symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-02-02,315504,124724,39.53
ADANIPORTS,EQ,2024-02-02,10450227,3058625,29.27
BEL,EQ,2024-02-02,27710061,18819093,67.91
BOSCHLTD,EQ,2024-02-02,24154,9900,40.99
CUMMINSIND,EQ,2024-02-02,663252,324482,48.92
DIXON,EQ,2024-02-02,430426,132676,30.82
DLF,EQ,2024-02-02,3474878,1716999,49.41
DMART,EQ,2024-02-02,186318,126263,67.77
HAL,EQ,2024-02-02,1256014,687773,54.76
HINDALCO,EQ,2024-02-02,7145858,3853168,53.92
INDHOTEL,EQ,2024-02-02,8862376,3443213,38.85
INDIGO,EQ,2024-02-02,1104594,463521,41.96
LT,EQ,2024-02-02,7579802,4774809,62.99
MANAPPURAM,EQ,2024-02-02,8643578,3802542,43.99
MARUTI,EQ,2024-02-02,814940,479402,58.83
PAYTM,EQ,2024-02-02,8816560,8513686,96.56
PGEL,EQ,2024-02-02,42161,21551,51.12
SBIN,EQ,2024-02-02,27471811,9752154,35.50
SUZLON,EQ,2024-02-02,219513812,106902187,48.70
TRENT,EQ,2024-02-02,892545,509042,57.03
