symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-11-10,2185.05,2185.05,2222.10,2151.00,2171.25,2170.70,2191.72,207186,4540.94,16321,84844,40.95
ADANIPORTS,EQ,2021-11-10,737.35,736.40,745.05,730.10,738.00,737.90,738.39,2751881,20319.67,45417,602082,21.88
BEL,EQ,2021-11-10,220.80,220.90,221.40,218.95,220.00,219.70,219.95,5316528,11693.59,30985,2210231,41.57
BOSCHLTD,EQ,2021-11-10,18762.00,18500.00,19250.00,17905.95,18735.15,18784.70,18733.03,291611,54627.59,69905,59564,20.43
CUMMINSIND,EQ,2021-11-10,921.95,923.00,939.00,916.45,925.20,924.55,929.15,1736346,16133.23,37723,681181,39.23
DIXON,EQ,2021-11-10,5595.25,5600.00,5600.00,5490.50,5528.00,5527.30,5540.56,235172,13029.84,29636,62953,26.77
DLF,EQ,2021-11-10,437.40,434.95,438.80,430.00,433.80,434.50,434.39,4563617,19824.09,42164,1006492,22.05
DMART,EQ,2021-11-10,4757.15,4745.00,5000.00,4726.00,4975.00,4960.30,4891.67,1128493,55202.21,99528,348613,30.89
HAL,EQ,2021-11-10,1369.00,1367.00,1389.50,1366.00,1373.50,1374.90,1378.34,563647,7768.98,25850,269539,47.82
HINDALCO,EQ,2021-11-10,464.60,463.65,464.00,448.50,449.05,449.75,453.13,14672997,66488.17,147824,6911052,47.10
INDHOTEL,EQ,2021-11-10,219.85,219.60,224.00,214.20,215.75,215.30,218.16,13046687,28463.14,79410,5425698,41.59
INDIGO,EQ,2021-11-10,2155.20,2159.00,2199.90,2130.00,2130.00,2136.85,2158.98,783646,16918.76,32118,112737,14.39
LT,EQ,2021-11-10,1943.60,1932.70,1954.00,1932.00,1950.00,1950.15,1945.41,3208195,62412.56,85434,2042473,63.66
MANAPPURAM,EQ,2021-11-10,222.30,218.65,224.50,218.30,220.00,219.70,221.43,3651033,8084.46,26441,735485,20.14
MARUTI,EQ,2021-11-10,7577.55,7570.00,7580.00,7460.00,7514.90,7511.65,7508.27,562432,42228.91,53959,348183,61.91
PGEL,EQ,2021-11-10,548.35,547.95,556.60,530.10,536.00,540.65,543.86,26848,146.02,2460,10300,38.36
SBIN,EQ,2021-11-10,529.15,525.55,528.50,521.50,523.70,524.40,524.92,15805538,82966.60,233636,6661421,42.15
SUZLON,EQ,2021-11-10,7.10,7.10,7.10,6.95,7.05,7.00,7.03,18060521,1270.35,40308,10864459,60.16
TRENT,EQ,2021-11-10,1127.40,1127.00,1133.90,1109.00,1123.70,1124.35,1124.22,503041,5655.27,28743,247495,49.20
