symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-11-30,2083.35,2106.00,2164.50,2022.00,2039.95,2061.85,2132.77,239856,5115.57,18564,103339,43.08
ADANIPORTS,EQ,2021-11-30,702.60,704.00,712.65,679.70,684.00,683.85,694.56,6190734,42998.22,108722,1980719,31.99
BEL,EQ,2021-11-30,197.25,197.25,205.30,197.20,203.25,203.75,203.37,10758021,21878.55,56078,5888129,54.73
BOSCHLTD,EQ,2021-11-30,16302.85,16200.00,16664.95,16070.95,16165.00,16168.50,16338.94,33552,5482.04,10864,5973,17.80
CUMMINSIND,EQ,2021-11-30,874.05,874.05,898.75,873.00,877.00,878.50,885.48,407386,3607.31,19487,141234,34.67
DIXON,EQ,2021-11-30,5003.80,5006.00,5175.00,5006.00,5095.00,5100.70,5089.77,431979,21986.75,43366,103436,23.94
DLF,EQ,2021-11-30,374.85,378.00,390.75,372.00,373.40,374.80,381.13,9984396,38053.74,118645,2173853,21.77
DMART,EQ,2021-11-30,4673.35,4673.40,4800.00,4661.00,4725.00,4710.90,4725.25,790479,37352.08,88858,415136,52.52
HAL,EQ,2021-11-30,1298.50,1290.00,1311.00,1270.10,1270.10,1276.90,1290.34,419921,5418.43,20060,171064,40.74
HINDALCO,EQ,2021-11-30,420.15,418.95,430.00,410.00,412.50,412.75,417.23,14850682,61961.06,161383,6746083,45.43
INDHOTEL,EQ,2021-11-30,172.55,173.15,185.80,173.15,181.10,180.30,181.61,25848702,46942.98,129131,6538513,25.30
INDIGO,EQ,2021-11-30,1894.50,1901.00,1968.00,1891.15,1906.00,1905.05,1933.51,2430528,46994.58,84525,690597,28.41
LT,EQ,2021-11-30,1767.25,1767.25,1798.90,1751.30,1764.00,1764.75,1768.65,3385628,59879.79,127241,2072473,61.21
MANAPPURAM,EQ,2021-11-30,164.65,166.00,169.65,162.50,163.50,163.45,166.15,4827594,8020.94,30145,1321528,27.37
MARUTI,EQ,2021-11-30,7149.50,7149.50,7250.00,7015.55,7055.00,7067.80,7146.03,1287938,92036.38,105865,769059,59.71
PAYTM,EQ,2021-11-30,1736.45,1729.95,1770.00,1678.20,1699.00,1699.60,1727.27,2200149,38002.45,141342,641477,29.16
PGEL,EQ,2021-11-30,523.45,525.00,565.00,525.00,533.20,535.60,543.90,74375,404.52,8412,27356,36.78
SBIN,EQ,2021-11-30,465.10,468.00,477.25,458.00,459.10,460.55,467.26,23026652,107595.12,283930,7607689,33.04
SUZLON,EQ,2021-11-30,6.60,6.65,6.90,6.60,6.90,6.85,6.85,110048148,7538.30,48213,81623026,74.17
TRENT,EQ,2021-11-30,1026.70,1025.00,1067.80,1002.80,1022.85,1014.40,1030.56,1075312,11081.73,53901,528793,49.18
