symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2015-01-19,1273.10,1276.45,-0.0026,0.0216,,0.4012
ADANIPORTS,2015-01-19,328.35,330.85,-0.0076,0.0224,,0.4165
BEL,2015-01-19,3251.00,3293.95,-0.0131,0.0345,,0.6419
BOSCHLTD,2015-01-19,21504.95,21441.55,0.0030,0.0206,,0.3821
CUMMINSIND,2015-01-19,893.00,888.35,0.0052,0.0175,,0.3248
DLF,2015-01-19,145.35,146.25,-0.0062,0.0367,,0.6801
HINDALCO,2015-01-19,140.25,138.55,0.0122,0.0256,,0.4776
INDHOTEL,2015-01-19,116.50,115.20,0.0112,0.0174,,0.3267
LT,2015-01-19,1614.85,1591.75,0.0144,0.0160,,0.3038
MANAPPURAM,2015-01-19,33.60,33.90,-0.0089,0.0255,,0.4738
MARUTI,2015-01-19,3626.25,3616.60,0.0027,0.0131,,0.2426
PGEL,2015-01-19,71.20,73.40,-0.0304,0.0771,,1.4348
SBIN,2015-01-19,313.15,315.45,-0.0073,0.0195,,0.3630
SUZLON,2015-01-19,17.50,16.10,0.0834,0.0428,,0.8846
TRENT,2015-01-19,1431.70,1392.35,0.0279,0.0186,,0.3687
