symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-06-23,1047.30,1030.20,0.0165,0.0227,,0.4280
ADANIPORTS,2014-06-23,237.00,232.60,0.0187,0.0320,,0.5999
BEL,2014-06-23,1948.40,1949.25,-0.0004,0.0271,,0.5025
BOSCHLTD,2014-06-23,11837.15,11826.90,0.0009,0.0174,,0.3229
CUMMINSIND,2014-06-23,645.10,645.70,-0.0009,0.0201,,0.3725
DLF,2014-06-23,209.75,208.35,0.0067,0.0366,,0.6782
HINDALCO,2014-06-23,165.30,163.80,0.0091,0.0271,,0.5044
INDHOTEL,2014-06-23,102.25,99.60,0.0263,0.0201,,0.3917
LT,2014-06-23,1657.15,1647.95,0.0056,0.0201,,0.3725
MANAPPURAM,2014-06-23,23.35,23.75,-0.0170,0.0307,,0.5751
MARUTI,2014-06-23,2380.30,2366.40,0.0059,0.0178,,0.3305
PGEL,2014-06-23,150.85,144.10,0.0458,0.0385,,0.7451
SBIN,2014-06-23,2600.20,2583.10,0.0066,0.0234,,0.4337
SUZLON,2014-06-23,29.95,28.55,0.0479,0.0569,,1.0775
TRENT,2014-06-23,1159.00,1171.65,-0.0109,0.0239,,0.4451
