symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-06-24,1066.50,1047.30,0.0182,0.0224,,0.4241
ADANIPORTS,2014-06-24,238.00,237.00,0.0042,0.0314,,0.5827
BEL,2014-06-24,2008.35,1948.40,0.0303,0.0263,,0.5082
BOSCHLTD,2014-06-24,11997.00,11837.15,0.0134,0.0169,,0.3191
CUMMINSIND,2014-06-24,648.90,645.10,0.0059,0.0195,,0.3630
DLF,2014-06-24,219.20,209.75,0.0441,0.0355,,0.6897
HINDALCO,2014-06-24,166.80,165.30,0.0090,0.0264,,0.4910
INDHOTEL,2014-06-24,105.65,102.25,0.0327,0.0205,,0.4088
LT,2014-06-24,1670.45,1657.15,0.0080,0.0195,,0.3630
MANAPPURAM,2014-06-24,23.30,23.35,-0.0021,0.0301,,0.5579
MARUTI,2014-06-24,2414.60,2380.30,0.0143,0.0173,,0.3267
PGEL,2014-06-24,149.45,150.85,-0.0093,0.0390,,0.7241
SBIN,2014-06-24,2663.20,2600.20,0.0239,0.0227,,0.4356
SUZLON,2014-06-24,30.50,29.95,0.0182,0.0564,,1.0489
TRENT,2014-06-24,1189.55,1159.00,0.0260,0.0233,,0.4490
