symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-06-19,1043.35,1047.60,-0.0041,0.0239,,0.4432
ADANIPORTS,2014-06-19,225.95,231.05,-0.0223,0.0327,,0.6152
BEL,2014-06-19,1957.00,1821.45,0.0718,0.0223,,0.5330
BOSCHLTD,2014-06-19,11960.60,12191.20,-0.0191,0.0176,,0.3382
CUMMINSIND,2014-06-19,647.35,656.35,-0.0138,0.0211,,0.3955
DLF,2014-06-19,207.10,207.50,-0.0019,0.0389,,0.7203
HINDALCO,2014-06-19,167.75,166.80,0.0057,0.0281,,0.5216
INDHOTEL,2014-06-19,99.75,101.05,-0.0129,0.0211,,0.3955
LT,2014-06-19,1656.70,1671.35,-0.0088,0.0212,,0.3955
MANAPPURAM,2014-06-19,23.50,23.30,0.0085,0.0324,,0.6018
MARUTI,2014-06-19,2380.05,2435.00,-0.0228,0.0180,,0.3496
PGEL,2014-06-19,148.75,144.15,0.0314,0.0393,,0.7432
SBIN,2014-06-19,2605.45,2641.55,-0.0138,0.0245,,0.4585
SUZLON,2014-06-19,27.70,28.20,-0.0179,0.0599,,1.1119
TRENT,2014-06-19,1190.10,1169.55,0.0174,0.0247,,0.4643
