symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-08-17,40934,9758,23.84
ADANIPORTS,EQ,2012-08-17,653977,310521,47.48
BEL,EQ,2012-08-17,6610,3923,59.35
BOSCHLTD,EQ,2012-08-17,5194,4653,89.58
CUMMINSIND,EQ,2012-08-17,88652,50442,56.90
DLF,EQ,2012-08-17,6560839,2028615,30.92
HINDALCO,EQ,2012-08-17,10128867,5531766,54.61
INDHOTEL,EQ,2012-08-17,165840,70052,42.24
LT,EQ,2012-08-17,1267618,369391,29.14
MANAPPURAM,EQ,2012-08-17,5643753,2231147,39.53
MARUTI,EQ,2012-08-17,1988327,1340702,67.43
PGEL,EQ,2012-08-17,5031,5026,99.90
SBIN,EQ,2012-08-17,2863260,601765,21.02
SBIN,N1,2012-08-17,103,65,63.11
SBIN,N2,2012-08-17,21,21,100.00
SBIN,N3,2012-08-17,59,59,100.00
SBIN,N5,2012-08-17,209,209,100.00
SBIN,N6,2012-08-17,2,0,0.00
SUZLON,EQ,2012-08-17,9522714,2684445,28.19
TRENT,EQ,2012-08-17,6143,2456,39.98
TRENT,Q2,2012-08-17,19,10,52.63
