symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-08-23,25025,9101,36.37
ADANIPORTS,EQ,2012-08-23,4531629,3530898,77.92
BEL,EQ,2012-08-23,46487,44801,96.37
BOSCHLTD,EQ,2012-08-23,2225,1771,79.60
CUMMINSIND,EQ,2012-08-23,100026,73654,73.63
DLF,EQ,2012-08-23,4000451,1305775,32.64
HINDALCO,EQ,2012-08-23,5684979,2200732,38.71
INDHOTEL,EQ,2012-08-23,971140,287196,29.57
LT,EQ,2012-08-23,1335632,706670,52.91
MANAPPURAM,EQ,2012-08-23,3534430,1340405,37.92
MARUTI,EQ,2012-08-23,304311,130474,42.88
PGEL,EQ,2012-08-23,560,192,34.29
SBIN,EQ,2012-08-23,2183152,673814,30.86
SBIN,N1,2012-08-23,41,36,87.80
SBIN,N2,2012-08-23,4,4,100.00
SBIN,N3,2012-08-23,74,74,100.00
SBIN,N5,2012-08-23,188,162,86.17
SBIN,N6,2012-08-23,10,10,100.00
SUZLON,EQ,2012-08-23,7676400,1624132,21.16
TRENT,EQ,2012-08-23,28511,26474,92.86
