symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2012-08-27,44180,22128,50.09
ADANIPORTS,EQ,2012-08-27,1101295,410392,37.26
BEL,EQ,2012-08-27,27598,24868,90.11
BOSCHLTD,EQ,2012-08-27,1251,966,77.22
CUMMINSIND,EQ,2012-08-27,104456,72495,69.40
DLF,EQ,2012-08-27,4407344,1605608,36.43
HINDALCO,EQ,2012-08-27,4209084,1800076,42.77
INDHOTEL,EQ,2012-08-27,266889,160603,60.18
LT,EQ,2012-08-27,1153275,490535,42.53
MANAPPURAM,EQ,2012-08-27,1840753,952795,51.76
MARUTI,EQ,2012-08-27,355903,198672,55.82
PGEL,EQ,2012-08-27,5443,5394,99.10
SBIN,EQ,2012-08-27,2073672,488048,23.54
SBIN,N1,2012-08-27,32,20,62.50
SBIN,N2,2012-08-27,121,121,100.00
SBIN,N3,2012-08-27,95,68,71.58
SBIN,N5,2012-08-27,784,783,99.87
SUZLON,EQ,2012-08-27,21452801,6101881,28.44
TRENT,EQ,2012-08-27,2896,1797,62.05
