symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-11-20,45288,10556,23.31
ADANIPORTS,EQ,2014-11-20,1669583,361479,21.65
BEL,EQ,2014-11-20,53512,28565,53.38
BOSCHLTD,EQ,2014-11-20,60524,16306,26.94
CUMMINSIND,EQ,2014-11-20,196739,131646,66.91
DLF,EQ,2014-11-20,8131958,2240359,27.55
HINDALCO,EQ,2014-11-20,6453261,2669078,41.36
INDHOTEL,D1,2014-11-20,3183,2784,87.46
INDHOTEL,EQ,2014-11-20,262038,155799,59.46
LT,EQ,2014-11-20,810857,320019,39.47
MANAPPURAM,EQ,2014-11-20,3760255,1556745,41.40
MARUTI,EQ,2014-11-20,164288,66122,40.25
MARUTI,IL,2014-11-20,144795,144795,100.00
PGEL,EQ,2014-11-20,1268,687,54.18
SBIN,EQ,2014-11-20,18099509,6978221,38.55
SBIN,N1,2014-11-20,11,11,100.00
SBIN,N2,2014-11-20,251,250,99.60
SBIN,N3,2014-11-20,30,30,100.00
SBIN,N4,2014-11-20,2,2,100.00
SBIN,N5,2014-11-20,239,236,98.74
SUZLON,EQ,2014-11-20,9036168,3169926,35.08
TRENT,EQ,2014-11-20,34290,17726,51.69
