symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2018-02-27,1522,1541,1520.25,1528.35,1538,1518.1,41198,63088172.1,3671,INE117A01022
ADANIPORTS,EQ,2018-02-27,417,417,409.65,410.45,410,415.05,1334518,549370234.45,25739,INE742F01042
BEL,EQ,2018-02-27,156.5,156.8,152.2,152.85,152.9,155.2,3465893,533083197.85,24794,INE263A01024
BOSCHLTD,EQ,2018-02-27,19155.95,19232.4,18970,19017.85,18985,19119.15,6822,129835384.5,3096,INE323A01026
CUMMINSIND,EQ,2018-02-27,821.5,829.95,802.1,808.45,808,820.8,194326,158562664.7,6893,INE298A01020
DIXON,EQ,2018-02-27,3380,3475,3371.6,3456.8,3462,3365.75,35695,122188404.95,3996,INE935N01012
DLF,EQ,2018-02-27,228.9,228.9,221.2,222.45,222.4,228.15,4117630,925915936.6,24615,INE271C01023
DMART,EQ,2018-02-27,1291.2,1369,1286,1354.7,1367,1291.2,1794604,2398225979.8,47439,INE192R01011
HINDALCO,EQ,2018-02-27,248.65,249.9,243.35,244.3,244.2,246.2,4805004,1182947695.3,31800,INE038A01020
INDHOTEL,EQ,2018-02-27,133,139.9,132.15,138.4,137,132.85,2317654,317106117.5,12526,INE053A01029
INDIGO,EQ,2018-02-27,1346.95,1357.15,1326.15,1337.45,1337.9,1337.95,822147,1101198207.8,33907,INE646L01027
LT,EQ,2018-02-27,1347.5,1355.8,1331.3,1338.1,1337.2,1344.25,2243499,3005659185.45,101451,INE018A01030
MANAPPURAM,EQ,2018-02-27,110,110.55,107.25,108.7,108.95,109.4,3738142,406484894.55,23743,INE522D01027
MARUTI,EQ,2018-02-27,9093,9114.95,8872.6,8891.2,8889,9005.35,684609,6147221395,75237,INE585B01010
PGEL,EQ,2018-02-27,312.9,317.9,304,309.95,310.35,307.05,31210,9668073.8,727,INE457L01011
SBIN,EQ,2018-02-27,273,275.9,265.95,267.6,267.7,274.45,20824909,5613362241.75,153426,INE062A01020
SUZLON,EQ,2018-02-27,13.1,13.1,12.8,12.95,12.95,13,21676531,280519508.65,8492,INE040H01021
TRENT,EQ,2018-02-27,312,316.35,310,314.6,315,310.65,59259,18587979.15,3626,INE849A01020
