symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2014-07-23,1127,1150,1060,1081.75,1067,1108.1,299817,329071888.55,17102,INE117A01022
ADANIPORTS,EQ,2014-07-23,285.05,287.5,277.15,279.8,280.9,284.8,3814814,1074934507.7,31076,INE742F01042
BEL,EQ,2014-07-23,1835,1887,1835,1846.55,1846.2,1843.4,53384,99298383.8,4770,INE263A01016
BOSCHLTD,EQ,2014-07-23,13450,13530,13249.95,13297.8,13301.75,13392.9,1548,20692905.35,573,INE323A01026
CUMMINSIND,EQ,2014-07-23,656,664.9,642.1,647,650,656.4,103850,67413421.75,9252,INE298A01020
DLF,EQ,2014-07-23,218,219.5,211,214.75,215,216.85,5853901,1259658651.9,47311,INE271C01023
HINDALCO,EQ,2014-07-23,189,194.5,189,193.75,193.25,188.25,16908175,3252160474.9,68563,INE038A01020
INDHOTEL,EQ,2014-07-23,94.15,95,93.3,94.2,94.4,94.95,1137730,107330260.2,4064,INE053A01029
LT,EQ,2014-07-23,1663.85,1677,1650.25,1653.55,1654,1654.95,1201032,1994317190.55,52824,INE018A01030
MANAPPURAM,EQ,2014-07-23,24.2,24.45,23.15,23.5,23.5,23.65,4133937,98699031.25,9509,INE522D01027
MARUTI,EQ,2014-07-23,2525.15,2529.45,2479,2490.05,2490,2513.4,253475,633552320.05,12723,INE585B01010
PGEL,EQ,2014-07-23,145,145,138,140.75,140.7,139.8,1122,157372.7,91,INE457L01011
SBIN,EQ,2014-07-23,2542,2572.95,2517,2540.35,2539.9,2524.2,1562954,3979023284.15,72237,INE062A01012
TRENT,EQ,2014-07-23,1271,1275,1251,1264,1251,1266.25,9242,11712902.3,1424,INE849A01012
