symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-11-18,847,859.85,832.25,853.6,859.85,839.4,37790,31965976.6,,
BEL,EQ,2010-11-18,1695,1744.2,1668.2,1709.7,1710,1695.8,54402,92998730.25,,
BOSCHLTD,EQ,2010-11-18,6479,6581,6350,6503,6516,6448.45,8565,55264079.45,,
CUMMINSIND,EQ,2010-11-18,775.1,788,736.1,774.15,774.7,770.8,133774,102662666.3,,
DLF,EQ,2010-11-18,319.95,321.85,302.8,318.9,321.25,314.25,6395998,2001341833.15,,
HINDALCO,EQ,2010-11-18,213,224.4,206.75,222.2,221.05,211.9,14490543,3145659761.35,,
INDHOTEL,EQ,2010-11-18,100,100.9,97.5,100.1,100,99.5,1036033,103055756.7,,
LT,EQ,2010-11-18,2010,2050,1995.5,2038.35,2047.7,2005.55,1207452,2444665395.15,,
MANAPPURAM,EQ,2010-11-18,177,177,161,171.15,171.5,172.8,860281,145709320.45,,
MARUTI,EQ,2010-11-18,1409.85,1437.7,1376.7,1430.35,1430,1400.65,359749,508404628.55,,
SBIN,EQ,2010-11-18,3108,3111,2965,3065.05,3059.5,3080.6,4344044,13256690124.05,,
SUZLON,EQ,2010-11-18,52.75,54.4,52.2,53.35,53.3,52.05,19203671,1024435283.55,,
TRENT,EQ,2010-11-18,965,988,951.15,962.65,959.65,974.5,17829,17212643.5,,
