,13-Jun-16,,,,,,
The Nifty witnessed an intraday movement of about 61.35 points.The closing index was 0.73 % down as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),15058.18,,,,,
, Traded Quantity (in Lakhs),10905.83,,,,,
, Number of Trades,6672773,,,,,
, Total Market Capitalisation (Rs. Crores),9775643.58,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,8170.05,8102.25,8125.25,8063.9,8110.6,-59.45
,Nifty IT,11229.05,11164.15,11214.2,11111.7,11191.55,-37.5
,Nifty Next 50,19779.5,19633.55,19673.35,19519.75,19638.95,-140.55
,Nifty Bank,17828.6,17620.55,17666.55,17527.55,17593.95,-234.65
,Nifty MID100 Free,13329.95,13238.15,13240.7,13146.9,13227.5,-102.45
,Nifty 500,6832.05,6778.25,6791.5,6745.7,6785.15,-46.9
,Nifty 100,8267.45,8199.95,8219.85,8160.15,8207.45,-60
,Nifty Midcap 50,3384.6,3360.15,3366,3330.15,3361.45,-23.15
,Nifty Realty,186.25,184.3,184.85,181.75,183.2,-3.05
,Nifty Infra,2792.15,2769.2,2769.2,2742.05,2752.95,-39.2
,Nifty Energy,8546.9,8493.75,8537.4,8441.1,8527.9,-19
,Nifty FMCG,20704.5,20575.55,20777.55,20489.8,20649,-55.5
,Nifty MNC,9266.5,9198.7,9271.05,9188.25,9259.5,-7
,Nifty Pharma,10657.6,10632.15,10721.85,10603.4,10706.6,49
,Nifty PSE,3045.65,3023.3,3038.5,3014.3,3027.3,-18.35
,Nifty PSU Bank,2519.35,2472.45,2487.55,2456.55,2478.75,-40.6
,Nifty Serv Sector,10583.85,10488.25,10501.5,10419.4,10471.35,-112.5
,India VIX,15.97,15.97,17.0775,15.6575,16.5825,0.6125
,Nifty Auto,8688.3,8600.9,8612.2,8536.9,8599.1,-89.2
,Nifty Metal,2113.75,2085.8,2095.15,2070.2,2087.15,-26.6
,Nifty Media,2590.85,2567.75,2603.7,2556.7,2600.8,9.95
,Nifty SML100 Free,5389.15,5349,5399.45,5326.4,5393.4,4.25
