symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-10-21,38014,27939,73.50
ADANIPORTS,EQ,2016-10-21,4031821,570568,14.15
BEL,EQ,2016-10-21,106626,44858,42.07
BOSCHLTD,EQ,2016-10-21,7370,3320,45.05
CUMMINSIND,EQ,2016-10-21,181786,97081,53.40
DLF,EQ,2016-10-21,6980247,757304,10.85
HINDALCO,EQ,2016-10-21,5801324,1365197,23.53
INDHOTEL,EQ,2016-10-21,1125515,783352,69.60
INDIGO,EQ,2016-10-21,90044,42363,47.05
LT,EQ,2016-10-21,1113866,525153,47.15
MANAPPURAM,EQ,2016-10-21,1764886,984892,55.80
MARUTI,EQ,2016-10-21,224567,104348,46.47
PGEL,EQ,2016-10-21,14570,10575,72.58
SBIN,EQ,2016-10-21,8833390,2578291,29.19
SBIN,N2,2016-10-21,12,12,100.00
SBIN,N5,2016-10-21,148,138,93.24
SUZLON,EQ,2016-10-21,13900287,6031174,43.39
TRENT,EQ,2016-10-21,61122,44150,72.23
