symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-10-28,77331,40664,52.58
ADANIPORTS,EQ,2016-10-28,6175751,3311858,53.63
BEL,EQ,2016-10-28,1264625,584749,46.24
BOSCHLTD,EQ,2016-10-28,14299,6341,44.35
CUMMINSIND,EQ,2016-10-28,199613,117679,58.95
DLF,EQ,2016-10-28,4626709,382894,8.28
HINDALCO,EQ,2016-10-28,4501956,1601157,35.57
INDHOTEL,EQ,2016-10-28,2903403,2466150,84.94
INDIGO,EQ,2016-10-28,86552,39631,45.79
LT,EQ,2016-10-28,808654,335804,41.53
MANAPPURAM,EQ,2016-10-28,2937800,1097846,37.37
MARUTI,EQ,2016-10-28,935542,581067,62.11
PGEL,EQ,2016-10-28,93384,39690,42.50
SBIN,EQ,2016-10-28,11430184,5088423,44.52
SBIN,N5,2016-10-28,11,8,72.73
SUZLON,EQ,2016-10-28,22626514,9435773,41.70
TRENT,EQ,2016-10-28,129064,57868,44.84
