symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-10-06,49408,25622,51.86
ADANIPORTS,EQ,2017-10-06,3006087,1941379,64.58
BEL,EQ,2017-10-06,4744975,2204480,46.46
BOSCHLTD,EQ,2017-10-06,14988,8738,58.30
CUMMINSIND,EQ,2017-10-06,146702,95522,65.11
DIXON,EQ,2017-10-06,49385,27664,56.02
DLF,EQ,2017-10-06,7274927,1524663,20.96
DMART,EQ,2017-10-06,635948,314136,49.40
HINDALCO,EQ,2017-10-06,9453802,2063884,21.83
INDHOTEL,EQ,2017-10-06,458891,308044,67.13
INDIGO,EQ,2017-10-06,249384,123858,49.67
LT,EQ,2017-10-06,1814990,1215169,66.95
MANAPPURAM,EQ,2017-10-06,9093113,2207818,24.28
MARUTI,EQ,2017-10-06,440453,154233,35.02
PGEL,EQ,2017-10-06,278785,94784,34.00
SBIN,EQ,2017-10-06,11932139,3845684,32.23
SBIN,N2,2017-10-06,60,53,88.33
SBIN,N5,2017-10-06,269,201,74.72
SUZLON,EQ,2017-10-06,26507421,8356017,31.52
TRENT,EQ,2017-10-06,570736,232324,40.71
