symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-10-24,176574,103155,58.42
ADANIPORTS,EQ,2017-10-24,3406694,2506509,73.58
BEL,EQ,2017-10-24,1588136,846483,53.30
BOSCHLTD,EQ,2017-10-24,14726,8608,58.45
CUMMINSIND,EQ,2017-10-24,183690,69622,37.90
DIXON,EQ,2017-10-24,127849,56556,44.24
DLF,EQ,2017-10-24,5122959,664755,12.98
DMART,EQ,2017-10-24,1475872,513375,34.78
HINDALCO,EQ,2017-10-24,9597374,5130166,53.45
INDHOTEL,EQ,2017-10-24,480801,338690,70.44
INDIGO,EQ,2017-10-24,566127,243656,43.04
LT,EQ,2017-10-24,1281327,685108,53.47
MANAPPURAM,EQ,2017-10-24,3422463,1659761,48.50
MARUTI,EQ,2017-10-24,354257,155480,43.89
PGEL,EQ,2017-10-24,144485,56633,39.20
SBIN,EQ,2017-10-24,17197805,4966648,28.88
SBIN,N2,2017-10-24,91,66,72.53
SBIN,N5,2017-10-24,337,299,88.72
SBIN,N6,2017-10-24,4,4,100.00
SUZLON,EQ,2017-10-24,22000066,7020635,31.91
TRENT,EQ,2017-10-24,56953,30998,54.43
