symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-10-12,70437,49341,70.05
ADANIPORTS,EQ,2017-10-12,4202243,3049681,72.57
BEL,EQ,2017-10-12,5781458,2835703,49.05
BOSCHLTD,EQ,2017-10-12,8791,6319,71.88
CUMMINSIND,EQ,2017-10-12,378787,245816,64.90
DIXON,EQ,2017-10-12,83492,47948,57.43
DLF,EQ,2017-10-12,4988762,793612,15.91
DMART,EQ,2017-10-12,2057518,368373,17.90
HINDALCO,EQ,2017-10-12,30320448,11755443,38.77
INDHOTEL,EQ,2017-10-12,648906,493506,76.05
INDIGO,EQ,2017-10-12,206930,76511,36.97
LT,EQ,2017-10-12,1151274,474225,41.19
MANAPPURAM,EQ,2017-10-12,4135153,1701503,41.15
MARUTI,EQ,2017-10-12,396436,157885,39.83
PGEL,EQ,2017-10-12,45973,31924,69.44
SBIN,EQ,2017-10-12,13404759,6406726,47.79
SBIN,N2,2017-10-12,36,36,100.00
SBIN,N5,2017-10-12,366,316,86.34
SUZLON,EQ,2017-10-12,36321259,5142208,14.16
TRENT,EQ,2017-10-12,59360,25124,42.32
