symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-10-25,182208,115683,63.49
ADANIPORTS,EQ,2017-10-25,2475241,1412592,57.07
BEL,EQ,2017-10-25,2795545,1841288,65.87
BOSCHLTD,EQ,2017-10-25,8603,4245,49.34
CUMMINSIND,EQ,2017-10-25,313454,186361,59.45
DIXON,EQ,2017-10-25,50483,21888,43.36
DLF,EQ,2017-10-25,6071750,1105417,18.21
DMART,EQ,2017-10-25,1641798,515582,31.40
HINDALCO,EQ,2017-10-25,7240195,3682726,50.87
INDHOTEL,EQ,2017-10-25,508310,360320,70.89
INDIGO,EQ,2017-10-25,567426,370012,65.21
LT,EQ,2017-10-25,6377478,3560853,55.83
MANAPPURAM,EQ,2017-10-25,6894172,2972451,43.12
MARUTI,EQ,2017-10-25,254379,125543,49.35
PGEL,EQ,2017-10-25,27258,15591,57.20
SBIN,EQ,2017-10-25,262677081,133331056,50.76
SBIN,N2,2017-10-25,65,52,80.00
SBIN,N5,2017-10-25,260,220,84.62
SBIN,N6,2017-10-25,2,1,50.00
SUZLON,EQ,2017-10-25,50262885,12558960,24.99
TRENT,EQ,2017-10-25,174939,97621,55.80
