symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-10-26,177958,143915,80.87
ADANIPORTS,EQ,2017-10-26,1542452,626100,40.59
BEL,EQ,2017-10-26,3561697,1966220,55.20
BOSCHLTD,EQ,2017-10-26,20975,14007,66.78
CUMMINSIND,EQ,2017-10-26,331589,133875,40.37
DIXON,EQ,2017-10-26,35734,20005,55.98
DLF,EQ,2017-10-26,9725128,4585333,47.15
DMART,EQ,2017-10-26,868267,197046,22.69
HINDALCO,EQ,2017-10-26,8484342,4273663,50.37
INDHOTEL,EQ,2017-10-26,628644,485140,77.17
INDIGO,EQ,2017-10-26,389733,179203,45.98
LT,EQ,2017-10-26,5486055,3108418,56.66
MANAPPURAM,EQ,2017-10-26,9064315,5434858,59.96
MARUTI,EQ,2017-10-26,684763,305073,44.55
PGEL,EQ,2017-10-26,19300,13299,68.91
SBIN,EQ,2017-10-26,112804243,38893620,34.48
SBIN,N2,2017-10-26,68,57,83.82
SBIN,N5,2017-10-26,550,545,99.09
SUZLON,EQ,2017-10-26,52495639,15889323,30.27
TRENT,EQ,2017-10-26,138381,85321,61.66
