symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2017-10-19,6619,3870,58.47
ADANIPORTS,EQ,2017-10-19,137226,36291,26.45
BEL,EQ,2017-10-19,504539,275321,54.57
BOSCHLTD,EQ,2017-10-19,2196,715,32.56
CUMMINSIND,EQ,2017-10-19,26358,16697,63.35
DIXON,EQ,2017-10-19,4823,2842,58.93
DLF,EQ,2017-10-19,1270942,342145,26.92
DMART,EQ,2017-10-19,340842,112701,33.07
HINDALCO,EQ,2017-10-19,569539,141875,24.91
INDHOTEL,EQ,2017-10-19,189368,133890,70.70
INDIGO,EQ,2017-10-19,171975,63873,37.14
LT,EQ,2017-10-19,264888,151584,57.23
MANAPPURAM,EQ,2017-10-19,1470365,781753,53.17
MARUTI,EQ,2017-10-19,115449,58460,50.64
PGEL,EQ,2017-10-19,136545,70186,51.40
SBIN,EQ,2017-10-19,3458869,1835629,53.07
SBIN,N5,2017-10-19,135,135,100.00
SUZLON,EQ,2017-10-19,9215504,4568191,49.57
TRENT,EQ,2017-10-19,35927,21445,59.69
