,16-Sep-2019
The Nifty witnessed an intraday movement of about 84.5 points.The closing index was 0.65 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 29505.04
, Traded Quantity (in Lakhs), 15366.52
, Number of Trades, 11451652
, Total Market Capitalisation (Rs. Crores), 14078702.81

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     11075.90,     10994.85,     11052.70,     10968.20,     11003.50,-72.4
,NIFTY50 EQL Wgt,     11561.45,     11471.90,     11552.85,     11448.70,     11489.95,-71.5
,NIFTY100 EQL Wgt,     12342.40,     12256.35,     12343.65,     12221.70,     12299.65,-42.75
,NIFTY100 LowVol30,      8517.10,      8470.00,      8520.00,      8446.75,      8502.65,-14.45
,NIFTY Alpha 50,     11995.60,     11943.35,     12047.35,     11918.70,     12009.30,13.7
,NIFTY MIDCAP 150,      5817.60,      5802.00,      5839.10,      5789.20,      5812.40,-5.2
,NIFTY SMLCAP 50,      2695.65,      2677.85,      2695.00,      2661.60,      2691.80,-3.85
,NIFTY SMLCAP 250,      4646.10,      4625.60,      4668.40,      4612.85,      4664.15,18.05
,NIFTY MIDSML 400,      5400.65,      5383.15,      5419.05,      5373.45,      5404.05,3.4
,NIFTY200 QUALTY30,      9326.00,      9284.15,      9360.10,      9263.45,      9349.05,23.05
,Nifty IT,     15722.90,     15774.45,     15854.15,     15602.60,     15743.15,20.25
,Nifty Next 50,     26460.10,     26282.15,     26494.60,     26163.40,     26431.20,-28.9
,Nifty Bank,     28098.75,     27868.00,     28066.70,     27798.85,     27855.00,-243.75
,NIFTY MIDCAP 100,     15967.40,     15892.90,     16021.65,     15866.10,     15943.40,-24
,Nifty 500,      9050.85,      8992.15,      9044.45,      8978.95,      9009.15,-41.7
,Nifty 100,     11205.10,     11123.90,     11186.55,     11100.65,     11139.85,-65.25
,Nifty Midcap 50,      4366.95,      4340.80,      4378.35,      4332.25,      4341.90,-25.05
,Nifty Realty,       268.10,       265.85,       269.10,       264.20,       265.55,-2.55
,Nifty Infra,      3071.20,      3051.20,      3057.35,      3032.05,      3045.55,-25.65
,Nifty Energy,     14727.15,     14448.90,     14587.20,     14429.50,     14533.45,-193.7
,Nifty FMCG,     28592.05,     28496.45,     28796.45,     28449.35,     28751.75,159.7
,Nifty MNC,     12500.70,     12442.45,     12559.35,     12383.85,     12514.60,13.9
,Nifty Pharma,      8033.05,      8005.30,      8119.40,      7978.15,      8070.65,37.6
,Nifty PSE,      3169.95,      3138.65,      3154.35,      3114.85,      3139.75,-30.2
,Nifty PSU Bank,      2511.80,      2487.30,      2516.30,      2470.65,      2479.55,-32.25
,Nifty Serv Sector,     15890.50,     15834.20,     15869.20,     15744.65,     15790.80,-99.7
,India VIX,14.1200,14.1200,15.3075,14.1175,14.9525,0.8325
,Nifty Auto,      7360.60,      7286.75,      7384.65,      7263.40,      7300.65,-59.95
,Nifty Metal,      2444.10,      2418.80,      2447.65,      2414.55,      2440.55,-3.55
,Nifty Media,      1917.00,      1906.80,      1954.15,      1903.05,      1922.45,5.45
,NIFTY SMLCAP 100,      5618.70,      5581.45,      5624.65,      5556.15,      5619.45,.75
,Nifty 200,      5726.30,      5686.35,      5719.80,      5676.15,      5695.55,-30.75
,Nifty Div Opps 50,      2516.30,      2506.10,      2518.60,      2496.30,      2510.60,-5.7
,Nifty Commodities,      3206.65,      3164.70,      3191.65,      3154.25,      3175.05,-31.6
,Nifty Consumption,      4664.05,      4632.00,      4678.60,      4621.45,      4661.00,-3.05
,Nifty Fin Service,     12513.00,     12436.80,     12478.35,     12379.50,     12397.70,-115.3
,Nifty50 Div Point,        96.23,        96.23,        96.23,        96.23,        96.23,0
,Nifty100 Liq 15,      3528.70,      3492.30,      3527.35,      3483.35,      3504.05,-24.65
,Nifty CPSE,      1944.75,      1937.85,      1950.70,      1925.30,      1947.25,2.5
,Nifty GrowSect 15,      5734.75,      5694.20,      5755.05,      5690.05,      5715.10,-19.65
,Nifty50 PR 2x Lev,      4473.55,      4406.10,      4452.70,      4384.80,      4413.15,-60.4
,Nifty50 PR 1x Inv,       419.10,       422.35,       423.35,       420.20,       422.05,2.95
,Nifty50 TR 2x Lev,      5793.75,      5706.40,      5766.75,      5678.80,      5715.50,-78.25
,Nifty50 TR 1x Inv,       368.30,       371.15,       372.05,       369.25,       370.85,2.55
,Nifty50 Value 20,      5251.75,      5218.80,      5246.75,      5204.35,      5236.20,-15.55
,Nifty Mid Liq 15,      3761.45,      3735.65,      3766.80,      3721.20,      3734.60,-26.85
,Nifty Pvt Bank,     15621.05,     15492.10,     15605.25,     15445.65,     15499.60,-121.45
,NIFTY100 Qualty30,      2588.60,      2577.60,      2597.80,      2573.35,      2595.40,6.8
,Nifty GS 8 13Yr,      2001.96,      2002.35,      2002.35,      1992.99,      1994.64,-7.32
,Nifty GS 10Yr,      1847.62,      1847.97,      1847.97,      1834.49,      1840.14,-7.48
,Nifty GS 10Yr Cln,       951.88,       951.88,       951.88,       944.85,       947.80,-4.08
,Nifty GS 4 8Yr,      2116.24,      2116.66,      2116.66,      2111.55,      2113.17,-3.07
,Nifty GS 11 15Yr,      2130.48,      2130.89,      2130.89,      2125.23,      2126.34,-4.14
,Nifty GS 15YrPlus,      2289.59,      2290.04,      2290.04,      2284.54,      2284.54,-5.05
,Nifty GS Compsite,      2034.02,      2034.41,      2034.41,      2026.22,      2027.78,-6.24

,ADVANCES,985
,DECLINES,860
,UNCHANGED,109

,Total securities that have hit their price bands today,359

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1225.60,      1210.75,-1.21,1132.54
,BPCL,EQ,       408.55,       380.00,-6.99,953.74
,MARUTI,EQ,      6450.30,      6412.75,-0.58,883.93
,YESBANK,EQ,        68.55,        67.05,-2.19,862.1
,HDFC,EQ,      2083.85,      2046.75,-1.78,769.69
,ICICIBANK,EQ,       413.40,       412.15,-0.3,726.72
,IBULHSGFIN,EQ,       442.25,       435.25,-1.58,636.9
,HDFCBANK,EQ,      2257.45,      2244.15,-0.59,620.58
,TCS,EQ,      2141.95,      2150.00,0.38,558.86
,TATAMOTORS,EQ,       129.55,       128.60,-0.73,526.17
,SBIN,EQ,       291.70,       284.70,-2.4,524.1
,AXISBANK,EQ,       674.25,       670.90,-0.5,513.24
,GRAPHITE,EQ,       311.25,       371.25,19.28,504.53
,3MINDIA,EQ,     20352.55,     18165.90,-10.74,481.68
,TITAN,EQ,      1123.40,      1148.55,2.24,415.26
,BAJFINANCE,EQ,      3427.35,      3418.85,-0.25,403.4
,INFY,EQ,       829.30,       827.70,-0.19,400.99
,EQUITAS,EQ,       117.05,       102.05,-12.82,394.54
,INDUSINDBK,EQ,      1398.60,      1375.95,-1.62,332.2
,HINDPETRO,EQ,       271.15,       255.65,-5.72,317.52
,HEG,EQ,      1181.70,      1403.20,18.74,303.11
,TATASTEEL,EQ,       367.35,       361.10,-1.7,291.97
,IOC,EQ,       130.10,       128.55,-1.19,288.17
,KOTAKBANK,EQ,      1484.25,      1474.95,-0.63,274.95
,ASIANPAINT,EQ,      1548.20,      1521.30,-1.74,274.01

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TITAN,EQ,      1148.55,      1123.40,2.24
,BRITANNIA,EQ,      2715.05,      2674.60,1.51
,ONGC,EQ,       130.70,       128.85,1.44
,TECHM,EQ,       719.45,       709.50,1.4
,COALINDIA,EQ,       200.55,       198.20,1.19

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BPCL,EQ,       380.00,       408.55,-6.99
,M&M,EQ,       536.95,       551.25,-2.59
,UPL,EQ,       564.10,       578.15,-2.43
,SBIN,EQ,       284.70,       291.70,-2.4
,YESBANK,EQ,        67.05,        68.55,-2.19

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        36.65,                   815949.35,22362
,21STCENMGM,EQ,        12.30,                    12330.15,1011
,3IINFOTECH,EQ,         2.25,                   791658.05,350459
,3MINDIA,EQ,     18165.90,               4816832231.60,270756
,3PLAND,EQ,         6.15,                      338.25,55
,5PAISA,EQ,       140.35,                  1184656.10,8340
,63MOONS,EQ,       127.35,                 18779755.80,149901
,8KMILES,EQ,        67.85,                  7863526.05,118612
,A2ZINFRA,EQ,        10.15,                  1276511.30,125808
,AARON,SM,        45.50,                   150150.00,3300
,AARTIDRUGS,EQ,       442.55,                  1407881.65,3187
,AARTIIND,EQ,      1559.90,                150565131.75,96244
,AARVEEDEN,EQ,        17.70,                   185399.60,10530
,AAVAS,EQ,      1529.65,                 23919831.10,15680
,ABAN,EQ,        30.85,                   815276.65,26428
,ABBOTINDIA,EQ,      9828.65,                140940101.25,14209
,ABCAPITAL,EQ,        93.75,                 59200502.75,630732
,ABFRL,EQ,       188.85,                 28307623.30,149995
,ABINFRA,SM,        17.95,                    71800.00,4000
,ABSLNN50ET,EQ,       265.96,                    29231.60,110
,ABSLRIF6RG,MF,         6.75,                    22625.00,3500
,ACCELYA,EQ,       840.25,                  2946078.75,3522
,ACCURACY,SM,        35.40,                   989200.00,28800
,ACE,EQ,        68.65,                 18954215.10,271619
,ACEINTEG,SM,        27.00,                    81000.00,3000
,ADANIENT,EQ,       145.95,                540625710.75,3713796
,ADANIGAS,EQ,       140.80,                101718008.85,714126
,ADANIGREEN,EQ,        55.55,                293911791.05,5344257
,ADANIPOWER,EQ,        64.70,                670932661.00,10353566
,ADANITRANS,EQ,       231.80,                 20755019.40,88901
,ADFFOODS,EQ,       279.35,                  5216943.70,18975
,ADHUNIK,BE,         1.05,                    41010.25,39203
,ADHUNIKIND,EQ,        89.15,                  4072081.45,45432
,ADLABS,EQ,         3.30,                   292907.90,87482
,ADORWELD,EQ,       328.30,                 11074614.80,33753
,ADROITINFO,BE,         8.65,                     2653.45,307
,ADSL,EQ,        13.65,                   313510.10,22842
,ADVANIHOTR,EQ,        53.95,                   172341.25,3278
,ADVENZYMES,EQ,       164.05,                  4713152.80,28807
,AEGISCHEM,EQ,       190.15,                 12795481.60,67465
,AFFLE,EQ,       940.30,                179796640.20,192663
,AGARIND,EQ,       125.60,                  4780434.60,38415
,AGCNET,BE,       120.55,                   121631.80,1027
,AGLSL,EQ,        51.00,                   102878.80,2028
,AGRITECH,EQ,        56.45,                 16390848.40,290669
,AGROPHOS,BE,        86.95,                   545090.10,6269
,AHIMSA,SM,        31.50,                   945000.00,30000
,AHLEAST,EQ,       167.85,                    29726.90,177
,AHLUCONT,EQ,       313.75,                  3025491.40,9662
,AHLWEST,EQ,       312.20,                    42246.75,134
,AIAENG,EQ,      1614.00,                 32614928.10,20440
,AIFL,BZ,         2.30,                    21008.20,9134
,AIONJSW,EQ,        14.00,                   570047.25,40538
,AIRAN,EQ,        13.35,                  1219854.25,91184
,AJANTPHARM,EQ,      1058.90,                 82880800.05,78392
,AJMERA,EQ,       133.00,                  6378668.15,47502
,AJOONI,SM,         7.80,                    31200.00,4000
,AKSHARCHEM,EQ,       240.25,                  1921342.55,8192
,AKSHOPTFBR,EQ,         8.95,                  1223465.90,136938
,AKZOINDIA,EQ,      1704.60,                 62971329.75,36920
