,13-Sep-2019
The Nifty witnessed an intraday movement of about 138.7 points.The closing index was 0.85 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 30639.56
, Traded Quantity (in Lakhs), 17281.08
, Number of Trades, 10597856
, Total Market Capitalisation (Rs. Crores), 14113512.22

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10982.80,     10986.80,     11084.45,     10945.75,     11075.90,93.1
,NIFTY50 EQL Wgt,     11442.20,     11461.40,     11573.55,     11381.10,     11561.45,119.25
,NIFTY100 EQL Wgt,     12238.30,     12270.75,     12352.40,     12161.85,     12342.40,104.1
,NIFTY100 LowVol30,      8455.80,      8462.70,      8523.90,      8436.90,      8517.10,61.3
,NIFTY Alpha 50,     11877.35,     11919.65,     12002.75,     11823.90,     11995.60,118.25
,NIFTY MIDCAP 150,      5787.50,      5805.40,      5821.05,      5753.85,      5817.60,30.1
,NIFTY SMLCAP 50,      2679.55,      2687.65,      2698.95,      2665.55,      2695.65,16.1
,NIFTY SMLCAP 250,      4618.60,      4634.90,      4650.70,      4604.95,      4646.10,27.5
,NIFTY MIDSML 400,      5371.40,      5388.75,      5403.95,      5345.15,      5400.65,29.25
,NIFTY200 QUALTY30,      9268.05,      9287.60,      9336.70,      9243.00,      9326.00,57.95
,Nifty IT,     15583.25,     15608.10,     15739.70,     15586.70,     15722.90,139.65
,Nifty Next 50,     26285.00,     26375.05,     26486.45,     26104.45,     26460.10,175.1
,Nifty Bank,     27818.50,     27772.00,     28126.85,     27573.45,     28098.75,280.25
,NIFTY MIDCAP 100,     15883.05,     15932.70,     15984.70,     15759.05,     15967.40,84.35
,Nifty 500,      8981.60,      8992.65,      9056.80,      8945.60,      9050.85,69.25
,Nifty 100,     11113.50,     11122.00,     11213.65,     11071.10,     11205.10,91.6
,Nifty Midcap 50,      4345.90,      4358.20,      4371.30,      4287.55,      4366.95,21.05
,Nifty Realty,       264.25,       265.30,       271.20,       263.45,       268.10,3.85
,Nifty Infra,      3059.00,      3062.35,      3074.85,      3032.50,      3071.20,12.2
,Nifty Energy,     14404.65,     14435.55,     14755.70,     14353.85,     14727.15,322.5
,Nifty FMCG,     28575.20,     28614.65,     28678.00,     28503.45,     28592.05,16.85
,Nifty MNC,     12386.55,     12422.55,     12519.85,     12351.95,     12500.70,114.15
,Nifty Pharma,      8102.15,      8141.40,      8141.70,      7974.65,      8033.05,-69.1
,Nifty PSE,      3104.10,      3113.60,      3175.80,      3083.20,      3169.95,65.85
,Nifty PSU Bank,      2505.55,      2501.20,      2520.20,      2439.60,      2511.80,6.25
,Nifty Serv Sector,     15758.75,     15751.30,     15902.85,     15689.20,     15890.50,131.75
,India VIX,14.9000,14.9000,15.1950,13.8875,14.1200,-0.7800
,Nifty Auto,      7284.00,      7307.75,      7372.75,      7249.75,      7360.60,76.6
,Nifty Metal,      2410.60,      2417.35,      2450.35,      2384.80,      2444.10,33.5
,Nifty Media,      1902.70,      1909.95,      1920.95,      1894.15,      1917.00,14.3
,NIFTY SMLCAP 100,      5577.90,      5597.65,      5623.00,      5558.15,      5618.70,40.8
,Nifty 200,      5681.20,      5687.00,      5730.35,      5657.25,      5726.30,45.1
,Nifty Div Opps 50,      2489.15,      2493.75,      2518.75,      2485.40,      2516.30,27.15
,Nifty Commodities,      3148.20,      3156.95,      3212.55,      3129.00,      3206.65,58.45
,Nifty Consumption,      4645.00,      4655.35,      4668.25,      4633.45,      4664.05,19.05
,Nifty Fin Service,     12422.25,     12405.60,     12523.00,     12340.70,     12513.00,90.75
,Nifty50 Div Point,        96.23,        96.23,        96.23,        96.23,        96.23,0
,Nifty100 Liq 15,      3493.85,      3500.05,      3533.20,      3457.60,      3528.70,34.85
,Nifty CPSE,      1911.30,      1918.15,      1949.95,      1897.90,      1944.75,33.45
,Nifty GrowSect 15,      5705.90,      5709.15,      5742.80,      5679.90,      5734.75,28.85
,Nifty50 PR 2x Lev,      4399.65,      4402.20,      4480.30,      4369.70,      4473.55,73.9
,Nifty50 PR 1x Inv,       422.65,       422.55,       424.10,       418.80,       419.10,-3.55
,Nifty50 TR 2x Lev,      5698.00,      5701.30,      5802.50,      5659.20,      5793.75,95.75
,Nifty50 TR 1x Inv,       371.40,       371.30,       372.70,       368.00,       368.30,-3.1
,Nifty50 Value 20,      5185.50,      5192.30,      5256.15,      5181.80,      5251.75,66.25
,Nifty Mid Liq 15,      3760.25,      3772.70,      3775.95,      3704.00,      3761.45,1.2
,Nifty Pvt Bank,     15465.20,     15456.30,     15637.20,     15342.35,     15621.05,155.85
,NIFTY100 Qualty30,      2570.70,      2575.35,      2591.05,      2563.35,      2588.60,17.9
,Nifty GS 8 13Yr,      1999.57,      1999.96,      2003.92,      1997.11,      2003.72,4.15
,Nifty GS 10Yr,      1843.23,      1843.59,      1850.07,      1841.49,      1849.89,6.66
,Nifty GS 10Yr Cln,       950.15,       950.15,       953.53,       949.05,       953.43,3.28
,Nifty GS 4 8Yr,      2114.89,      2115.31,      2117.22,      2114.74,      2115.92,1.03
,Nifty GS 11 15Yr,      2131.10,      2131.51,      2131.78,      2123.98,      2130.58,-.52
,Nifty GS 15YrPlus,      2289.08,      2289.53,      2289.53,      2288.44,      2288.44,-.64
,Nifty GS Compsite,      2031.71,      2032.10,      2035.48,      2030.13,      2035.27,3.56

,ADVANCES,1157
,DECLINES,678
,UNCHANGED,118

,Total securities that have hit their price bands today,356

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,YESBANK,EQ,        67.95,        68.55,0.88,1853.48
,AKZOINDIA,EQ,      1700.30,                 37610203.05,22103
,ALANKIT,EQ,        21.00,                  2507050.80,121216
,ALBERTDAVD,EQ,       372.80,                  3299574.50,8819
,ALBK,EQ,        33.45,                 16834624.75,503505
,ALCHEM,BE,         1.05,                     5421.00,5210
,ALEMBICLTD,EQ,        44.85,                  4239401.85,94120
,ALICON,EQ,       395.35,                   683713.55,1730
,ALKALI,EQ,        44.90,                   227811.45,5119
,ALKEM,EQ,      1839.65,                 52785828.10,28454
,ALKYLAMINE,EQ,       789.50,                  2587839.65,3276
,ALLCARGO,EQ,       101.30,                  9936886.95,97707
,ALLSEC,EQ,       290.65,                  3214611.80,11939
,ALMONDZ,EQ,        10.00,                    21172.55,2070
,ALOKTEXT,EQ,         2.40,                  6556065.60,2731694
,ALPA,EQ,        15.85,                  1137513.55,71898
,ALPHAGEO,EQ,       244.65,                  8407383.70,35252
,ALPSINDUS,BE,          .45,                     1542.25,3426
,AMARAJABAT,EQ,       648.55,                148504049.80,228490
,AMBER,EQ,       838.80,                  2692173.95,3212
,AMBIKCO,EQ,       926.10,                  2628950.85,2832
,AMDIND,EQ,        17.20,                   497846.85,28987
,AMJLAND,EQ,        18.75,                    82775.20,4430
,AMRUTANJAN,EQ,       299.50,                  2822496.85,9370
,ANANTRAJ,EQ,        35.95,                 14033918.55,393340
,ANDHRABANK,EQ,        19.30,                  5642226.35,292446
,ANDHRACEMT,EQ,         3.45,                    14096.70,4086
,ANDHRSUGAR,EQ,       306.15,                  5555934.75,18122
,ANIKINDS,EQ,         8.00,                    12056.00,1505
,ANKITMETAL,BE,          .45,                     2490.20,5823
,ANSALAPI,EQ,         5.10,                   124731.90,24459
,ANSALHSG,EQ,         5.60,                   110837.95,20111
,ANTGRAPHIC,BE,          .80,                    12929.75,16971
,ANUP,EQ,       380.55,                  5957248.90,15506
,APARINDS,EQ,       573.15,                  1651905.50,2889
,APCL,EQ,       146.80,                   285919.05,1953
,APCOTEXIND,EQ,       201.60,                  1639928.00,8124
,APEX,EQ,       240.00,                 15703431.75,64861
,APLAPOLLO,EQ,      1297.45,                  7917370.95,6120
,APLLTD,EQ,       508.05,                  4026738.30,7902
,APOLLO,EQ,        88.85,                  2468666.45,27559
,APOLLOHOSP,EQ,      1458.15,               1286662118.20,883257
,APOLLOTYRE,EQ,       180.60,                288145911.15,1615075
,APOLSINHOT,EQ,       816.10,                  1034510.70,1263
,APTECHT,EQ,       148.40,                 48870367.00,328722
,ARCHIDPLY,EQ,        29.90,                   486326.20,16179
,ARCHIES,EQ,        18.95,                   686839.25,36951
,ARCOTECH,BE,         2.30,                    13034.10,5667
,ARIES,EQ,        73.60,                 21010857.80,297706
,ARIHANT,EQ,        18.90,                     1039.40,55
,ARIHANTSUP,EQ,        32.45,                   382009.85,11812
,ARMANFIN,EQ,       420.55,                  7211488.95,17399
,AROGRANITE,EQ,        46.55,                  1154472.25,24433
,ARROWGREEN,BE,        64.35,                   449090.15,7096
,ARROWTEX,EQ,        10.45,                   128451.30,11948
,ARSHIYA,EQ,        25.95,                  2355921.30,90707
,ARSSINFRA,EQ,        28.60,                   222969.95,7970
,ARTEDZ,SM,        22.90,                   137550.00,6000
,ARVIND,EQ,        53.60,                229730603.70,4382467
,ARVINDFASN,EQ,       455.85,                  6976470.75,15365
,ARVSMART,EQ,        93.20,                   282504.20,3042
,ASAHIINDIA,EQ,       186.50,                  1246997.85,6677
,ASAHISONG,EQ,       132.70,                   396555.30,3068
,ASAL,EQ,        34.50,                    54001.90,1529
,ASHAPURMIN,BE,        27.25,                   286700.55,10696
,ASHIANA,EQ,       114.00,                  6138133.95,53469
,ASHIMASYN,EQ,         8.65,                    74883.75,8751
,ASHOKA,EQ,       100.60,                 61780362.15,613215
,ASIANHOTNR,EQ,       112.00,                   152973.20,1373
,ASIANTILES,EQ,       241.00,                 28458339.90,119570
,ASPINWALL,EQ,       139.75,                    16327.00,117
,ASSAMCO,BE,          .70,                    62064.10,88663
,ASTEC,EQ,       373.65,                   609464.60,1640
,ASTERDM,EQ,       121.20,                  3612770.55,29840
,ASTRAL,EQ,      1346.75,                 44726237.50,33341
,ASTRAMICRO,EQ,        78.15,                  3153340.55,40351
,ASTRAZEN,EQ,      2110.25,                 33025779.70,15839
,ASTRON,EQ,       110.95,                 51131566.25,464713
,ATFL,EQ,       488.00,                  1596806.75,3279
,ATLANTA,EQ,         7.60,                    73039.35,9628
,ATLASCYCLE,BE,        50.50,                   207323.90,4119
,ATNINTER,BE,          .10,                     1338.90,9262
,ATUL,EQ,      3736.90,                 31510212.30,8407
,ATULAUTO,EQ,       222.70,                  3090845.80,13901
,AUBANK,EQ,       669.30,                 37628780.15,56257
,AURIONPRO,EQ,        87.25,                  1509875.10,17083
,AUSOMENT,EQ,        30.20,                    11638.55,400
,AUTOAXLES,EQ,       891.25,                  2076736.20,2336
,AUTOIND,EQ,        41.15,                  4473683.40,105169
,AUTOLITIND,EQ,        25.30,                   357152.50,14103
,AVADHSUGAR,EQ,       264.10,                 26343160.70,100060
,AVANTIFEED,EQ,       361.50,                 82012666.00,225522
,AVG,SM,        75.00,                    90000.00,1200
,AVTNPL,EQ,        22.75,                   641754.50,27929
,AXISCADES,EQ,        78.35,                 21126083.70,275639
,AXISGOLD,EQ,      3309.70,                  4129748.35,1248
,AXISNIFTY,EQ,      1134.55,                     5672.87,5
,AYMSYNTEX,EQ,        32.25,                    16428.45,508
,BAGFILMS,EQ,         2.00,                  2452685.00,1252244
,BAJAJCON,EQ,       253.50,                 38348004.40,151643
,BAJAJELEC,EQ,       380.30,                 10455235.55,27481
,BAJAJHIND,EQ,         7.55,                  7940039.25,1044925
,BALAJITELE,EQ,        57.45,                  3085943.70,53479
,BALAMINES,EQ,       309.60,                 78096288.00,248564
,BALAXI,BE,        93.45,                    15097.70,166
,BALKRISHNA,EQ,        33.40,                  4948317.50,157506
,BALKRISIND,EQ,       769.60,                635047086.70,830652
,BALLARPUR,EQ,          .60,                  4422827.00,7017681
,BALMLAWRIE,EQ,       171.90,                 15883102.75,92765
,BALPHARMA,EQ,        46.05,                   581399.05,12679
,BALRAMCHIN,EQ,       146.85,                352093768.70,2366011
,BANARBEADS,EQ,        41.55,                    26509.70,645
,BANARISUG,EQ,      1125.95,                   214141.50,190
,BANCOINDIA,EQ,       113.20,                 11258741.95,99422
,BANG,EQ,        30.85,                   224013.50,7247
,BANKBEES,EQ,      2868.12,                 15320284.66,5373
,BANKINDIA,EQ,        69.10,                510622640.10,7542764
,BANSAL,SM,         2.25,                     6750.00,3000
,BANSWRAS,EQ,        68.55,                   279118.25,4124
,BARTRONICS,BE,         2.40,                    13782.65,5702
,BASF,EQ,      1016.80,                  5360513.30,5241
,BASML,EQ,       125.70,                   338551.35,2729
,BATAINDIA,EQ,      1565.95,                554424011.40,355591
,BAYERCROP,EQ,      3148.35,                  3689922.55,1167
,BBL,EQ,       898.95,                  4660287.00,5166
,BBTC,EQ,      1005.20,                 93075559.05,92433
,BBTCL,SM,        27.00,                   396000.00,15000
,BCG,EQ,         3.40,                  1361339.05,405175
,BCP,EQ,        10.20,                  5464477.20,545198
,BDL,EQ,       284.50,                 10693511.70,37841
,BEARDSELL,EQ,        12.00,                     6399.25,537
,BEDMUTHA,EQ,        12.20,                    30194.15,2503
,BEL,EQ,       108.65,                797562895.30,7398475
,BEML,EQ,       839.35,                696625685.60,840196
,BEPL,EQ,        61.05,                 23711195.20,388091
,BERGEPAINT,EQ,       368.35,                250960497.45,683784
,BETA,SM,        75.00,                   119600.00,1600
,BFINVEST,EQ,       275.30,                 15839329.95,56882
,BFUTILITIE,EQ,       175.60,                 59647061.85,340013
,BGLOBAL,BE,         1.25,                    53825.25,44101
,BGRENERGY,EQ,        36.90,                  2598862.90,69813
,BHAGERIA,EQ,       122.10,                 35367856.25,274736
,BHAGYANGR,EQ,        19.80,                     7784.75,389
,BHAGYAPROP,EQ,        22.00,                     2662.00,121
,BHANDARI,EQ,         1.30,                   160364.15,124055
,BHARATFORG,EQ,       412.60,                247699304.80,605160
,BHARATGEAR,EQ,        72.90,                   858315.05,11603
,BHARATRAS,EQ,      5196.70,                  7086132.35,1372
,BHARATWIRE,EQ,        28.15,                   325798.20,11580
,BIGBLOC,EQ,        25.40,                     7994.30,318
,BIL,BE,       206.10,                    85643.20,403
,BILENERGY,BE,         1.35,                   376350.70,279942
,BINANIIND,BE,        12.15,                   264702.70,21547
,BINDALAGRO,EQ,        11.55,                   423340.35,36573
,BIOFILCHEM,BE,         4.95,                     2970.00,600
,BIRLACABLE,EQ,        50.30,                  3697973.60,73358
,BIRLACORPN,EQ,       579.60,                 32591403.40,56862
,BIRLAMONEY,EQ,        43.20,                 15565484.15,378763
,BKMINDST,EQ,         1.00,                    74015.95,73324
,BLBLIMITED,BE,         3.30,                     2716.60,802
,BLISSGVS,EQ,       109.05,                 20812147.90,189809
,BLKASHYAP,EQ,        10.90,                   384654.50,35138
,BLS,EQ,        91.70,                 13195357.75,138869
,BLUEBLENDS,BE,         1.40,                      700.00,500
,BLUECOAST,BE,         2.75,                      255.50,90
,BLUEDART,EQ,      2368.65,                  1533112.10,646
,BLUESTARCO,EQ,       724.65,                 15929874.15,22094
,BODALCHEM,EQ,        81.10,                  7766880.10,95278
,BOMDYEING,EQ,        86.50,                137266313.75,1586003
,BOROSIL,EQ,       167.70,                 10684253.90,63548
,BPL,EQ,        20.00,                  1667534.50,83563
,BRFL,EQ,         5.75,                   400753.30,71206
,BRIGADE,EQ,       198.00,                 39801768.25,201112
,BRIGHT,SM,         7.60,                    48000.00,6000
,BRNL,EQ,        73.60,                   628424.55,8647
,BROOKS,EQ,        38.35,                  2371862.95,61855
,BSE,EQ,       536.15,                 19475884.95,36370
,BSELINFRA,EQ,         1.15,                    43956.60,37047
,BSHSL,SM,       126.00,                   246200.00,2000
,BSL,EQ,        32.00,                   275272.10,8571
,BSLGOLDETF,EQ,      3484.00,                    94298.95,27
,BSLNIFTY,EQ,       119.58,                     4916.17,41
,BSOFT,EQ,        74.15,                 61917522.40,847704
,BURNPUR,BE,         1.45,                    10413.90,7182
,BUTTERFLY,EQ,       169.75,                  2848177.60,16813
,BVCL,BE,        14.60,                    22179.85,1519
,BYKE,EQ,        24.80,                  1099199.30,43783
,CALSOFT,BE,        13.70,                   143551.15,10396
,CAMLINFINE,EQ,        62.30,                  5790940.15,93034
,CANBK,EQ,       203.40,               1785890298.75,8921381
,CANDC,BZ,         3.40,                    13736.25,4042
,CANFINHOME,EQ,       392.45,                 39806494.20,101244
,CANTABIL,EQ,       210.40,                  2383527.55,11299
,CAPACITE,EQ,       217.00,                 26599438.15,121987
,CAPLIPOINT,EQ,       435.45,                  4304915.65,9835
,CAPTRUST,BE,       113.80,                   240293.70,2122
,CARBORUNIV,EQ,       296.95,                  3840860.75,13003
,CAREERP,EQ,        94.15,                  9549449.40,104969
