,05-Sep-2019
The Nifty witnessed an intraday movement of about 104.1 points.The closing index was 0.03 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 28996.94
, Traded Quantity (in Lakhs), 15005.63
, Number of Trades, 11288364
, Total Market Capitalisation (Rs. Crores), 13797420.16

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10844.65,     10860.95,     10920.10,     10816.00,     10847.90,3.25
,NIFTY50 EQL Wgt,     11153.45,     11187.90,     11311.75,     11186.45,     11262.95,109.5
,NIFTY100 EQL Wgt,     11965.55,     12006.55,     12110.05,     12005.45,     12057.15,91.6
,NIFTY100 LowVol30,      8362.85,      8389.35,      8439.70,      8369.85,      8393.85,31
,NIFTY Alpha 50,     11633.75,     11674.30,     11717.55,     11630.80,     11670.05,36.3
,NIFTY MIDCAP 150,      5646.50,      5656.95,      5680.05,      5649.40,      5659.95,13.45
,NIFTY SMLCAP 50,      2574.45,      2581.95,      2601.35,      2579.75,      2597.85,23.4
,NIFTY SMLCAP 250,      4426.25,      4430.65,      4460.70,      4430.65,      4456.30,30.05
,NIFTY MIDSML 400,      5210.95,      5219.20,      5244.60,      5218.25,      5230.60,19.65
,NIFTY200 QUALTY30,      9155.05,      9177.75,      9233.40,      9175.85,      9199.70,44.65
,Nifty IT,     16032.50,     16109.20,     16142.65,     15972.20,     16030.95,-1.55
,Nifty Next 50,     25800.55,     25878.95,     26036.80,     25853.55,     25935.05,134.5
,Nifty Bank,     27123.85,     27086.95,     27243.95,     26815.40,     26919.70,-204.15
,NIFTY MIDCAP 100,     15450.70,     15484.50,     15556.90,     15456.65,     15497.20,46.5
,Nifty 500,      8833.10,      8848.00,      8894.90,      8825.00,      8846.30,13.2
,Nifty 100,     10964.30,     10983.05,     11043.25,     10945.80,     10975.00,10.7
,Nifty Midcap 50,      4197.20,      4204.00,      4229.45,      4192.15,      4207.10,9.9
,Nifty Realty,       260.70,       261.30,       261.45,       255.00,       256.00,-4.7
,Nifty Infra,      2955.75,      2965.55,      3019.75,      2964.80,      2991.30,35.55
,Nifty Energy,     14052.65,     14092.70,     14596.15,     14088.40,     14338.80,286.15
,Nifty FMCG,     28725.65,     28693.45,     28879.25,     28612.75,     28710.00,-15.65
,Nifty MNC,     12100.75,     12123.95,     12182.60,     12119.30,     12161.35,60.6
,Nifty Pharma,      7967.65,      7998.95,      8086.55,      7969.10,      8071.75,104.1
,Nifty PSE,      2997.20,      3006.70,      3148.85,      3006.35,      3090.85,93.65
,Nifty PSU Bank,      2375.70,      2389.85,      2394.95,      2354.05,      2375.90,.2
,Nifty Serv Sector,     15666.00,     15680.35,     15720.65,     15536.25,     15577.75,-88.25
,India VIX,17.2350,17.2350,17.7025,16.0575,17.2725,0.0375
,Nifty Auto,      6782.05,      6788.40,      6935.00,      6786.10,      6921.75,139.7
,Nifty Metal,      2254.65,      2280.10,      2341.35,      2280.10,      2313.60,58.95
,Nifty Media,      1853.85,      1856.25,      1889.45,      1853.80,      1883.35,29.5
,NIFTY SMLCAP 100,      5354.15,      5366.30,      5402.60,      5366.30,      5396.80,42.65
,Nifty 200,      5596.70,      5606.55,      5636.50,      5589.50,      5603.35,6.65
,Nifty Div Opps 50,      2468.35,      2475.15,      2516.30,      2475.05,      2492.65,24.3
,Nifty Commodities,      3022.70,      3036.80,      3120.55,      3036.25,      3084.45,61.75
,Nifty Consumption,      4538.60,      4537.85,      4569.60,      4536.85,      4565.15,26.55
,Nifty Fin Service,     12260.35,     12249.55,     12272.75,     12098.00,     12122.75,-137.6
,Nifty50 Div Point,        96.23,        96.23,        96.23,        96.23,        96.23,0
,Nifty100 Liq 15,      3338.90,      3351.65,      3388.45,      3348.40,      3380.00,41.1
,Nifty CPSE,      1823.90,      1832.35,      1940.25,      1832.35,      1894.60,70.7
,Nifty GrowSect 15,      5532.05,      5545.60,      5572.80,      5525.65,      5548.45,16.4
,Nifty50 PR 2x Lev,      4295.20,      4307.50,      4353.90,      4271.95,      4297.15,1.95
,Nifty50 PR 1x Inv,       427.60,       427.00,       428.75,       424.70,       427.50,-.1
,Nifty50 TR 2x Lev,      5562.75,      5578.70,      5638.80,      5532.65,      5565.30,2.55
,Nifty50 TR 1x Inv,       375.75,       375.25,       376.80,       373.20,       375.70,-.05
,Nifty50 Value 20,      5178.65,      5201.60,      5262.90,      5201.20,      5219.25,40.6
,Nifty Mid Liq 15,      3694.80,      3698.65,      3709.70,      3675.10,      3687.55,-7.25
,Nifty Pvt Bank,     15063.50,     15044.90,     15140.25,     14894.50,     14950.55,-112.95
,NIFTY100 Qualty30,      2531.70,      2538.85,      2553.70,      2536.85,      2544.65,12.95
,Nifty GS 8 13Yr,      2009.92,      2010.31,      2010.31,      2006.47,      2009.39,-.53
,Nifty GS 10Yr,      1854.59,      1854.95,      1854.95,      1848.99,      1853.15,-1.44
,Nifty GS 10Yr Cln,       957.54,       957.54,       957.54,       954.44,       956.61,-.93
,Nifty GS 4 8Yr,      2119.23,      2119.65,      2119.78,      2117.00,      2119.78,.55
,Nifty GS 11 15Yr,      2141.70,      2142.11,      2142.49,      2138.14,      2142.32,.62
,Nifty GS 15YrPlus,      2312.15,      2312.59,      2313.88,      2312.04,      2313.88,1.73
,Nifty GS Compsite,      2040.67,      2041.06,      2041.06,      2037.54,      2040.36,-.31

,ADVANCES,1161
,DECLINES,640
,UNCHANGED,110

,Total securities that have hit their price bands today,327

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1201.15,      1198.60,-0.21,1264.37
,YESBANK,EQ,        59.45,        61.95,4.21,1080.35
,ICICIBANK,EQ,       397.50,       389.00,-2.14,977.79
,HDFCBANK,EQ,      2247.75,      2235.15,-0.56,972.73
,TATAMOTORS,EQ,       109.50,       118.05,7.81,873.38
,HDFC,EQ,      2100.10,      2044.15,-2.66,790.44
,IBULHSGFIN,EQ,       458.30,       447.95,-2.26,686.72
,SBIN,EQ,       275.10,       273.30,-0.65,686.18
,MARUTI,EQ,      5830.75,      5968.65,2.37,679.24
,INFY,EQ,       821.30,       834.05,1.55,660.31
,BPCL,EQ,       363.55,       380.80,4.74,565.99
,COALINDIA,EQ,       182.15,       194.85,6.97,560.65
,AXISBANK,EQ,       647.30,       649.60,0.36,527.33
,INDUSINDBK,EQ,      1317.60,      1308.10,-0.72,502.29
,TATASTEEL,EQ,       339.25,       345.15,1.74,494.74
,BAJFINANCE,EQ,      3250.25,      3292.70,1.31,492.38
,TCS,EQ,      2245.40,      2215.30,-1.34,457.5
,ONGC,EQ,       119.00,       125.15,5.17,405.64
,MCX,EQ,       868.90,       871.30,0.28,396.14
,SUNPHARMA,EQ,       426.45,       431.80,1.25,377.63
,LT,EQ,      1308.05,      1320.30,0.94,364.39
,KOTAKBANK,EQ,      1426.45,      1410.15,-1.14,337.2
,LICHSGFIN,EQ,       410.45,       394.85,-3.8,319.43
,IOC,EQ,       120.35,       124.70,3.61,316.5
,HDFCAMC,EQ,      2573.95,      2604.60,1.19,263.94

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATAMOTORS,EQ,       118.05,       109.50,7.81
,COALINDIA,EQ,       194.85,       182.15,6.97
,ONGC,EQ,       125.15,       119.00,5.17
,BPCL,EQ,       380.80,       363.55,4.74
,YESBANK,EQ,        61.95,        59.45,4.21

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HDFC,EQ,      2044.15,      2100.10,-2.66
,IBULHSGFIN,EQ,       447.95,       458.30,-2.26
,ICICIBANK,EQ,       389.00,       397.50,-2.14
,TCS,EQ,      2215.30,      2245.40,-1.34
,HCLTECH,EQ,      1111.95,      1125.65,-1.22

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        33.40,                  1260246.70,37109
,3IINFOTECH,EQ,         1.70,                   743680.10,428535
,3MINDIA,EQ,     20407.80,                 27326482.60,1339
,5PAISA,EQ,       133.65,                  3731350.80,27574
,63MOONS,EQ,       108.70,                 37372812.20,355398
,824GS2027,GS,       102.45,                    92102.55,899
,8KMILES,EQ,        53.90,                  2681899.95,50052
,A2ZINFRA,EQ,         9.40,                  1518624.95,161526
,AARON,SM,        46.15,                   304590.00,6600
,AARTIDRUGS,EQ,       455.25,                   774378.75,1700
,AARTIIND,EQ,      1582.10,                 23202829.30,14684
,AARVEEDEN,EQ,        13.45,                    34814.20,2600
,AARVI,SM,        27.00,                    54000.00,2000
,AAVAS,EQ,      1550.25,                127343010.25,81202
,ABAN,EQ,        24.75,                  1458718.25,58547
,ABBOTINDIA,EQ,      9489.80,                 54857405.95,5777
,ABCAPITAL,EQ,        91.50,                162344390.30,1768140
,ABFRL,EQ,       188.80,                 57158787.65,302963
,ABINFRA,SM,        15.95,                   121800.00,8000
,ABMINTLTD,BE,        13.30,                     1223.60,92
,ABSLNN50ET,EQ,       260.15,                     1040.60,4
,ACCELYA,EQ,       842.90,                  7415668.45,8972
,ACCURACY,SM,        37.70,                   891840.00,24000
,ACE,EQ,        59.85,                  7621190.30,128671
,ADANIENT,EQ,       135.75,                928945875.25,6840367
,ADANIGAS,EQ,       137.15,                 48425948.80,351954
,ADANIGREEN,EQ,        45.05,                 13516819.15,299542
,ADANIPOWER,EQ,        57.15,                322503039.00,5652967
,ADANITRANS,EQ,       237.75,                 11201823.00,46991
,ADFFOODS,EQ,       250.70,                  5481649.90,21951
,ADHUNIK,BE,         1.10,                    37269.40,35649
,ADHUNIKIND,EQ,        85.15,                  3650645.85,43035
,ADLABS,EQ,         3.35,                   246598.80,75168
,ADORWELD,EQ,       287.55,                   513020.20,1791
,ADROITINFO,BE,         9.25,                      101.15,11
,ADSL,EQ,        13.40,                   211858.80,15513
,ADVANIHOTR,EQ,        50.90,                   270074.00,5298
,ADVENZYMES,EQ,       149.25,                  3108802.80,20687
,AEGISCHEM,EQ,       182.95,                 20586957.40,110838
,AFFLE,EQ,       828.45,                  6842178.35,8244
,AGARIND,EQ,       127.45,                    99295.35,772
,AGCNET,BE,       112.25,                   252695.40,2303
,AGLSL,EQ,        50.35,                    82473.55,1683
,AGRITECH,EQ,        44.30,                   349959.00,7852
,AGROPHOS,BE,        88.25,                   104239.10,1189
,AHLEAST,EQ,       160.00,                    74847.50,469
,AHLUCONT,EQ,       305.80,                   357763.50,1176
,AHLWEST,EQ,       300.00,                    25159.65,84
,AIAENG,EQ,      1512.95,                 92520730.20,61528
,AIONJSW,EQ,        14.15,                   276676.95,19464
,AIRAN,EQ,        11.25,                  1097337.60,97181
,AIROLAM,SM,        32.45,                    97350.00,3000
,AJANTPHARM,EQ,      1039.40,                 83263883.05,79750
,AJMERA,EQ,       117.40,                  1609606.80,13608
,AJOONI,SM,         7.80,                    31200.00,4000
,AKASH,SM,        59.50,                   467000.00,8000
,AKG,SM,        31.70,                   126800.00,4000
,AKSHARCHEM,EQ,       197.90,                   249081.25,1255
,AKSHOPTFBR,EQ,         8.65,                  2061268.35,234140
,AKZOINDIA,EQ,      1703.95,                  4118576.75,2413
,ALANKIT,EQ,        19.80,                  2084091.85,105241
,ALBERTDAVD,EQ,       329.15,                  1005470.00,3039
,ALBK,EQ,        33.35,                 16082129.85,480663
,ALCHEM,BE,          .95,                     2040.35,2088
,ALEMBICLTD,BE,        39.60,                  3037498.65,75817
,ALICON,EQ,       392.60,                     8635.70,22
,ALKALI,EQ,        41.20,                   119600.40,2920
,ALKEM,EQ,      1847.40,                 20254431.55,10999
,ALKYLAMINE,EQ,       766.70,                  1161967.90,1502
,ALLCARGO,EQ,        90.75,                  4764384.05,52755
,ALLSEC,EQ,       263.75,                   539153.90,2060
,ALMONDZ,EQ,        10.15,                     6728.55,672
,ALOKTEXT,EQ,         2.50,                  5861574.35,2339920
,ALPA,EQ,        14.20,                    55091.60,3866
,ALPHAGEO,EQ,       199.55,                  4129881.70,20551
,ALPSINDUS,BE,          .40,                      996.00,2312
,AMARAJABAT,EQ,       621.40,                186271499.50,298446
,AMBER,EQ,       812.25,                  2285386.95,2796
,AMBIKCO,EQ,       872.15,                  1202143.00,1375
,AMDIND,EQ,        16.10,                    46948.45,2891
,AMJLAND,EQ,        16.95,                     6854.95,403
,AMJUMBO,SM,         8.55,                   406400.00,48000
,AMRUTANJAN,EQ,       301.95,                  6929767.20,23033
,ANANTRAJ,EQ,        33.25,                 12697898.15,380609
,ANDHRABANK,EQ,        19.25,                  7714144.20,400508
,ANDHRACEMT,EQ,         2.80,                    15708.00,5610
,ANDHRSUGAR,EQ,       287.35,                  2525754.70,8787
,ANIKINDS,EQ,         8.10,                    11648.55,1433
,ANKITMETAL,BE,          .45,                     2778.70,5990
,ANSALAPI,EQ,         4.20,                   195003.25,46854
,ANSALHSG,EQ,         4.85,                   191044.75,39712
,ANTGRAPHIC,BE,          .85,                    22322.40,27588
,ANUP,EQ,       388.60,                   684836.75,1762
,APARINDS,EQ,       535.95,                  1903146.70,3537
,APCL,EQ,       139.55,                    98665.50,709
,APCOTEXIND,EQ,       207.55,                  5416840.05,26244
,APEX,EQ,       206.35,                 11370601.95,54447
,APLAPOLLO,EQ,      1273.50,                 31699741.10,24767
,APLLTD,EQ,       494.00,                  3035391.85,6149
,APOLLO,EQ,        70.60,                  1752630.30,24745
,APOLLOHOSP,EQ,      1497.00,                469739272.15,314054
,APOLLOTYRE,EQ,       173.75,                590261805.50,3388610
,APOLSINHOT,EQ,       852.60,                  1120372.35,1319
,APTECHT,EQ,       124.85,                 18525218.70,147677
,ARCHIDPLY,EQ,        23.45,                   135874.10,5774
,ARCHIES,EQ,        18.30,                  9166277.20,484654
,ARCOTECH,EQ,         2.10,                   147667.70,70449
,ARIES,EQ,        52.75,                  1706427.05,32509
,ARIHANT,EQ,        15.10,                     1067.25,71
,ARIHANTSUP,EQ,        30.00,                    97674.05,3265
,ARMANFIN,EQ,       360.40,                   400484.35,1112
,AROGRANITE,EQ,        40.35,                   137371.40,3406
,ARROWGREEN,BE,        58.25,                   522498.35,9112
,ARROWTEX,EQ,         9.90,                   122024.80,11913
,ARSHIYA,EQ,        19.50,                   289244.85,15118
,ARSSINFRA,EQ,        23.15,                   156281.25,6775
,ARTEDZ,SM,        26.85,                    80550.00,3000
,ARTNIRMAN,SM,        27.15,                   466500.00,18000
,ARVIND,EQ,        49.45,                446185539.85,9051961
,ARVINDFASN,EQ,       460.45,                  3516783.50,7585
,ARVSMART,EQ,        88.05,                  1402118.00,15761
,ASAHIINDIA,EQ,       185.55,                  1482231.05,8026
,ASAHISONG,EQ,       121.90,                   430519.40,3499
,ASAL,EQ,        31.90,                   126364.30,4159
,ASHAPURMIN,BE,        26.00,                   419638.75,15965
,ASHIANA,EQ,       108.50,                  2836086.55,26371
,ASHIMASYN,EQ,         7.40,                   125136.85,17081
,ASHOKA,EQ,        90.80,                 24759295.20,266447
,ASIANHOTNR,EQ,       105.90,                   158394.50,1501
,ASIANTILES,EQ,       235.45,                 38662009.55,166157
,ASPINWALL,EQ,       138.00,                      276.90,2
,ASSAMCO,BE,          .85,                    91803.40,108004
,ASTEC,EQ,       380.25,                  1311397.25,3465
,ASTERDM,EQ,       116.65,                  3462276.60,29479
,ASTRAL,EQ,      1314.85,                 22701883.80,17275
,ASTRAMICRO,EQ,        76.30,                  5891832.95,75905
,ASTRAZEN,EQ,      1990.00,                 53839503.20,27516
,ASTRON,EQ,        97.05,                 35311637.70,365870
,ATFL,EQ,       482.30,                 56078680.75,116421
,ATLANTA,EQ,         6.10,                   133580.80,21545
,ATLASCYCLE,BE,        41.70,                   220035.60,5298
,ATNINTER,BE,          .15,                      750.75,5005
,ATUL,EQ,      3451.85,                 34013144.25,9785
,ATULAUTO,EQ,       210.35,                  3699989.75,17810
,AUBANK,EQ,       675.25,                129158067.90,191732
,AURDIS,SM,        32.50,                    65000.00,2000
,AURIONPRO,EQ,        88.35,                  1295880.30,14754
,AUSOMENT,EQ,        29.35,                    19698.90,665
,AUTOAXLES,EQ,       824.45,                  1423914.70,1734
,AUTOIND,EQ,        34.20,                   131814.25,3873
,AUTOLITIND,EQ,        20.40,                    42386.75,2135
,AVADHSUGAR,EQ,       221.30,                  7412052.75,33624
,AVANTIFEED,EQ,       331.95,                160399490.85,483206
,AVSL,SM,        32.40,                    97200.00,3000
,AVTNPL,EQ,        21.80,                   550254.60,25575
,AXISCADES,EQ,        65.35,                 14541023.15,226166
,AXISGOLD,EQ,      3440.90,                  1700253.20,493
,AXISNIFTY,EQ,      1111.97,                    61783.62,55
,AYMSYNTEX,EQ,        32.10,                    41000.85,1272
,BAGFILMS,EQ,         2.15,                   881358.35,406430
,BAJAJCON,EQ,       251.25,                 11195900.45,44489
,BAJAJELEC,EQ,       371.25,                 11441049.35,30653
,BAJAJHIND,EQ,         6.85,                 33097022.70,4965492
,BALAJITELE,EQ,        56.60,                  7600166.55,131877
,BALAMINES,EQ,       257.10,                  3159699.45,12257
,BALAXI,BE,        97.20,                    94700.25,991
,BALKRISHNA,EQ,        17.50,                    77023.75,4345
,BALKRISIND,EQ,       725.35,                195873432.10,271268
,BALLARPUR,EQ,          .60,                   433995.85,686981
,BALMLAWRIE,EQ,       174.75,                 21980959.80,126362
,BALPHARMA,EQ,        38.75,                   174248.75,4483
,BALRAMCHIN,EQ,       132.50,                 92907852.05,694874
