,04-Sep-2019
The Nifty witnessed an intraday movement of about 112.4 points.The closing index was 0.43 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 30723.86
, Traded Quantity (in Lakhs), 14046.93
, Number of Trades, 11266438
, Total Market Capitalisation (Rs. Crores), 13752296.93

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10797.90,     10790.40,     10858.75,     10746.35,     10844.65,46.75
,NIFTY50 EQL Wgt,     11128.95,     11123.40,     11164.00,     11027.55,     11153.45,24.5
,NIFTY100 EQL Wgt,     11958.35,     11960.80,     11987.15,     11832.20,     11965.55,7.2
,NIFTY100 LowVol30,      8379.55,      8384.90,      8409.20,      8309.15,      8362.85,-16.7
,NIFTY Alpha 50,     11623.25,     11634.45,     11657.30,     11505.35,     11633.75,10.5
,NIFTY MIDCAP 150,      5626.85,      5626.85,      5651.15,      5589.40,      5646.50,19.65
,NIFTY SMLCAP 50,      2574.80,      2577.80,      2582.95,      2550.35,      2574.45,-.35
,NIFTY SMLCAP 250,      4416.20,      4414.75,      4430.25,      4395.25,      4426.25,10.05
,NIFTY MIDSML 400,      5194.80,      5194.25,      5215.15,      5163.85,      5210.95,16.15
,NIFTY200 QUALTY30,      9199.85,      9209.85,      9242.10,      9084.25,      9155.05,-44.8
,Nifty IT,     15984.85,     15985.75,     16090.85,     15944.40,     16032.50,47.65
,Nifty Next 50,     25834.35,     25858.55,     25893.75,     25511.95,     25800.55,-33.8
,Nifty Bank,     26824.15,     26785.95,     27278.70,     26641.35,     27123.85,299.7
,NIFTY MIDCAP 100,     15375.20,     15375.65,     15463.45,     15254.15,     15450.70,75.5
,Nifty 500,      8802.35,      8798.75,      8841.95,      8751.25,      8833.10,30.75
,Nifty 100,     10925.20,     10919.95,     10977.05,     10861.95,     10964.30,39.1
,Nifty Midcap 50,      4174.30,      4170.10,      4201.40,      4133.35,      4197.20,22.9
,Nifty Realty,       261.15,       260.30,       261.55,       256.75,       260.70,-.45
,Nifty Infra,      2924.45,      2928.15,      2963.75,      2919.95,      2955.75,31.3
,Nifty Energy,     13972.15,     13960.70,     14073.00,     13838.90,     14052.65,80.5
,Nifty FMCG,     28766.90,     28812.90,     28989.60,     28503.00,     28725.65,-41.25
,Nifty MNC,     12184.30,     12204.85,     12224.80,     12031.55,     12100.75,-83.55
,Nifty Pharma,      7976.45,      7931.60,      7985.00,      7768.00,      7967.65,-8.8
,Nifty PSE,      2955.65,      2960.05,      3002.40,      2940.85,      2997.20,41.55
,Nifty PSU Bank,      2353.80,      2357.50,      2386.80,      2343.65,      2375.70,21.9
,Nifty Serv Sector,     15534.25,     15525.60,     15703.85,     15493.70,     15666.00,131.75
,India VIX,18.0550,18.0550,18.3100,17.1275,17.2350,-0.8200
,Nifty Auto,      6897.75,      6902.95,      6932.65,      6744.75,      6782.05,-115.7
,Nifty Metal,      2218.95,      2219.95,      2259.40,      2198.85,      2254.65,35.7
,Nifty Media,      1865.00,      1865.45,      1876.20,      1824.75,      1853.85,-11.15
,NIFTY SMLCAP 100,      5344.95,      5350.40,      5362.90,      5310.90,      5354.15,9.2
,Nifty 200,      5575.95,      5573.60,      5602.85,      5542.50,      5596.70,20.75
,Nifty Div Opps 50,      2454.55,      2457.10,      2471.20,      2442.85,      2468.35,13.8
,Nifty Commodities,      2996.85,      2998.10,      3027.55,      2971.45,      3022.70,25.85
,Nifty Consumption,      4574.65,      4582.05,      4599.65,      4511.95,      4538.60,-36.05
,Nifty Fin Service,     12134.95,     12125.70,     12326.15,     12064.45,     12260.35,125.4
,Nifty50 Div Point,        96.23,        96.23,        96.23,        96.23,        96.23,0
,Nifty100 Liq 15,      3329.30,      3323.85,      3343.55,      3289.15,      3338.90,9.6
,Nifty CPSE,      1789.35,      1795.30,      1827.25,      1786.80,      1823.90,34.55
,Nifty GrowSect 15,      5546.15,      5550.90,      5559.10,      5481.65,      5532.05,-14.1
,Nifty50 PR 2x Lev,      4258.90,      4252.40,      4306.20,      4217.85,      4295.20,36.3
,Nifty50 PR 1x Inv,       429.40,       429.75,       431.50,       427.05,       427.60,-1.8
,Nifty50 TR 2x Lev,      5515.80,      5507.35,      5577.00,      5462.55,      5562.75,46.95
,Nifty50 TR 1x Inv,       377.30,       377.65,       379.15,       375.25,       375.75,-1.55
,Nifty50 Value 20,      5152.10,      5153.35,      5183.60,      5127.60,      5178.65,26.55
,Nifty Mid Liq 15,      3669.55,      3665.10,      3699.50,      3631.65,      3694.80,25.25
,Nifty Pvt Bank,     14950.95,     14914.85,     15153.85,     14811.70,     15063.50,112.55
,NIFTY100 Qualty30,      2544.05,      2546.65,      2554.60,      2514.15,      2531.70,-12.35
,Nifty GS 8 13Yr,      2011.52,      2011.90,      2015.18,      2011.87,      2012.73,1.21
,Nifty GS 10Yr,      1858.27,      1858.62,      1860.90,      1857.22,      1857.66,-.61
,Nifty GS 10Yr Cln,       959.64,       959.64,       960.83,       958.91,       959.14,-.5
,Nifty GS 4 8Yr,      2120.09,      2120.51,      2122.32,      2120.30,      2120.99,.9
,Nifty GS 11 15Yr,      2139.88,      2140.29,      2145.99,      2140.29,      2144.95,5.07
,Nifty GS 15YrPlus,      2313.86,      2314.30,      2314.30,      2313.17,      2313.17,-.69
,Nifty GS Compsite,      2042.12,      2042.52,      2045.31,      2042.52,      2043.18,1.06

,ADVANCES,936
,DECLINES,852
,UNCHANGED,113

,Total securities that have hit their price bands today,315

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1206.40,      1201.15,-0.44,1801.58
,SUNPHARMA,EQ,       439.35,       426.45,-2.94,1413.94
,MARUTI,EQ,      6049.70,      5830.75,-3.62,1157.78
,HDFCBANK,EQ,      2210.95,      2247.75,1.66,844.29
,YESBANK,EQ,        58.75,        59.45,1.19,843.68
,TATAMOTORS,EQ,       112.65,       109.50,-2.8,828.58
,INDUSINDBK,EQ,      1343.95,      1317.60,-1.96,799.14
,IBULHSGFIN,EQ,       454.55,       458.30,0.82,791.45
,HDFC,EQ,      2089.90,      2100.10,0.49,758.97
,SBIN,EQ,       268.40,       275.10,2.5,744.83
,ICICIBANK,EQ,       392.15,       397.50,1.36,736.64
,AXISBANK,EQ,       645.70,       647.30,0.25,696.9
,BAJFINANCE,EQ,      3258.50,      3250.25,-0.25,609.65
,INFY,EQ,       814.25,       821.30,0.87,507.15
,TCS,EQ,      2251.60,      2245.40,-0.28,500.97
,TATASTEEL,EQ,       331.40,       339.25,2.37,431.19
,MCX,EQ,       880.35,       868.90,-1.3,387.7
,RBLBANK,EQ,       315.40,       324.90,3.01,382.98
,ASIANPAINT,EQ,      1576.75,      1535.15,-2.64,367.23
,LT,EQ,      1294.40,      1308.05,1.05,363.27
,KOTAKBANK,EQ,      1414.30,      1426.45,0.86,344.38
,CANBK,EQ,       197.00,       192.65,-2.21,327.07
,ESCORTS,EQ,       491.60,       458.55,-6.72,307.3
,TITAN,EQ,      1059.65,      1037.20,-2.12,299.62
,INDIGO,EQ,      1624.70,      1641.20,1.02,296.5

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,DRREDDY,EQ,      2602.70,      2532.80,2.76
,IOC,EQ,       120.35,       117.25,2.64
,BHARTIARTL,EQ,       345.70,       336.85,2.63
,SBIN,EQ,       275.10,       268.40,2.5
,TATASTEEL,EQ,       339.25,       331.40,2.37

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,MARUTI,EQ,      5830.75,      6049.70,-3.62
,SUNPHARMA,EQ,       426.45,       439.35,-2.94
,TATAMOTORS,EQ,       109.50,       112.65,-2.8
,BRITANNIA,EQ,      2635.45,      2707.85,-2.67
,ASIANPAINT,EQ,      1535.15,      1576.75,-2.64

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        33.05,                   291281.95,8787
,21STCENMGM,EQ,        12.30,                     2986.20,244
,3IINFOTECH,EQ,         1.70,                   703528.45,405693
,3MINDIA,EQ,     20350.15,                 38972607.20,1927
,3PLAND,EQ,         6.10,                      158.50,26
,5PAISA,EQ,       139.00,                   992645.75,7251
,63MOONS,EQ,       103.55,                 22641497.45,214498
,8KMILES,EQ,        53.15,                  8688089.70,161946
,A2ZINFRA,EQ,         9.45,                  1248828.15,132252
,AARON,SM,        47.30,                   156090.00,3300
,AARTIDRUGS,EQ,       456.60,                  3263109.05,7083
,AARTIIND,EQ,      1569.35,                 66415951.35,42259
,AARVEEDEN,EQ,        13.95,                    54172.10,3858
,AARVI,SM,        27.50,                    55000.00,2000
,AAVAS,EQ,      1509.70,                 13524514.00,9010
,ABAN,EQ,        24.65,                  1687600.60,69406
,ABBOTINDIA,EQ,      9508.10,                140321554.15,14708
,ABCAPITAL,EQ,        90.40,                210429008.60,2341930
,ABFRL,EQ,       188.10,                123001028.90,656953
,ABSLNN50ET,EQ,       255.33,                    13456.53,52
,ACCELYA,EQ,       827.25,                  4613381.50,5491
,ACCURACY,SM,        37.05,                   847040.00,22400
,ACE,EQ,        57.45,                  4699359.85,82373
,ADANIENT,EQ,       134.95,                574908306.60,4313711
,ADANIGAS,EQ,       135.95,                 40316207.05,294187
,ADANIGREEN,EQ,        43.85,                 11690327.60,266067
,ADANIPOWER,EQ,        56.65,                476290206.55,8412811
,ADANITRANS,EQ,       236.05,                 12275024.35,51795
,ADFFOODS,EQ,       248.85,                  8954795.10,35749
,ADHUNIK,BE,         1.05,                    33316.10,33227
,ADHUNIKIND,EQ,        83.40,                  2465114.55,29638
,ADLABS,EQ,         3.30,                   283273.95,84867
,ADORWELD,EQ,       284.65,                   122352.05,431
,ADROITINFO,BE,         9.10,                     1001.00,110
,ADSL,EQ,        13.40,                   229205.35,17284
,ADVANIHOTR,EQ,        51.15,                   309412.40,6000
,ADVENZYMES,EQ,       149.10,                  4825023.40,32491
,AEGISCHEM,EQ,       186.80,                  8978723.00,48046
,AFFLE,EQ,       832.90,                 11412762.10,13675
,AGARIND,EQ,       130.10,                   623381.10,4877
,AGCNET,BE,       109.95,                   275179.65,2507
,AGLSL,EQ,        48.60,                   619511.60,12977
,AGRITECH,EQ,        43.35,                   400069.95,9203
,AGROPHOS,BE,        84.50,                    21160.35,247
,AHLEAST,EQ,       157.20,                    35661.50,226
,AHLUCONT,EQ,       300.85,                   421249.35,1400
,AHLWEST,EQ,       302.80,                   121555.15,404
,AIAENG,EQ,      1521.20,                  6110294.05,4038
,AIONJSW,EQ,        13.95,                   169315.05,12162
,AIRAN,EQ,        12.90,                  2947391.60,223838
,AIROLAM,SM,        28.15,                   244500.00,9000
,AJANTPHARM,EQ,      1041.50,                105360676.90,102192
,AJMERA,EQ,       117.80,                  1203715.60,10194
,AKG,SM,        31.50,                   377200.00,12000
,AKSHARCHEM,EQ,       194.45,                   754361.30,3863
,AKSHOPTFBR,EQ,         9.10,                  9877208.40,1090410
,AKZOINDIA,EQ,      1706.75,                  2267490.45,1322
,ALANKIT,EQ,        19.60,                  2434199.00,122852
,ALBERTDAVD,EQ,       330.90,                  1082484.40,3257
