symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-04-19,76918,26299,34.19
ADANIPORTS,EQ,2022-04-19,4472320,932076,20.84
BEL,EQ,2022-04-19,13064282,5016933,38.40
BOSCHLTD,EQ,2022-04-19,25638,10207,39.81
CUMMINSIND,EQ,2022-04-19,518913,329079,63.42
DIXON,EQ,2022-04-19,201974,85268,42.22
DLF,EQ,2022-04-19,3938936,1333383,33.85
DMART,EQ,2022-04-19,222195,114286,51.44
HAL,EQ,2022-04-19,1043540,482767,46.26
HINDALCO,EQ,2022-04-19,8143101,4092437,50.26
INDHOTEL,EQ,2022-04-19,5566459,1799049,32.32
INDIGO,EQ,2022-04-19,356096,51641,14.50
LT,EQ,2022-04-19,2737766,1977723,72.24
MANAPPURAM,EQ,2022-04-19,4777423,1896835,39.70
MARUTI,EQ,2022-04-19,425990,170347,39.99
PAYTM,EQ,2022-04-19,8060454,1058621,13.13
PGEL,EQ,2022-04-19,221012,138078,62.48
SBIN,EQ,2022-04-19,20362934,9570530,47.00
SUZLON,EQ,2022-04-19,63374263,22635616,35.72
TRENT,EQ,2022-04-19,1575212,799266,50.74
