symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2022-04-20,55650,26204,47.09
ADANIPORTS,EQ,2022-04-20,3071216,633049,20.61
BEL,EQ,2022-04-20,10467609,4949767,47.29
BOSCHLTD,EQ,2022-04-20,14664,4409,30.07
CUMMINSIND,EQ,2022-04-20,742189,256566,34.57
DIXON,EQ,2022-04-20,186501,76319,40.92
DLF,EQ,2022-04-20,3247779,894017,27.53
DMART,EQ,2022-04-20,222817,116378,52.23
HAL,EQ,2022-04-20,570035,131736,23.11
HINDALCO,EQ,2022-04-20,4725779,1944417,41.14
INDHOTEL,EQ,2022-04-20,9360017,3639058,38.88
INDIGO,EQ,2022-04-20,445449,88775,19.93
LT,EQ,2022-04-20,3832617,2584859,67.44
MANAPPURAM,EQ,2022-04-20,6016189,2484346,41.29
MARUTI,EQ,2022-04-20,542622,137048,25.26
PAYTM,EQ,2022-04-20,5258416,856780,16.29
PGEL,EQ,2022-04-20,63979,24149,37.75
SBIN,EQ,2022-04-20,11881305,3387079,28.51
SUZLON,EQ,2022-04-20,26367256,13106127,49.71
TRENT,EQ,2022-04-20,743805,306725,41.24
