symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-08-01,382061,201731,52.80
ADANIPORTS,EQ,2025-08-01,1239941,599501,48.35
BEL,EQ,2025-08-01,8702605,3905333,44.88
BOSCHLTD,EQ,2025-08-01,59925,31434,52.46
CUMMINSIND,EQ,2025-08-01,459708,253199,55.08
DIXON,EQ,2025-08-01,341381,93731,27.46
DLF,EQ,2025-08-01,2572230,880833,34.24
DMART,EQ,2025-08-01,351617,145314,41.33
ETERNAL,EQ,2025-08-01,16415906,8335199,50.78
HAL,EQ,2025-08-01,649120,308799,47.57
HINDALCO,EQ,2025-08-01,3475656,1977772,56.90
INDHOTEL,EQ,2025-08-01,2426975,1561669,64.35
INDIGO,EQ,2025-08-01,523408,250740,47.91
LT,EQ,2025-08-01,1205945,735692,61.01
MANAPPURAM,EQ,2025-08-01,2987037,1546349,51.77
MARUTI,EQ,2025-08-01,346024,122251,35.33
PAYTM,EQ,2025-08-01,3533470,985988,27.90
PGEL,EQ,2025-08-01,1991295,752009,37.76
SBIN,EQ,2025-08-01,15468391,11445640,73.99
SUZLON,EQ,2025-08-01,282885799,92654446,32.75
TRENT,EQ,2025-08-01,2034517,845023,41.53
