symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2021-09-23,1869.15,1890.00,1905.90,1857.00,1890.00,1898.10,1885.79,119769,2258.60,12658,67149,56.07
ADANIPORTS,EQ,2021-09-23,745.30,754.40,760.00,750.55,754.00,754.50,755.01,3526253,26623.48,62096,735402,20.86
BEL,EQ,2021-09-23,205.95,207.00,210.70,206.55,207.40,207.45,208.45,6459882,13465.77,41374,3097851,47.96
BOSCHLTD,EQ,2021-09-23,15301.50,15342.00,15474.25,15220.00,15374.00,15369.30,15350.90,40458,6210.67,8993,19143,47.32
CUMMINSIND,EQ,2021-09-23,1022.20,1030.70,1039.30,1015.00,1029.95,1027.80,1026.89,454649,4668.75,16243,87125,19.16
DIXON,EQ,2021-09-23,4163.15,4222.00,4460.00,4211.05,4390.00,4396.30,4374.24,1142122,49959.18,104210,321947,28.19
DLF,EQ,2021-09-23,369.05,372.20,412.80,370.00,402.90,401.85,395.40,76461998,302328.26,539815,13347732,17.46
DMART,EQ,2021-09-23,4378.65,4408.95,4500.00,4372.35,4408.55,4409.90,4436.81,325049,14421.80,43026,135071,41.55
HAL,EQ,2021-09-23,1356.85,1370.30,1389.45,1355.35,1360.00,1359.75,1370.41,659362,9035.99,31439,270578,41.04
HINDALCO,EQ,2021-09-23,463.00,473.50,484.80,468.00,483.80,483.25,475.81,12757667,60702.67,117551,6211884,48.69
INDHOTEL,EQ,2021-09-23,173.10,174.50,185.35,173.65,185.00,183.95,182.00,24600021,44772.84,150827,5901748,23.99
INDIGO,EQ,2021-09-23,2188.30,2204.00,2246.00,2195.70,2215.10,2216.50,2218.95,1442660,32011.88,42352,915285,63.44
LT,EQ,2021-09-23,1710.90,1718.30,1775.00,1715.05,1774.55,1769.70,1757.75,3702946,65088.58,132272,2263739,61.13
MANAPPURAM,EQ,2021-09-23,171.35,172.40,175.90,171.55,173.90,174.00,174.17,8206583,14293.65,60198,3514943,42.83
MARUTI,EQ,2021-09-23,6831.00,6868.00,6879.90,6821.00,6843.00,6846.70,6847.94,432740,29633.79,44526,236985,54.76
PGEL,EQ,2021-09-23,424.20,429.85,433.95,419.00,422.95,421.05,423.68,18909,80.11,1514,10409,55.05
SBIN,EQ,2021-09-23,438.85,442.40,451.15,442.05,450.00,449.80,448.38,20516770,91992.16,205927,8211883,40.03
SUZLON,EQ,2021-09-23,6.40,6.50,6.55,6.35,6.40,6.35,6.43,15299267,984.42,27433,9044037,59.11
TRENT,EQ,2021-09-23,983.70,989.00,1031.80,986.10,1010.00,1006.55,1010.85,1207650,12207.59,52889,491273,40.68
