symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2019-12-17,1480.40,1482.10,1495.00,1467.30,1472.00,1474.40,1483.89,44311,657.52,2521,18880,42.61
ADANIPORTS,EQ,2019-12-17,368.35,369.20,373.00,367.55,371.10,371.25,370.57,4226416,15661.99,43968,2542534,60.16
BEL,EQ,2019-12-17,101.05,101.05,101.45,100.00,100.15,100.20,100.50,4131222,4151.73,13554,1443424,34.94
BOSCHLTD,EQ,2019-12-17,14987.55,15300.00,15436.00,15098.65,15160.15,15160.65,15211.30,21002,3194.68,8437,7347,34.98
CUMMINSIND,EQ,2019-12-17,545.95,545.95,565.00,541.25,561.25,562.05,555.05,928497,5153.60,15301,480703,51.77
DIXON,EQ,2019-12-17,3565.00,3571.45,3579.00,3535.00,3555.00,3548.45,3560.23,10855,386.46,1798,4315,39.75
DLF,EQ,2019-12-17,230.25,230.45,231.40,228.50,230.05,229.90,229.81,5127644,11784.03,38303,992725,19.36
DMART,EQ,2019-12-17,1770.40,1775.00,1911.80,1772.05,1889.00,1883.95,1858.52,1236147,22974.01,44982,537466,43.48
HAL,EQ,2019-12-17,753.50,750.00,759.75,731.70,747.05,748.00,747.56,8902,66.55,820,4880,54.82
HINDALCO,EQ,2019-12-17,206.65,207.90,214.80,206.80,213.50,213.70,211.89,16629136,35235.63,85201,5279284,31.75
INDHOTEL,EQ,2019-12-17,146.25,147.30,150.00,145.40,149.90,149.50,148.43,1208730,1794.12,22878,857548,70.95
INDIGO,EQ,2019-12-17,1299.80,1300.00,1320.00,1295.05,1314.00,1315.15,1308.55,1110006,14524.98,47129,414463,37.34
LT,EQ,2019-12-17,1303.00,1309.20,1325.00,1303.80,1318.00,1317.95,1315.75,3719446,48938.65,116813,1512801,40.67
MANAPPURAM,EQ,2019-12-17,172.45,172.70,173.00,169.60,172.15,171.95,171.36,2175372,3727.80,12952,555220,25.52
MARUTI,EQ,2019-12-17,7140.05,7209.90,7276.50,7166.00,7189.10,7195.15,7211.21,939918,67779.42,79678,272131,28.95
PGEL,EQ,2019-12-17,39.15,39.00,40.90,38.40,38.80,38.70,39.19,149995,58.78,691,123402,82.27
SBIN,EQ,2019-12-17,331.85,333.25,335.75,330.65,333.55,332.90,333.79,26734601,89237.96,184237,6593385,24.66
SBIN,N2,2019-12-17,11450.00,11400.00,11415.00,11400.00,11415.00,11415.00,11409.00,5,0.57,3,5,100.00
SBIN,N5,2019-12-17,11622.88,11625.00,11640.00,11601.00,11601.00,11608.20,11613.48,672,78.04,88,671,99.85
SUZLON,EQ,2019-12-17,2.00,1.95,2.05,1.90,2.05,2.00,1.97,24966605,491.03,22427,13493949,54.05
TRENT,EQ,2019-12-17,511.45,514.00,526.50,501.95,513.00,516.30,516.13,390685,2016.45,13573,176780,45.25
