symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-07-23,7503.05,7716.90,-0.0281,0.0229,0.0230,0.4394
ADANIPORTS,2024-07-23,1507.40,1467.35,0.0269,0.0281,0.0281,0.5368
BEL,2024-07-23,301.45,312.30,-0.0354,0.0248,0.0248,0.4738
BOSCHLTD,2024-07-23,34065.15,34135.60,-0.0021,0.0149,0.0148,0.2828
CUMMINSIND,2024-07-23,3576.85,3611.70,-0.0097,0.0206,0.0206,0.3936
DIXON,2024-07-23,10943.00,11353.50,-0.0368,0.0237,0.0238,0.4547
DLF,2024-07-23,809.35,831.90,-0.0275,0.0208,0.0208,0.3974
DMART,2024-07-23,5065.30,5012.80,0.0104,0.0163,0.0163,0.3114
HAL,2024-07-23,4856.05,4997.25,-0.0287,0.0261,0.0261,0.4986
HINDALCO,2024-07-23,653.50,672.30,-0.0284,0.0201,0.0202,0.3859
INDHOTEL,2024-07-23,623.50,620.35,0.0051,0.0197,0.0197,0.3764
INDIGO,2024-07-23,4315.40,4336.55,-0.0049,0.0188,0.0187,0.3573
LT,2024-07-23,3538.05,3651.45,-0.0315,0.0171,0.0172,0.3286
MANAPPURAM,2024-07-23,202.75,215.27,-0.0599,0.0255,0.0258,0.4929
MARUTI,2024-07-23,12629.00,12641.25,-0.0010,0.0136,0.0136,0.2598
PAYTM,2024-07-23,457.25,452.50,0.0104,0.0368,0.0367,0.7012
PGEL,2024-07-23,370.70,370.25,0.0012,0.0300,0.0299,0.5712
SBIN,2024-07-23,863.90,877.05,-0.0151,0.0185,0.0185,0.3534
SUZLON,2024-07-23,57.83,55.08,0.0487,0.0318,0.0319,0.6094
TRENT,2024-07-23,5263.85,5210.25,0.0102,0.0206,0.0205,0.3917
