symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2024-07-25,7623.90,7522.65,0.0134,0.0229,0.0229,0.4375
ADANIPORTS,2024-07-25,1487.00,1484.80,0.0015,0.0280,0.0280,0.5349
BEL,2024-07-25,301.45,300.10,0.0045,0.0248,0.0247,0.4719
BOSCHLTD,2024-07-25,34751.30,34115.95,0.0185,0.0148,0.0148,0.2828
CUMMINSIND,2024-07-25,3610.55,3541.35,0.0194,0.0205,0.0205,0.3917
DIXON,2024-07-25,10910.20,10987.60,-0.0071,0.0238,0.0237,0.4528
DLF,2024-07-25,811.70,819.40,-0.0094,0.0208,0.0208,0.3974
DMART,2024-07-25,5171.30,5158.30,0.0025,0.0163,0.0162,0.3095
HAL,2024-07-25,4830.05,4849.45,-0.0040,0.0260,0.0259,0.4948
HINDALCO,2024-07-25,646.55,651.60,-0.0078,0.0201,0.0201,0.3840
INDHOTEL,2024-07-25,623.45,633.40,-0.0158,0.0196,0.0196,0.3745
INDIGO,2024-07-25,4432.15,4375.80,0.0128,0.0187,0.0187,0.3573
LT,2024-07-25,3619.15,3519.45,0.0279,0.0171,0.0172,0.3286
MANAPPURAM,2024-07-25,204.67,210.54,-0.0283,0.0259,0.0259,0.4948
MARUTI,2024-07-25,12509.10,12487.30,0.0017,0.0136,0.0136,0.2598
PAYTM,2024-07-25,462.80,456.30,0.0141,0.0367,0.0366,0.6992
PGEL,2024-07-25,449.55,400.65,0.1152,0.0303,0.0313,0.5980
SBIN,2024-07-25,848.50,852.00,-0.0041,0.0185,0.0184,0.3515
SUZLON,2024-07-25,61.47,60.72,0.0123,0.0320,0.0320,0.6114
TRENT,2024-07-25,5309.95,5286.85,0.0044,0.0205,0.0204,0.3897
