symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-08-08,1212.70,1208.80,0.0032,0.0132,,0.2445
ADANIPORTS,2018-08-08,374.60,372.30,0.0062,0.0212,,0.3936
BEL,2018-08-08,120.95,116.50,0.0375,0.0337,,0.6477
BOSCHLTD,2018-08-08,19176.00,19091.40,0.0044,0.0152,,0.2828
CUMMINSIND,2018-08-08,679.95,682.70,-0.0040,0.0206,,0.3821
DIXON,2018-08-08,2640.05,2646.40,-0.0024,0.0273,,0.5063
DLF,2018-08-08,188.95,186.80,0.0114,0.0258,,0.4814
DMART,2018-08-08,1627.85,1624.85,0.0018,0.0155,,0.2866
HAL,2018-08-08,972.65,973.20,-0.0006,0.0328,,0.6075
HINDALCO,2018-08-08,220.60,219.00,0.0073,0.0246,,0.4566
INDHOTEL,2018-08-08,126.55,126.60,-0.0004,0.0153,,0.2828
INDIGO,2018-08-08,1029.25,1046.45,-0.0166,0.0315,,0.5884
LT,2018-08-08,1298.25,1295.30,0.0023,0.0122,,0.2254
MANAPPURAM,2018-08-08,111.05,111.05,0.0000,0.0176,,0.3267
MARUTI,2018-08-08,9207.40,9411.50,-0.0219,0.0147,,0.2904
PGEL,2018-08-08,183.20,185.45,-0.0122,0.0359,,0.6668
SBIN,2018-08-08,308.70,304.05,0.0152,0.0198,,0.3745
SUZLON,2018-08-08,7.10,7.15,-0.0070,0.0375,,0.6954
TRENT,2018-08-08,359.75,360.60,-0.0024,0.0208,,0.3859
