symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-05-11,36667,17829,48.62
ADANIPORTS,EQ,2015-05-11,2266220,1100103,48.54
BEL,EQ,2015-05-11,112082,48358,43.15
BOSCHLTD,EQ,2015-05-11,29896,18743,62.69
CUMMINSIND,EQ,2015-05-11,31666,17605,55.60
DLF,EQ,2015-05-11,6409011,1725283,26.92
HINDALCO,EQ,2015-05-11,6190079,1937030,31.29
INDHOTEL,D1,2015-05-11,1640,1270,77.44
INDHOTEL,EQ,2015-05-11,503227,389248,77.35
LT,EQ,2015-05-11,2058533,1151261,55.93
MANAPPURAM,EQ,2015-05-11,556111,361036,64.92
MARUTI,EQ,2015-05-11,288810,69300,24.00
PGEL,EQ,2015-05-11,19586,10504,53.63
SBIN,EQ,2015-05-11,17198308,5864911,34.10
SBIN,N1,2015-05-11,89,86,96.63
SBIN,N2,2015-05-11,15,15,100.00
SBIN,N3,2015-05-11,132,132,100.00
SBIN,N5,2015-05-11,234,189,80.77
SUZLON,EQ,2015-05-11,24938464,12162222,48.77
TRENT,EQ,2015-05-11,4406,2203,50.00
