symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-05-28,22475,7518,33.45
ADANIPORTS,EQ,2015-05-28,3394601,1304186,38.42
BEL,EQ,2015-05-28,84864,33576,39.56
BOSCHLTD,EQ,2015-05-28,93071,76188,81.86
CUMMINSIND,EQ,2015-05-28,191165,159397,83.38
DLF,EQ,2015-05-28,4886136,1449227,29.66
HINDALCO,EQ,2015-05-28,10174628,4467315,43.91
INDHOTEL,D1,2015-05-28,2500,2400,96.00
INDHOTEL,EQ,2015-05-28,1066079,987725,92.65
LT,EQ,2015-05-28,1755497,887003,50.53
MANAPPURAM,EQ,2015-05-28,456589,256436,56.16
MANAPPURAM,N5,2015-05-28,4,4,100.00
MARUTI,EQ,2015-05-28,317937,177730,55.90
PGEL,EQ,2015-05-28,14118,4574,32.40
SBIN,EQ,2015-05-28,13024987,6376048,48.95
SBIN,N1,2015-05-28,4,2,50.00
SBIN,N2,2015-05-28,4,2,50.00
SBIN,N3,2015-05-28,11,10,90.91
SBIN,N5,2015-05-28,68,68,100.00
SUZLON,EQ,2015-05-28,21136975,8809402,41.68
TRENT,EQ,2015-05-28,6532,4692,71.83
