symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-05-21,15711,4925,31.35
ADANIPORTS,EQ,2015-05-21,2609479,1045731,40.07
BEL,EQ,2015-05-21,121767,65350,53.67
BOSCHLTD,EQ,2015-05-21,20691,10438,50.45
CUMMINSIND,EQ,2015-05-21,507318,479748,94.57
DLF,EQ,2015-05-21,7989333,1954964,24.47
HINDALCO,EQ,2015-05-21,3942179,2221163,56.34
INDHOTEL,D1,2015-05-21,1972,1972,100.00
INDHOTEL,EQ,2015-05-21,165236,129969,78.66
LT,EQ,2015-05-21,1634186,889537,54.43
MANAPPURAM,EQ,2015-05-21,582576,301058,51.68
MANAPPURAM,N5,2015-05-21,63,63,100.00
MARUTI,EQ,2015-05-21,198709,73792,37.14
PGEL,EQ,2015-05-21,26908,25052,93.10
SBIN,EQ,2015-05-21,12118415,5299090,43.73
SBIN,N4,2015-05-21,2,2,100.00
SBIN,N5,2015-05-21,228,172,75.44
SUZLON,EQ,2015-05-21,15942906,6049743,37.95
TRENT,EQ,2015-05-21,33901,23931,70.59
