symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-05-25,144404,81105,56.17
ADANIPORTS,EQ,2015-05-25,1420555,526417,37.06
BEL,EQ,2015-05-25,56905,21212,37.28
BOSCHLTD,EQ,2015-05-25,16485,5452,33.07
CUMMINSIND,EQ,2015-05-25,42354,33747,79.68
DLF,EQ,2015-05-25,4067429,1006945,24.76
HINDALCO,EQ,2015-05-25,2879752,1073452,37.28
INDHOTEL,D1,2015-05-25,145490,134371,92.36
INDHOTEL,EQ,2015-05-25,446383,372200,83.38
LT,EQ,2015-05-25,931623,503874,54.09
MANAPPURAM,EQ,2015-05-25,689036,414850,60.21
MANAPPURAM,N5,2015-05-25,13,13,100.00
MANAPPURAM,NG,2015-05-25,57,57,100.00
MARUTI,EQ,2015-05-25,81113,23745,29.27
PGEL,EQ,2015-05-25,14399,9310,64.66
SBIN,EQ,2015-05-25,20356833,6409730,31.49
SBIN,N3,2015-05-25,50,50,100.00
SBIN,N4,2015-05-25,10,10,100.00
SBIN,N5,2015-05-25,52,51,98.08
SBIN,N6,2015-05-25,6,3,50.00
SUZLON,EQ,2015-05-25,18495421,4801937,25.96
TRENT,EQ,2015-05-25,1703,809,47.50
