symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2015-05-04,58801,19205,32.66
ADANIPORTS,EQ,2015-05-04,6375610,2608812,40.92
BEL,EQ,2015-05-04,94818,34746,36.64
BOSCHLTD,EQ,2015-05-04,26605,14440,54.28
CUMMINSIND,EQ,2015-05-04,89730,76539,85.30
DLF,EQ,2015-05-04,4282176,1073527,25.07
HINDALCO,EQ,2015-05-04,4003261,1497861,37.42
INDHOTEL,D1,2015-05-04,10208,9999,97.95
INDHOTEL,EQ,2015-05-04,167913,118471,70.55
LT,EQ,2015-05-04,1637032,702502,42.91
MANAPPURAM,EQ,2015-05-04,1862483,1061027,56.97
MARUTI,EQ,2015-05-04,478823,134097,28.01
PGEL,EQ,2015-05-04,55456,37889,68.32
SBIN,EQ,2015-05-04,8012690,2884415,36.00
SBIN,N1,2015-05-04,20,20,100.00
SBIN,N2,2015-05-04,1,1,100.00
SBIN,N3,2015-05-04,95,67,70.53
SBIN,N5,2015-05-04,650,542,83.38
SUZLON,EQ,2015-05-04,30837337,11848373,38.42
TRENT,EQ,2015-05-04,20191,9198,45.55
