symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-05-07,1478.80,1479.05,-0.0002,0.0123,,0.2273
ADANIPORTS,2019-05-07,371.90,379.80,-0.0210,0.0155,,0.3038
BEL,2019-05-07,86.70,88.25,-0.0177,0.0182,,0.3477
BOSCHLTD,2019-05-07,17784.70,18020.80,-0.0132,0.0079,,0.1586
CUMMINSIND,2019-05-07,703.15,710.85,-0.0109,0.0186,,0.3477
DIXON,2019-05-07,2325.80,2342.70,-0.0072,0.0110,,0.2063
DLF,2019-05-07,169.60,173.90,-0.0250,0.0275,,0.5235
DMART,2019-05-07,1255.10,1249.65,0.0044,0.0192,,0.3554
HAL,2019-05-07,646.85,647.25,-0.0006,0.0118,,0.2178
HINDALCO,2019-05-07,200.45,198.90,0.0078,0.0195,,0.3630
INDHOTEL,2019-05-07,150.75,152.70,-0.0129,0.0122,,0.2331
INDIGO,2019-05-07,1576.75,1561.20,0.0099,0.0244,,0.4547
LT,2019-05-07,1366.60,1352.70,0.0102,0.0099,,0.1891
MANAPPURAM,2019-05-07,116.35,117.50,-0.0098,0.0179,,0.3343
MARUTI,2019-05-07,6702.00,6709.65,-0.0011,0.0148,,0.2751
PGEL,2019-05-07,68.90,67.65,0.0183,0.0341,,0.6381
SBIN,2019-05-07,305.45,308.75,-0.0107,0.0132,,0.2503
SUZLON,2019-05-07,6.35,6.60,-0.0386,0.0442,,0.8387
TRENT,2019-05-07,370.20,375.70,-0.0147,0.0200,,0.3764
