symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-05-28,1594.50,1613.30,-0.0117,0.0259,,0.4834
ADANIPORTS,2019-05-28,412.65,412.40,0.0006,0.0278,,0.5158
BEL,2019-05-28,112.75,113.00,-0.0022,0.0327,,0.6056
BOSCHLTD,2019-05-28,16926.25,16924.85,0.0001,0.0137,,0.2541
CUMMINSIND,2019-05-28,796.00,788.45,0.0095,0.0269,,0.5006
DIXON,2019-05-28,2451.05,2418.15,0.0135,0.0182,,0.3439
DLF,2019-05-28,195.40,197.00,-0.0082,0.0289,,0.5368
DMART,2019-05-28,1310.50,1289.95,0.0158,0.0240,,0.4509
HAL,2019-05-28,722.00,705.40,0.0233,0.0157,,0.3114
HINDALCO,2019-05-28,201.85,200.60,0.0062,0.0196,,0.3649
INDHOTEL,2019-05-28,153.00,152.80,0.0013,0.0147,,0.2732
INDIGO,2019-05-28,1657.45,1662.15,-0.0028,0.0298,,0.5521
LT,2019-05-28,1574.50,1596.00,-0.0136,0.0216,,0.4050
MANAPPURAM,2019-05-28,132.60,135.50,-0.0216,0.0269,,0.5082
MARUTI,2019-05-28,7054.65,7068.45,-0.0020,0.0189,,0.3496
PGEL,2019-05-28,75.65,74.25,0.0187,0.0415,,0.7738
SBIN,2019-05-28,360.05,361.70,-0.0046,0.0231,,0.4280
SUZLON,2019-05-28,5.55,5.75,-0.0354,0.0567,,1.0641
TRENT,2019-05-28,374.75,374.15,0.0016,0.0196,,0.3630
