,29-Nov-2019
The Nifty witnessed an intraday movement of about 130 points.The closing index was 0.78 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 43640.3
, Traded Quantity (in Lakhs), 26706.05
, Number of Trades, 13984854
, Total Market Capitalisation (Rs. Crores), 15315478.43

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     12151.15,     12146.20,     12147.40,     12017.40,     12056.05,-95.1
,NIFTY50 EQL Wgt,     12530.60,     12525.70,     12569.20,     12403.85,     12426.90,-103.7
,NIFTY100 EQL Wgt,     13555.05,     13561.70,     13617.80,     13423.65,     13452.00,-103.05
,NIFTY100 LowVol30,      8949.70,      8951.70,      8954.60,      8856.90,      8884.90,-64.8
,NIFTY Alpha 50,     12768.60,     12765.25,     12818.25,     12716.85,     12771.40,2.8
,NIFTY MIDCAP 150,      6307.55,      6314.80,      6351.75,      6291.20,      6321.65,14.1
,NIFTY SMLCAP 50,      2767.95,      2776.15,      2803.95,      2773.40,      2795.10,27.15
,NIFTY SMLCAP 250,      4797.05,      4810.15,      4839.65,      4806.05,      4831.05,34
,NIFTY MIDSML 400,      5765.80,      5775.25,      5808.85,      5760.40,      5787.40,21.6
,NIFTY200 QUALTY30,      9872.00,      9884.75,      9895.00,      9746.75,      9779.65,-92.35
,Nifty IT,     15121.75,     15132.95,     15147.25,     14964.25,     14998.05,-123.7
,Nifty Next 50,     28765.60,     28798.05,     28906.60,     28468.05,     28546.45,-219.15
,Nifty Bank,     32122.95,     32074.15,     32086.95,     31770.80,     31946.10,-176.85
,NIFTY MIDCAP 100,     17211.75,     17234.05,     17338.05,     17134.80,     17222.15,10.4
,Nifty 500,      9869.75,      9871.10,      9872.10,      9781.05,      9813.65,-56.1
,Nifty 100,     12278.45,     12275.95,     12277.30,     12145.60,     12182.60,-95.85
,Nifty Midcap 50,      4751.80,      4751.85,      4778.45,      4699.20,      4722.80,-29
,Nifty Realty,       279.30,       280.10,       284.00,       278.60,       282.05,2.75
,Nifty Infra,      3340.80,      3342.50,      3351.45,      3314.20,      3323.30,-17.5
,Nifty Energy,     16367.05,     16381.55,     16387.70,     16194.65,     16232.15,-134.9
,Nifty FMCG,     31263.40,     31243.25,     31260.60,     30892.10,     30975.50,-287.9
,Nifty MNC,     13894.85,     13886.85,     13894.45,     13733.60,     13779.20,-115.65
,Nifty Pharma,      8273.65,      8286.25,      8320.25,      8159.20,      8189.95,-83.7
,Nifty PSE,      3277.25,      3278.80,      3293.10,      3250.60,      3261.60,-15.65
,Nifty PSU Bank,      2716.95,      2719.10,      2737.50,      2659.50,      2669.85,-47.1
,Nifty Serv Sector,     17157.40,     17154.60,     17159.15,     16994.25,     17063.20,-94.2
,India VIX,13.9875,13.9875,14.2925,13.1400,13.8975,-0.0900
,Nifty Auto,      8179.75,      8172.80,      8182.45,      8066.95,      8086.00,-93.75
,Nifty Metal,      2656.85,      2644.95,      2668.35,      2608.45,      2625.50,-31.35
,Nifty Media,      1881.20,      1887.80,      1917.00,      1811.20,      1834.90,-46.3
,NIFTY SMLCAP 100,      5760.85,      5771.50,      5824.30,      5769.85,      5814.85,54
,Nifty 200,      6264.00,      6263.75,      6264.25,      6200.55,      6220.70,-43.3
,Nifty Div Opps 50,      2561.00,      2562.10,      2568.80,      2533.90,      2540.00,-21
,Nifty Commodities,      3461.55,      3459.70,      3473.15,      3423.85,      3431.90,-29.65
,Nifty Consumption,      5031.75,      5034.90,      5035.85,      4980.10,      4994.80,-36.95
,Nifty Fin Service,     14287.00,     14276.10,     14284.70,     14133.70,     14208.85,-78.15
,Nifty50 Div Point,       117.35,       117.35,       117.35,       117.35,       117.35,0
,Nifty100 Liq 15,      3875.90,      3872.10,      3887.25,      3819.90,      3828.85,-47.05
,Nifty CPSE,      1952.80,      1956.60,      1964.80,      1935.05,      1943.00,-9.8
,Nifty GrowSect 15,      6424.20,      6419.45,      6422.65,      6356.40,      6395.40,-28.8
,Nifty50 PR 2x Lev,      5297.70,      5292.65,      5293.05,      5180.50,      5214.05,-83.65
,Nifty50 PR 1x Inv,       383.65,       383.90,       387.95,       383.85,       386.75,3.1
,Nifty50 TR 2x Lev,      6885.95,      6879.45,      6879.95,      6733.70,      6777.25,-108.7
,Nifty50 TR 1x Inv,       336.55,       336.75,       340.30,       336.75,       339.25,2.7
,Nifty50 Value 20,      5495.65,      5497.90,      5499.70,      5425.00,      5431.20,-64.45
,Nifty Mid Liq 15,      4073.30,      4070.10,      4101.20,      4031.50,      4057.15,-16.15
,Nifty Pvt Bank,     17698.80,     17670.35,     17692.00,     17542.05,     17641.45,-57.35
,NIFTY100 Qualty30,      2732.20,      2735.10,      2737.45,      2702.45,      2712.40,-19.8
,Nifty GS 8 13Yr,      2027.51,      2027.89,      2027.97,      2025.39,      2026.90,-.61
,Nifty GS 10Yr,      1869.78,      1870.11,      1870.81,      1867.29,      1869.84,.06
,Nifty GS 10Yr Cln,       950.31,       950.31,       950.67,       948.86,       950.17,-.14
,Nifty GS 4 8Yr,      2149.12,      2149.55,      2149.70,      2148.39,      2149.03,-.09
,Nifty GS 11 15Yr,      2144.25,      2144.67,      2144.67,      2142.82,      2144.22,-.03
,Nifty GS 15YrPlus,      2310.37,      2310.82,      2310.82,      2310.50,      2310.50,.13
,Nifty GS Compsite,      2061.05,      2061.45,      2061.50,      2059.42,      2060.65,-.4

,ADVANCES,876
,DECLINES,934
,UNCHANGED,139

,Total securities that have hit their price bands today,393

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,IBULHSGFIN,EQ,       334.75,       290.50,-13.22,5816.29
,ICFL,NC,       835.00,                    16700.00,20
,ICFL,N9,       918.10,                    12949.30,13
,ICFL,N3,       898.15,                   131610.90,146
,ICFL,N2,       871.00,                    84702.00,90
,ICICI500,EQ,       159.20,                  5046374.91,31717
,ICICIB22,EQ,        35.05,                 11552416.67,328269
,ICICIBANKN,EQ,       320.65,                 60978847.25,190168
,ICICIBANKP,EQ,       177.10,                   274774.72,1558
,ICICIGOLD,EQ,        34.30,                   707896.15,20676
,ICICILIQ,EQ,      1000.00,                112194548.84,112195
,ICICILOVOL,EQ,        91.79,                  5098876.16,55591
,ICICIMCAP,EQ,        66.37,                  3527220.58,53353
,ICICINF100,EQ,       130.19,                   141836.74,1088
,ICICINIFTY,EQ,       127.00,                 16434586.29,129156
,ICICINV20,EQ,        57.10,                   200982.58,3509
,ICICINXT50,EQ,        28.75,                   531984.65,18376
,ICICISENSX,EQ,       435.67,                   133478.57,307
,ICIL,EQ,        50.05,                  7849040.10,156587
,ICRA,EQ,      2819.70,                  1179929.25,414
,IDBI,EQ,        37.75,                250216781.90,6574524
,IDBIGOLD,EQ,      3470.70,                   153239.05,44
,IDFC,EQ,        35.60,                184657081.80,5152553
,IDFCFIRSTB,EQ,        46.85,               4021716368.30,86065840
,IDFCFIRSTB,N2,      9757.00,                    39010.02,4
,IDFCFIRSTB,N5,      5195.00,                    10390.00,2
,IDFCFIRSTB,NA,      9521.00,                   170735.04,18
,IDFCFIRSTB,NC,      9085.00,                   417400.00,46
,IDFCFIRSTB,N1,      4929.00,                    83570.00,17
,IDFCFIRSTB,NB,      5135.20,                   102821.60,20
,IDFNIFTYET,EQ,       121.50,                    22657.56,185
,IEX,EQ,       139.85,                 52801462.30,374568
,IFBAGRO,EQ,       396.60,                   676498.80,1704
,IFBIND,EQ,       650.75,                  7258365.10,11084
,IFCI,EQ,         7.05,                 14226731.35,1997725
,IFCI,NL,      1005.50,                    50275.00,50
,IFCI,NH,       974.97,                   704859.50,726
,IFCI,NG,      1600.00,                    16000.00,10
,IFCI,NF,       973.53,                     7788.28,8
,IFGLEXPOR,EQ,       136.70,                   465237.50,3373
,IGARASHI,EQ,       246.50,                  8779282.85,35206
,IGL,EQ,       413.45,                684818738.75,1651963
,IGPL,EQ,       145.70,                  2601602.00,17955
,IIFCL,N4,      1375.00,                   167779.10,122
,IIFL,EQ,       168.55,                 90320186.75,529037
,IIFLFIN,NG,       972.13,                   174107.60,179
,IIFLFIN,ND,       975.00,                   145750.00,150
,IIFLFIN,NN,       901.00,                    44999.00,50
,IIFLFIN,NF,       940.02,                   734923.75,781
,IIFLFIN,NK,       925.00,                   280679.40,300
,IIFLFIN,NJ,       985.60,                    50256.00,51
,IIFLFIN,NL,       975.00,                    48750.00,50
,IIFLFIN,NH,       945.00,                   121350.00,128
,IIFLSEC,EQ,        25.80,                  2711709.00,105105
,IIFLWAM,EQ,      1311.40,                  7606024.90,5793
,IIHFL,N2,      1001.37,                   272815.99,274
,IIHFL,N3,      1900.00,                   671425.00,352
,IL&FSENGG,BZ,         2.35,                   287687.20,122669
,IL&FSTRANS,BZ,         2.25,                   247082.25,109932
,IMFA,EQ,       194.15,                  4185298.30,21374
,IMPAL,EQ,       586.15,                   754374.65,1281
,IMPEXFERRO,BE,          .35,                     5353.20,14897
,INDBANK,EQ,         7.10,                   712665.30,98935
,INDHOTEL,EQ,       149.40,                147986429.50,989659
,INDIACEM,EQ,        80.70,                237425500.10,2930135
,INDIAGLYCO,EQ,       207.40,                 12029613.75,57348
,INDIAMART,EQ,      2155.20,                 41216700.70,19111
,INDIANB,EQ,       128.90,                598238971.60,4591513
,INDIANCARD,BE,        99.10,                    16154.40,163
,INDIANHUME,EQ,       217.65,                  1696120.50,7737
,INDIGRID,IV,        96.48,                 19418581.98,200718
,INDLMETER,BE,        22.05,                     2271.50,103
,INDNIPPON,EQ,       325.15,                  1033020.20,3181
,INDOCO,EQ,       163.15,                  2690694.55,16364
,INDORAMA,EQ,        29.05,                   697465.70,24218
,INDOSOLAR,BZ,          .90,                   401772.40,485840
,INDOSTAR,EQ,       191.20,                 22602190.40,117750
,INDOTECH,BE,        99.70,                   310815.55,3163
,INDOTHAI,EQ,        25.20,                    86994.10,3522
,INDOWIND,EQ,         3.05,                   183467.40,59492
,INDRAMEDCO,EQ,        41.35,                  2726888.15,65576
,INDSWFTLAB,BE,        25.85,                  1078901.45,42587
,INDSWFTLTD,EQ,         3.05,                    80160.10,25950
,INDTERRAIN,EQ,        68.90,                   671061.75,9655
,INEOSSTYRO,EQ,       692.55,                   658792.70,954
,INFIBEAM,EQ,        51.15,                104221007.70,2037401
,INFOBEAN,EQ,        66.00,                   358820.55,5403
,INFRABEES,EQ,       344.15,                    67607.26,197
,INGERRAND,EQ,       644.30,                 20395200.85,31700
,INNOVANA,SM,       295.00,                   118000.00,400
,INNOVATIVE,SM,        12.90,                    38700.00,3000
,INOXLEISUR,EQ,       359.20,                 29474185.15,82138
,INOXWIND,EQ,        37.15,                 20526474.40,542813
,INSECTICID,EQ,       518.15,                  1485788.30,2861
,INSPIRISYS,EQ,        39.15,                   103825.35,2636
,INTELLECT,EQ,       149.85,                 15529997.55,103484
,INTENTECH,EQ,        29.00,                   144561.70,5009
,INVENTURE,EQ,        12.95,                   489520.95,38279
,IOB,EQ,        10.65,                 11812946.55,1099426
,IOLCP,EQ,       173.70,                 29327050.55,167914
,IPAPPM,EQ,       292.95,                  4638561.25,15469
,IPCALAB,EQ,      1142.60,                121512904.90,107186
,IRB,EQ,        76.15,                 88131862.90,1153150
,IRBINVIT,IV,        52.37,                 35746625.00,682500
,IRCON,EQ,       417.85,                 69677781.05,164360
,IRCTC,EQ,       897.25,               1618014160.75,1799753
,IREDA,N5,      1265.00,                    18975.00,15
,IREDA,N7,      1220.80,                   248013.50,202
,IRFC,N2,      1150.00,                   258750.00,225
,IRFC,N9,      1170.00,                   200037.60,171
,IRFC,NC,      1232.00,                   326280.00,265
,IRFC,NA,      1262.00,                   732221.80,580
,IRFC,NN,      1100.00,                   110000.00,100
,IRFC,NJ,      1148.90,                  3147468.56,2746
,IRFC,NO,      1150.27,                   184042.70,160
,IRFC,NK,      1200.00,                    28800.00,24
,IRFC,NF,      1107.00,                    22140.00,20
,IRFC,N1,      1053.99,                  2383772.05,2259
,ISEC,EQ,       347.45,                253515749.20,734994
,ISFT,BE,        68.35,                     7252.00,107
,ISMTLTD,EQ,         4.00,                   481557.20,120938
,ITDC,EQ,       343.70,                113949425.45,322561
,ITDCEM,EQ,        64.75,                 22474767.60,344474
,ITI,EQ,        91.50,                367993400.20,3921325
,IVC,EQ,         3.65,                   209204.10,57187
,IVP,EQ,        58.85,                    41332.50,701
,IVZINGOLD,EQ,      3435.00,                    68700.00,20
,IVZINNIFTY,EQ,      1299.50,                     6516.45,5
,IZMO,EQ,        26.15,                   149499.55,5706
,J&KBANK,EQ,        34.00,                 73095803.05,2114038
,JAGRAN,EQ,        55.20,                 12553541.90,225588
,JAGSNPHARM,EQ,        25.85,                    42539.45,1634
,JAIBALAJI,EQ,        23.65,                  1055067.50,44176
,JAICORPLTD,EQ,        96.65,                130501892.35,1339646
,JAIHINDPRO,BZ,          .70,                       17.50,25
,JAINSTUDIO,BE,         1.85,                     4795.00,2700
,JALAN,SM,         3.25,                    39000.00,12000
,JAMNAAUTO,EQ,        45.05,                 19762805.35,439695
,JASH,EQ,       130.30,                   623671.95,4794
,JAYAGROGN,EQ,       116.85,                  1298149.00,11088
,JAYBARMARU,EQ,       231.85,                 17371679.45,73913
,JAYNECOIND,EQ,         3.50,                    63744.70,18239
,JAYSREETEA,EQ,        48.35,                  1858867.75,38220
,JBCHEPHARM,EQ,       395.70,                 18541946.80,46653
,JBFIND,EQ,         7.10,                   292255.60,41653
,JBMA,EQ,       240.30,                 14701418.85,61144
,JCHAC,EQ,      1948.50,                 15052601.30,7741
,JETAIRWAYS,BZ,        22.30,                  1112577.05,50372
,JETKNIT,SM,        23.40,                    70200.00,3000
,JHS,EQ,        16.75,                   375656.45,22452
,JIKIND,BE,          .30,                     4804.10,16082
,JINDALPHOT,BE,        13.50,                    12617.40,944
,JINDALPOLY,EQ,       221.55,                  2429403.50,10968
,JINDALSAW,EQ,        80.60,                 39505215.35,493489
,JINDALSTEL,EQ,       161.00,               2819445846.50,17469017
,JINDCOT,BE,         1.80,                      249.10,132
,JINDRILL,EQ,        77.05,                   591071.95,7692
,JINDWORLD,EQ,        65.40,                 11729030.35,178053
,JISLDVREQS,EQ,         8.45,                   212781.30,25337
,JISLJALEQS,EQ,        10.45,                 73499056.35,6837016
,JITFINFRA,BE,         5.90,                   180799.70,31807
,JIYAECO,EQ,        33.20,                  2059709.25,61407
,JKCEMENT,EQ,      1157.10,                141669624.30,122195
,JKIL,EQ,       159.90,                 22566132.90,140514
,JKLAKSHMI,EQ,       291.05,                 47060400.15,162220
,JKPAPER,EQ,       119.55,                 66369785.60,554631
,JKTYRE,EQ,        70.20,                 23549239.35,333529
,JMA,EQ,        22.80,                     8422.35,357
,JMCPROJECT,EQ,       101.55,                  8486771.75,83620
,JMFINANCIL,EQ,        90.85,                 66863359.45,742873
,JMTAUTOLTD,EQ,         1.25,                   107248.10,83636
,JOCIL,EQ,       110.60,                   274819.60,2479
,JPASSOCIAT,EQ,         2.35,                 37278004.40,16212343
,JPINFRATEC,EQ,         1.35,                  2303270.25,1706674
,JPOLYINVST,EQ,        11.20,                     8030.20,730
,JPPOWER,EQ,         1.15,                 12660421.90,11259575
,JSL,EQ,        38.65,                 13238498.10,341147
,JSLHISAR,EQ,        72.35,                 10158681.35,139754
,JSWENERGY,EQ,        73.30,                 85490537.50,1134209
,JSWHL,EQ,      2425.75,                  4954087.15,2074
,JSWSTEEL,P2,         2.45,                    45124.05,18299
,JTEKTINDIA,EQ,        85.05,                  1798980.80,20926
,JUBILANT,EQ,       510.20,                 77214313.45,150867
,JUBLFOOD,EQ,      1618.20,               1345604427.10,839577
,JUBLINDS,EQ,       100.30,                   961970.55,9594
,JUMPNET,EQ,        68.55,                 51832594.90,755334
,JUNIORBEES,EQ,       295.75,                 24255813.45,81470
,JUSTDIAL,EQ,       566.00,                680745070.40,1202786
,JVLAGRO,BZ,          .65,                   156277.50,239469
,JYOTHYLAB,EQ,       178.95,                 23367954.90,130025
,KABRAEXTRU,EQ,        64.70,                   125965.75,1946
,KAJARIACER,EQ,       536.05,                187686943.55,352210
,KAKATCEM,EQ,       149.60,                   619223.80,4143
,KALPATPOWR,EQ,       459.70,                 24281642.10,52972
,KALYANIFRG,BE,       158.10,                   146086.35,941
,KAMATHOTEL,EQ,        35.50,                  2335869.30,65899
,KAMDHENU,EQ,        98.30,                   490058.30,4998
,KANANIIND,EQ,         3.10,                     4150.75,1378
,KANORICHEM,EQ,        39.15,                  2550202.45,65315
,KANSAINER,EQ,       524.95,                 46641425.50,88758
,KARDA,EQ,       144.85,                 13566098.05,93054
,KARMAENG,EQ,        12.30,                     6888.00,560
,KARURVYSYA,EQ,        63.15,                274375769.85,4370603
,KAUSHALYA,BE,          .45,                     1552.50,3237
,KAVVERITEL,BE,         2.25,                     2408.25,1047
,KAYA,EQ,       351.35,                  2895350.35,8350
,KCP,EQ,        62.15,                  1558759.95,25044
,KCPSUGIND,EQ,        13.15,                  1169070.80,89169
,KDDL,EQ,       327.35,                   189009.80,570
,KEC,EQ,       281.85,                 73142148.15,262036
,KECL,BE,        10.50,                   468569.55,44373
,KEI,EQ,       519.05,                 41007503.05,78559
,KELLTONTEC,EQ,        15.10,                   844823.10,56178
,KENNAMET,EQ,      1016.90,                  7018719.95,7019
,KERNEX,BE,        21.60,                    77127.30,3586
,KESARENT,EQ,        29.95,                    38057.55,1320
,KESORAMIND,EQ,        60.00,                 23814456.90,395189
,KGL,BE,          .40,                   104259.05,277296
,KHADIM,EQ,       186.70,                 12362997.70,65561
,KHAITANLTD,BE,        17.05,                      961.25,57
,KICL,EQ,      1771.10,                  1338093.00,764
,KILITCH,EQ,       116.10,                  1598991.90,13520
,KINGFA,EQ,       624.65,                  3805097.50,6145
,KIOCL,EQ,       116.95,                  1552159.00,13195
,KIRIINDUS,EQ,       365.10,                 32368865.60,88496
,KIRLFER,EQ,        60.85,                   161349.75,2657
,KIRLOSBROS,EQ,       135.85,                  2005300.45,14628
,KIRLOSENG,EQ,       158.40,                  1149559.65,7280
,KIRLOSIND,EQ,       628.65,                    75985.50,121
,KITEX,EQ,        98.65,                  3634439.15,36746
,KKCL,EQ,       963.25,                   379667.10,394
,KMSUGAR,EQ,         6.15,                   584872.65,96926
,KNRCON,EQ,       230.60,                 31891870.90,136832
,KOHINOOR,BE,        10.75,                   437416.00,40887
,KOKUYOCMLN,EQ,        72.35,                   983083.80,13651
,KOLTEPATIL,EQ,       237.05,                  6510673.65,27186
,KOPRAN,EQ,        34.45,                  5656724.70,162553
,KOTAKBKETF,EQ,       326.89,                 54583030.45,167230
,KOTAKGOLD,EQ,       334.45,                  5734443.80,17148
,KOTAKNIFTY,EQ,       125.34,                  2386298.74,19046
,KOTAKNV20,EQ,        58.51,                   381728.37,6522
,KOTAKPSUBK,EQ,       265.13,                  7393245.80,27737
,KOTARISUG,EQ,         9.90,                   121463.45,12166
,KOTHARIPET,EQ,        16.20,                    37348.90,2306
,KOTHARIPRO,EQ,        59.85,                   107584.05,1806
,KPITTECH,EQ,        97.90,                 34612634.10,360778
,KPRMILL,EQ,       658.20,                  5986836.85,9079
,KRBL,EQ,       205.65,                 17432254.15,84712
,KREBSBIO,EQ,        94.50,                     9419.05,101
,KRIDHANINF,BE,         3.60,                  1161320.40,322589
,KRISHANA,EQ,        51.50,                    18415.85,353
,KSB,EQ,       674.45,                   847734.10,1252
,KSCL,EQ,       490.65,                 30397503.60,62107
,KSERASERA,BE,          .10,                   337339.05,2828454
,KSK,EQ,          .65,                  1812606.85,2803032
,KSL,EQ,       223.60,                  8816555.90,39375
,KTIL,EQ,        31.50,                   211575.70,6884
,KTKBANK,EQ,        77.95,                 99302050.05,1275319
,KUANTUM,EQ,       463.15,                  1183447.90,2559
,KWALITY,BE,         2.85,                   728288.95,255547
,L&TFINANCE,NK,      1065.00,                     1065.00,1
,L&TFINANCE,NA,      1050.00,                   295079.80,281
,L&TINFRA,N5,      1026.75,                    51322.80,50
,L&TINFRA,N1,       988.80,                   331945.99,336
,L&TINFRA,N4,      1866.43,                   419660.55,225
,L&TINFRA,N6,      1936.10,                   284601.04,147
,L&TINFRA,N2,      1909.07,                    47685.95,25
,LAGNAM,SM,        10.50,                    31500.00,3000
,LAKSHVILAS,EQ,        19.80,                 66181694.55,3355322
,LALPATHLAB,EQ,      1567.90,                 85301355.10,53883
,LAMBODHARA,EQ,        31.05,                    78339.00,2522
,LAOPALA,EQ,       142.00,                  4841278.30,33813
,LASA,BE,        17.80,                   561762.60,31354
,LAURUSLABS,EQ,       350.25,                135255932.80,384126
,LAXMIMACH,EQ,      3502.55,                 31704722.75,8987
,LEMONTREE,EQ,        63.05,                 43981595.20,703971
,LEXUS,SM,         8.70,                    34600.00,4000
,LFIC,EQ,        50.95,                    32944.65,648
,LGBBROSLTD,EQ,       266.45,                   934556.25,3511
,LGBFORGE,EQ,         2.30,                    66518.90,29369
,LIBAS,EQ,        47.25,                   591649.45,13384
,LIBERTSHOE,EQ,       130.05,                 21731514.00,164307
,LICHSGFIN,EQ,       464.10,               2090926198.35,4468754
,LICNETFGSC,EQ,        20.45,                    36940.97,1795
,LICNETFN50,EQ,       125.00,                    13846.82,111
,LICNETFSEN,EQ,       490.00,                     1971.30,4
,LICNFNHGP,EQ,       125.25,                     3131.25,25
,LINCOLN,EQ,       170.95,                  2664697.95,15452
,LINCPEN,EQ,       197.05,                  1820449.00,9238
,LINDEINDIA,EQ,       651.55,                 29436737.40,44688
,LIQUIDBEES,EQ,      1000.00,               1017274048.06,1017272
,LIQUIDETF,EQ,      1000.00,                  5154007.04,5154
,LOKESHMACH,EQ,        34.55,                   517609.40,14817
,LOTUSEYE,EQ,        23.35,                   240249.85,10265
,LOVABLE,EQ,        63.40,                  1480266.85,22874
,LPDC,BE,         1.80,                     6407.35,3730
,LSIL,EQ,          .50,                   567578.30,1067935
,LTI,EQ,      1689.65,                 76839462.50,45779
,LTMFEOFR,MF,         6.68,                     2004.00,300
,LTTS,EQ,      1490.75,                 94996317.20,63728
,LUMAXIND,EQ,      1266.80,                  2139003.60,1700
,LUMAXTECH,EQ,       100.00,                   903892.20,8975
,LUXIND,EQ,      1355.90,                 66043624.50,48543
,LYKALABS,EQ,        16.60,                    97895.75,5775
,LYPSAGEMS,EQ,         4.15,                    76262.35,18583
,M&MFIN,EQ,       351.85,               1039252941.75,2920351
,M100,EQ,        18.02,                   733727.43,40799
,M50,EQ,       118.41,                   112738.24,953
,MAANALU,EQ,        60.70,                   144206.05,2362
,MACPOWER,SM,        55.00,                   503150.00,9500
,MADHAV,EQ,        24.50,                   143039.95,5808
,MADHUCON,EQ,         3.75,                   131917.90,34743
,MADRASFERT,EQ,        20.00,                  6620982.00,328458
,MAGADSUGAR,EQ,        96.20,                   596344.85,6202
,MAGMA,EQ,        52.25,                206189679.65,3969047
,MAGMA,N7,      1000.00,                    30000.00,30
,MAGNUM,BE,         3.95,                    19499.10,4969
,MAHABANK,EQ,        12.45,                  6299127.40,501078
,MAHAPEXLTD,BE,        88.50,                   440134.30,4876
,MAHASTEEL,EQ,       136.85,                  7407389.70,52218
,MAHESHWARI,EQ,       229.90,                  6601642.40,28666
,MAHINDCIE,EQ,       152.10,                 53785975.25,352965
,MAHLIFE,EQ,       384.45,                 38559786.35,100186
,MAHLOG,EQ,       386.55,                  5641663.80,14579
,MAHSCOOTER,EQ,      4742.70,                 12800161.75,2677
,MAHSEAMLES,EQ,       372.15,                  3611529.60,9637
,MAITHANALL,EQ,       480.20,                  4189096.80,8751
,MAJESCO,EQ,       411.30,                 10418934.65,25228
,MALUPAPER,EQ,        22.25,                   546113.40,24396
,MAN50ETF,EQ,       122.10,                    37009.10,302
,MANAKALUCO,EQ,         4.30,                    27842.35,6454
,MANAKCOAT,EQ,         3.95,                    10819.75,2794
,MANAKSIA,EQ,        34.75,                   216063.50,6220
,MANAKSTEEL,EQ,         9.20,                   148278.00,16200
,MANALIPETC,EQ,        16.65,                  2942674.60,177856
,MANAPPURAM,EQ,       154.40,                412714051.45,2638285
,MANGALAM,BE,        29.40,                   211548.55,7302
,MANGCHEFER,EQ,        27.95,                   568716.35,20237
,MANGLMCEM,EQ,       280.00,                   550425.35,1957
,MANGTIMBER,BE,         6.60,                   115198.90,17587
,MANINDS,EQ,        42.25,                  2447057.20,58560
,MANINFRA,EQ,        22.70,                  1692960.20,74289
,MANPASAND,BZ,        11.40,                   386277.60,33884
,MANUGRAPH,EQ,        14.85,                   159432.45,10789
,MARALOVER,EQ,        15.00,                    26349.70,1767
,MARATHON,EQ,        87.20,                  9792995.25,107976
,MARINE,SM,       100.00,                   994200.00,10000
,MARKSANS,EQ,        14.65,                 13740152.45,925949
,MARSHALL,SM,        15.90,                   133950.00,9000
,MASFIN,EQ,       713.50,                  5481869.40,7653
,MASTEK,EQ,       386.70,                 46731173.50,118425
,MATRIMONY,EQ,       484.85,                  3770369.20,7781
,MAWANASUG,EQ,        32.50,                  1653914.45,50608
,MAXINDIA,EQ,        76.75,                  6082091.50,79527
,MAXVIL,EQ,        44.30,                 13113173.60,299476
,MAYURUNIQ,EQ,       219.30,                  3496079.50,15793
,MAZDA,EQ,       405.55,                  6558422.65,16183
,MBAPL,EQ,        70.00,                    14070.00,200
,MBECL,BE,         4.95,                    76406.25,15563
,MBLINFRA,BE,         5.05,                   154873.50,30843
,MCDHOLDING,EQ,        17.80,                   135256.90,7554
,MCL,SM,       113.10,                  3361200.00,28800
,MCLEODRUSS,EQ,         6.95,                  8177598.95,1171584
,MCX,EQ,      1176.40,                312645730.80,268431
,MEGASOFT,EQ,         6.55,                    53158.40,8147
,MEGH,EQ,        52.95,                 31935944.95,599567
,MELSTAR,BE,          .75,                      750.00,1000
,MENONBE,EQ,        57.00,                   250047.00,4396
,MEP,EQ,        41.45,                  4423496.30,105428
,MERCATOR,BE,         1.00,                   352678.35,351706
,METALFORGE,BE,         6.60,                   125776.55,18937
,METKORE,BZ,          .25,                       11.25,45
,METROPOLIS,EQ,      1394.75,                 24407778.05,17555
,MFSL,EQ,       504.90,                391061295.45,767933
,MGEL,ST,        51.45,                  3387400.00,66000
,MGL,EQ,      1043.65,                320839019.50,308135
,MHRIL,EQ,       214.00,                 73389004.35,342348
,MIC,BE,          .70,                     8554.00,12105
,MIDHANI,EQ,       162.55,                122518345.35,741986
,MINDACORP,EQ,        90.80,                  7270387.70,79772
,MINDAIND,EQ,       346.80,                 34125157.70,98161
,MINDPOOL,SM,        15.25,                    61000.00,4000
,MINDTECK,EQ,        28.55,                   186044.25,6423
,MINDTREE,EQ,       699.85,                 96560062.70,137687
,MIRCELECTR,EQ,         7.45,                   745720.65,100558
,MIRZAINT,EQ,        56.75,                  8288802.10,145657
,MMFL,EQ,       361.80,                  3290686.15,9125
,MMP,SM,       170.00,                   102000.00,600
,MMTC,EQ,        18.00,                  9949139.20,549099
,MODIRUBBER,BE,        37.25,                    13028.25,351
,MOHITIND,EQ,         5.20,                     3817.20,732
,MOHOTAIND,EQ,         7.35,                    71601.40,9697
,MOIL,EQ,       138.55,                 11479855.30,82700
,MOKSH,SM,        25.80,                   232200.00,9000
,MOLDTECH,EQ,        49.90,                   357995.80,7193
,MOLDTKPAC,EQ,       284.15,                  4075964.50,14249
,MONTECARLO,EQ,       272.35,                  5944402.25,21906
,MORARJEE,EQ,        12.95,                   145003.10,11257
,MOREPENLAB,EQ,        15.90,                  7221282.60,451050
,MOTILALOFS,EQ,       768.75,                 63468026.55,82373
,MOTOGENFIN,EQ,        36.95,                      775.95,21
,MPHASIS,EQ,       878.35,                114118684.70,131681
,MPSLTD,EQ,       473.10,                  1735023.65,3660
,MRF,EQ,     63397.05,                177713945.90,2797
,MRO-TEK,BE,        30.05,                    11995.05,401
