,18-Dec-14,,,,,,
The Nifty witnessed an intraday movement of about 89.4 points.The closing index was 1.61 % up as compared to the previous closing index.,,,,,,,
,,,,,,,
, Traded Value (Rs. In Crores),16508.72,,,,,
, Traded Quantity (in Lakhs),8091,,,,,
, Number of Trades,7434791,,,,,
, Total Market Capitalisation (Rs. Crores),9353079.87,,,,,
,,,,,,,
,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,8029.8,8138.9,8174.3,8084.9,8159.3,129.5
,CNX IT,10860.1,10920.65,10997.45,10872.15,10987.45,127.35
,CNX Nifty Junior,17512.75,17750.9,18115,17750.9,18096.8,584.05
,BANK Nifty,17865.75,18238,18356.3,18109.35,18326.6,460.85
,CNX Midcap,11777.8,11921.8,12140.05,11921.8,12126,348.2
,CNX 500,6492.9,6579.1,6633.45,6561.8,6625.6,132.7
,CNX 100,7995.85,8104.5,8157.45,8065,8145.8,149.95
,Nifty Midcap 50,3129.4,3172.9,3254.55,3172.9,3248.45,119.05
,CNX Realty,191.35,194.45,196.55,193.4,196,4.65
,CNX Infra,2892.55,2930.8,2980.95,2929.85,2974.75,82.2
,CNX Energy,8366.05,8485.2,8554.4,8389.2,8505.5,139.45
,CNX FMCG,19953.5,20236.3,20251.95,19767.6,20184.4,230.9
,CNX MNC,8596.1,8658.55,8756.8,8650.6,8751,154.9
,CNX Pharma,10573.4,10650.1,10724.75,10629.4,10701.7,128.3
,CNX PSE,3387.45,3429.35,3493.05,3424.8,3474.05,86.6
,CNX PSU Bank,4067.65,4178.9,4199.8,4121.25,4181.6,113.95
,CNX Service,10198.25,10341.55,10415.7,10290.95,10405.75,207.5
,India VIX,16.925,16.925,16.925,13.9725,14.5975,-2.3275
,CNX AUTO,7977.55,8075.35,8171,8042.45,8156.1,178.55
,CNX Metal,2529.9,2566.1,2602.05,2565.6,2582.55,52.65
,CNX Media,2276.7,2295.8,2341.05,2294.25,2328.2,51.5
,CNX Smallcap,4854.7,4924,5018.05,4924,5012.4,157.7
,CNX 200,4113.7,4169.5,4202.1,4153.55,4196.9,83.2
,CNX Dividend Oppt,2084.85,2113.95,2133.2,2104.7,2128.15,43.3
,CNX Commodities,2561.55,2592.6,2623.55,2586.6,2610.25,48.7
,CNX Consumption,3245.7,3283.3,3312.55,3266.15,3307.5,61.8
,CNX Finance,7140.4,7275.65,7311.5,7208.5,7302.35,161.95
,Nifty Dividend,97.89,97.89,97.89,97.89,97.89,0
,LIX 15,3595.05,3650.55,3692.25,3637.35,3684.9,89.85
,CPSE Index,2386.9,2419.15,2467.15,2415.9,2456.2,69.3
,NI15,4729.4,4773.3,4777.5,4746.8,4771.5,42.1
,NIFTY PR 2X LEV,3470.95,3564.4,3593.2,3517.85,3582.05,111.1
,NIFTY PR 1X INV,464.35,458.15,461.25,456.2,456.95,-7.4
,NIFTY TR 2X LEV,3970.95,4077.85,4110.85,4024.65,4098.05,127.1
,NIFTY TR 1X INV,434,428.2,431.1,426.4,427.1,-6.9
,,,,,,,
,ADVANCES,1323,,,,,
,DECLINES,216,,,,,
,UNCHANGED,52,,,,,
,,,,,,,
,Total securities that have hit their price bands today,155,,,,,
,,,,,,,
,TOP 25 Securities Today :,,,,,,
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs),
,INFY,EQ,1938.5,1965.9,1.41,979.35,
,SBIN,EQ,301.75,307.1,1.77,583.6,
,ICICIBANK,EQ,332.35,345.75,4.03,331.61,
,RELIANCE,EQ,869.5,880.1,1.22,299.98,
,LT,EQ,1468.5,1506.4,2.58,280.96,
,WOCKPHARMA,EQ,886.35,940.65,6.13,269.67,
,HAVELLS,EQ,259.75,269.45,3.73,241.35,
,YESBANK,EQ,686.4,719.75,4.86,230.21,
,HDFC,EQ,1088.95,1098.2,0.85,221.2,
,TATAMOTORS,EQ,475.8,484.9,1.91,212.05,
,LICHSGFIN,EQ,402.3,421.7,4.82,199.7,
,CANBK,EQ,407.5,435.55,6.88,199.06,
,AXISBANK,EQ,474.85,487.95,2.76,183.31,
