symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-11-04,35661,20205,56.66
ADANIPORTS,EQ,2016-11-04,6331988,3822746,60.37
BEL,EQ,2016-11-04,332139,206689,62.23
BOSCHLTD,EQ,2016-11-04,12202,4515,37.00
CUMMINSIND,EQ,2016-11-04,161863,86543,53.47
DLF,EQ,2016-11-04,6647178,937018,14.10
HINDALCO,EQ,2016-11-04,14042173,2857445,20.35
INDHOTEL,EQ,2016-11-04,1409379,990886,70.31
INDIGO,EQ,2016-11-04,574491,527593,91.84
LT,EQ,2016-11-04,12426004,9107829,73.30
MANAPPURAM,EQ,2016-11-04,4063535,1770521,43.57
MARUTI,EQ,2016-11-04,679821,373941,55.01
PGEL,EQ,2016-11-04,23934,17598,73.53
SBIN,EQ,2016-11-04,12657669,3573880,28.23
SBIN,N2,2016-11-04,22,20,90.91
SBIN,N5,2016-11-04,166,166,100.00
SUZLON,EQ,2016-11-04,13273085,6292559,47.41
TRENT,EQ,2016-11-04,76521,68138,89.04
