symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-11-21,19116,11699,61.20
ADANIPORTS,EQ,2016-11-21,4715918,1826801,38.74
BEL,EQ,2016-11-21,215454,96519,44.80
BOSCHLTD,EQ,2016-11-21,18215,9697,53.24
CUMMINSIND,EQ,2016-11-21,201101,130686,64.99
DLF,EQ,2016-11-21,14306214,2577360,18.02
HINDALCO,EQ,2016-11-21,16027161,2868865,17.90
INDHOTEL,EQ,2016-11-21,3425239,2749550,80.27
INDIGO,EQ,2016-11-21,174629,127217,72.85
LT,EQ,2016-11-21,1308560,775605,59.27
MANAPPURAM,EQ,2016-11-21,9116302,3700324,40.59
MANAPPURAM,NH,2016-11-21,1,1,100.00
MARUTI,EQ,2016-11-21,864696,478048,55.29
PGEL,EQ,2016-11-21,6872,3569,51.94
SBIN,EQ,2016-11-21,26002028,7295729,28.06
SBIN,N2,2016-11-21,45,43,95.56
SBIN,N5,2016-11-21,579,512,88.43
SUZLON,EQ,2016-11-21,25218825,9587818,38.02
TRENT,EQ,2016-11-21,36052,23174,64.28
