symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-05-03,337954,90429,26.76
ADANIPORTS,EQ,2024-05-03,3528822,1534434,43.48
BEL,EQ,2024-05-03,15782582,6735665,42.68
BOSCHLTD,EQ,2024-05-03,46475,18333,39.45
CUMMINSIND,EQ,2024-05-03,1585260,285157,17.99
DIXON,EQ,2024-05-03,261496,93815,35.88
DLF,EQ,2024-05-03,5271160,2417586,45.86
DMART,EQ,2024-05-03,436785,342806,78.48
HAL,EQ,2024-05-03,1180369,527610,44.70
HINDALCO,EQ,2024-05-03,10633995,5775874,54.32
INDHOTEL,EQ,2024-05-03,2071931,1137783,54.91
INDIGO,EQ,2024-05-03,1134070,590591,52.08
LT,EQ,2024-05-03,4079696,2374338,58.20
MANAPPURAM,EQ,2024-05-03,9007588,3377585,37.50
MARUTI,EQ,2024-05-03,834990,436659,52.30
PAYTM,EQ,2024-05-03,983852,635900,64.63
PGEL,EQ,2024-05-03,136848,74866,54.71
SBIN,EQ,2024-05-03,22667634,12118380,53.46
TRENT,EQ,2024-05-03,1313008,569210,43.35
