symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2024-05-22,326374,124456,38.13
ADANIPORTS,EQ,2024-05-22,1878562,735578,39.16
BEL,EQ,2024-05-22,85801218,26414512,30.79
BOSCHLTD,EQ,2024-05-22,85634,49456,57.75
CUMMINSIND,EQ,2024-05-22,479447,242982,50.68
DIXON,EQ,2024-05-22,779953,154117,19.76
DLF,EQ,2024-05-22,4576451,2164351,47.29
DMART,EQ,2024-05-22,716981,378228,52.75
HAL,EQ,2024-05-22,5032087,1442672,28.67
HINDALCO,EQ,2024-05-22,8004434,4297394,53.69
INDHOTEL,EQ,2024-05-22,1349982,650246,48.17
INDIGO,EQ,2024-05-22,746320,362206,48.53
LT,EQ,2024-05-22,1409992,864451,61.31
MANAPPURAM,EQ,2024-05-22,4116765,1485922,36.09
MARUTI,EQ,2024-05-22,280015,133784,47.78
PAYTM,EQ,2024-05-22,5231893,2809239,53.69
PGEL,EQ,2024-05-22,177326,76435,43.10
SBIN,EQ,2024-05-22,19239277,9383288,48.77
TRENT,EQ,2024-05-22,742788,385744,51.93
