symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-01-05,1094.55,1120.15,-0.0231,0.0162,,0.3191
ADANIPORTS,2016-01-05,255.70,257.95,-0.0088,0.0185,,0.3458
BEL,2016-01-05,1366.15,1370.05,-0.0029,0.0154,,0.2847
BOSCHLTD,2016-01-05,18632.70,18815.65,-0.0098,0.0146,,0.2751
CUMMINSIND,2016-01-05,1014.55,1023.45,-0.0087,0.0118,,0.2216
DLF,2016-01-05,118.40,118.40,0.0000,0.0250,,0.4623
HINDALCO,2016-01-05,82.60,80.75,0.0227,0.0248,,0.4719
INDHOTEL,2016-01-05,119.05,119.75,-0.0059,0.0241,,0.4471
INDIGO,2016-01-05,1252.95,1262.10,-0.0073,0.0410,,0.7604
LT,2016-01-05,1256.90,1255.95,0.0008,0.0118,,0.2178
MANAPPURAM,2016-01-05,29.20,28.80,0.0138,0.0270,,0.5044
MARUTI,2016-01-05,4566.95,4580.65,-0.0030,0.0104,,0.1930
PGEL,2016-01-05,150.50,149.55,0.0063,0.0466,,0.8635
SBIN,2016-01-05,217.75,220.70,-0.0135,0.0146,,0.2770
SUZLON,2016-01-05,22.90,22.75,0.0066,0.0219,,0.4069
TRENT,2016-01-05,1681.70,1708.25,-0.0157,0.0214,,0.4031
