symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-01-13,1019.85,1026.35,-0.0064,0.0197,,0.3668
ADANIPORTS,2016-01-13,230.20,236.60,-0.0274,0.0190,,0.3745
BEL,2016-01-13,1339.75,1340.10,-0.0003,0.0174,,0.3229
BOSCHLTD,2016-01-13,18001.85,18131.85,-0.0072,0.0135,,0.2522
CUMMINSIND,2016-01-13,973.20,990.00,-0.0171,0.0109,,0.2178
DLF,2016-01-13,110.10,109.50,0.0055,0.0299,,0.5540
HINDALCO,2016-01-13,76.70,75.60,0.0144,0.0258,,0.4834
INDHOTEL,2016-01-13,119.55,121.00,-0.0121,0.0219,,0.4088
INDIGO,2016-01-13,1228.80,1250.65,-0.0176,0.0352,,0.6572
LT,2016-01-13,1156.75,1179.15,-0.0192,0.0130,,0.2579
MANAPPURAM,2016-01-13,28.60,28.95,-0.0122,0.0287,,0.5349
MARUTI,2016-01-13,4291.25,4266.70,0.0057,0.0151,,0.2808
PGEL,2016-01-13,133.85,146.85,-0.0927,0.0419,,0.8884
SBIN,2016-01-13,200.90,199.40,0.0075,0.0166,,0.3095
SUZLON,2016-01-13,20.75,20.70,0.0024,0.0252,,0.4662
TRENT,2016-01-13,1664.20,1670.35,-0.0037,0.0228,,0.4222
