symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-08-07,36667,21111,57.57
ADANIPORTS,EQ,2014-08-07,3496953,880975,25.19
BEL,EQ,2014-08-07,112224,39546,35.24
BOSCHLTD,EQ,2014-08-07,6650,5494,82.62
CUMMINSIND,EQ,2014-08-07,207467,118013,56.88
DLF,EQ,2014-08-07,8174509,664052,8.12
HINDALCO,EQ,2014-08-07,7742761,2747375,35.48
INDHOTEL,EQ,2014-08-07,978872,778623,79.54
LT,EQ,2014-08-07,1181584,317334,26.86
MANAPPURAM,EQ,2014-08-07,2716807,1869699,68.82
MARUTI,EQ,2014-08-07,286075,73011,25.52
PGEL,EQ,2014-08-07,155,108,69.68
SBIN,EQ,2014-08-07,1557981,263629,16.92
SBIN,N2,2014-08-07,4,4,100.00
SBIN,N3,2014-08-07,5,5,100.00
SBIN,N4,2014-08-07,1,1,100.00
SBIN,N5,2014-08-07,212,155,73.11
SUZLON,EQ,2014-08-07,16799208,7768271,46.24
TRENT,EQ,2014-08-07,187587,51507,27.46
