symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-08-12,22052,12456,56.48
ADANIPORTS,EQ,2014-08-12,3262251,1646927,50.48
BEL,EQ,2014-08-12,37239,25984,69.78
BOSCHLTD,EQ,2014-08-12,5387,3761,69.82
CUMMINSIND,EQ,2014-08-12,372211,332923,89.44
DLF,EQ,2014-08-12,6717783,1316363,19.60
HINDALCO,EQ,2014-08-12,7032239,3762440,53.50
INDHOTEL,EQ,2014-08-12,812873,473817,58.29
LT,EQ,2014-08-12,1475433,641367,43.47
MANAPPURAM,EQ,2014-08-12,580668,336596,57.97
MARUTI,EQ,2014-08-12,223239,91352,40.92
PGEL,EQ,2014-08-12,4212,2988,70.94
SBIN,EQ,2014-08-12,1233102,382226,31.00
SBIN,N1,2014-08-12,4,4,100.00
SBIN,N2,2014-08-12,20,10,50.00
SBIN,N3,2014-08-12,46,38,82.61
SBIN,N5,2014-08-12,55,55,100.00
SUZLON,EQ,2014-08-12,3828394,1749445,45.70
TRENT,EQ,2014-08-12,12817,8890,69.36
