symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-08-18,23515,13241,56.31
ADANIPORTS,EQ,2014-08-18,2499975,910349,36.41
BEL,EQ,2014-08-18,40614,22232,54.74
BOSCHLTD,EQ,2014-08-18,11961,10994,91.92
CUMMINSIND,EQ,2014-08-18,410979,360000,87.60
DLF,EQ,2014-08-18,6432096,1622025,25.22
HINDALCO,EQ,2014-08-18,9334923,3523910,37.75
INDHOTEL,EQ,2014-08-18,967532,789925,81.64
LT,EQ,2014-08-18,2636417,1638547,62.15
MANAPPURAM,EQ,2014-08-18,1274038,686138,53.86
MARUTI,EQ,2014-08-18,359547,85883,23.89
PGEL,EQ,2014-08-18,7192,5598,77.84
SBIN,EQ,2014-08-18,1655621,608136,36.73
SBIN,N1,2014-08-18,8,2,25.00
SBIN,N3,2014-08-18,100,100,100.00
SBIN,N5,2014-08-18,666,645,96.85
SUZLON,EQ,2014-08-18,2820177,1681625,59.63
TRENT,EQ,2014-08-18,4710,2358,50.06
