symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2008-12-10,522242,233714,44.75
BEL,EQ,2008-12-10,102414,59986,58.57
BOSCHLTD,EQ,2008-12-10,3880,2310,59.54
CUMMINSIND,EQ,2008-12-10,72429,60365,83.34
DLF,EQ,2008-12-10,26196390,4832610,18.45
HINDALCO,EQ,2008-12-10,11416908,4772263,41.80
INDHOTEL,EQ,2008-12-10,756317,416044,55.01
INDHOTEL,N4,2008-12-10,340,100,29.41
LT,EQ,2008-12-10,3734638,1203795,32.23
MARUTI,EQ,2008-12-10,1258399,349474,27.77
SBIN,EQ,2008-12-10,4208552,552803,13.14
SUZLON,EQ,2008-12-10,48191834,8942675,18.56
TRENT,EQ,2008-12-10,6955,6784,97.54
