,08-Apr-2026
The Nifty witnessed an intraday movement of about 196.65 points.The closing index was 3.78 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 165926.19
, Traded Quantity (in Lakhs), 68317.09
, Number of Trades, 43017735
, Total Market Capitalisation (Rs. Crores), 44462967.20

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23123.65,     23855.15,     24025.15,     23828.50,     23997.35,873.70
,NIFTY50 EQL Wgt,     30620.65,     31486.90,     31720.25,     31434.10,     31641.45,1020.80
,NIFTY100 EQL Wgt,     31046.40,     32071.20,     32372.20,     32006.40,     32337.70,1291.30
,NIFTY100 LowVol30,     18866.70,     19398.70,     19492.40,     19362.65,     19447.30,580.60
,NIFTY Alpha 50,     46338.00,     48049.30,     48643.55,     47934.80,     48574.30,2236.30
,NIFTY MIDCAP 150,     20110.90,     20783.35,     20942.90,     20700.05,     20909.45,798.55
,NIFTY SMLCAP 50,      7722.15,      8000.50,      8089.75,      7939.20,      8078.85,356.70
,NIFTY SMLCAP 250,     14900.95,     15420.45,     15498.85,     15260.05,     15483.50,582.55
,NIFTY MIDSML 400,     18183.05,     18799.60,     18925.85,     18691.60,     18901.35,718.30
,NIFTY200 QUALTY30,     19136.25,     19641.75,     19641.75,     19456.70,     19508.90,372.65
,Nifty FinSrv25 50,     26899.00,     27995.10,     28420.25,     27913.65,     28356.20,1457.20
,NIFTY AlphaLowVol,     24459.00,     25254.75,     25437.25,     25161.15,     25345.45,886.45
,Nifty200Momentm30,     28295.90,     29437.35,     29971.70,     29386.80,     29917.65,1621.75
,Nifty100ESGSecLdr,      3845.75,      3968.50,      4000.05,      3961.30,      3994.85,149.10
,NIFTY100 ESG,      4649.10,      4792.85,      4833.25,      4786.40,      4825.55,176.45
,NIFTY M150 QLTY50,     21506.70,     22216.10,     22240.65,     22080.40,     22192.50,685.80
,NIFTY INDIA MFG,     14357.65,     14818.50,     14917.95,     14765.65,     14894.65,537.00
,Nifty200 Alpha 30,     23093.45,     23956.75,     24322.25,     23905.45,     24289.35,1195.90
,NiftyM150Momntm50,     56447.15,     58539.15,     59500.55,     58312.90,     59416.70,2969.55
,Nifty50 USD,      8615.90,      8615.90,      9027.30,      8615.90,      8987.55,371.65
,Nifty IT,     31403.35,     31786.70,     31946.75,     31272.80,     31565.80,162.45
,Nifty Next 50,     63151.05,     65491.35,     66247.25,     65295.05,     66145.30,2994.25
,Nifty Bank,     52716.25,     54904.45,     55778.25,     54797.50,     55703.90,2987.65
,NIFTY MIDCAP 100,     54600.55,     56441.65,     56891.75,     56209.80,     56799.50,2198.95
,Nifty 500,     21296.45,     21998.60,     22159.50,     21952.40,     22137.10,840.65
,Nifty 100,     23730.25,     24503.40,     24690.30,     24470.30,     24666.70,936.45
,Nifty Midcap 50,     15573.80,     16099.15,     16237.30,     16023.30,     16210.35,636.55
,Nifty Realty,       698.60,       732.65,       749.75,       731.05,       745.75,47.15
,Nifty Infra,      8707.50,      9005.90,      9081.30,      8970.25,      9067.30,359.80
,Nifty Energy,     35578.25,     36381.80,     36506.40,     36030.85,     36469.20,890.95
,Nifty FMCG,     46980.10,     47851.65,     48076.80,     47648.30,     47704.25,724.15
,Nifty MNC,     28776.25,     29580.40,     29828.05,     29504.85,     29715.05,938.80
,Nifty Pharma,     21868.70,     22203.50,     22250.50,     21829.60,     21991.20,122.50
,Nifty PSE,      9829.15,     10056.30,     10057.15,      9930.70,     10017.80,188.65
,Nifty PSU Bank,      8264.80,      8611.00,      8749.55,      8600.70,      8716.10,451.30
,Nifty Serv Sector,     29696.90,     30674.55,     30894.05,     30614.00,     30867.95,1171.05
,Nifty Auto,     24373.30,     25396.85,     26113.70,     25295.95,     26002.95,1629.65
,Nifty Metal,     11762.65,     12065.10,     12140.25,     11984.50,     12078.95,316.30
,Nifty Media,      1310.90,      1347.45,      1361.50,      1334.05,      1349.75,38.85
,NIFTY SMLCAP 100,     15843.30,     16429.75,     16558.35,     16281.55,     16538.05,694.75
,Nifty 200,     12958.15,     13383.10,     13485.50,     13360.00,     13471.45,513.30
,Nifty Div Opps 50,      5898.10,      6039.70,      6058.30,      6016.70,      6042.65,144.55
,Nifty Commodities,      9362.70,      9604.45,      9659.55,      9566.10,      9644.35,281.65
,Nifty Consumption,     10704.40,     11029.95,     11141.30,     10999.15,     11092.95,388.55
,Nifty Fin Service,     24685.55,     25688.65,     26094.30,     25623.90,     26053.05,1367.50
,Nifty50 Div Point,         0.00,         0.00,         0.00,         0.00,         0.00,0.00
,Nifty100 Liq 15,      6848.40,      7104.80,      7161.95,      7059.85,      7132.70,284.30
,Nifty CPSE,      7050.35,      7124.45,      7124.45,      7002.25,      7049.80,-0.55
,Nifty GrowSect 15,     10791.35,     11010.50,     11106.15,     11010.50,     11076.65,285.30
,Nifty50 PR 2x Lev,     11260.15,     11971.00,     12135.95,     11953.25,     12109.50,849.35
,Nifty50 PR 1x Inv,       227.10,       219.95,       220.15,       218.30,       218.55,-8.55
,Nifty50 TR 2x Lev,     16888.65,     17954.90,     18202.25,     17928.25,     18162.60,1273.95
,Nifty50 TR 1x Inv,       185.65,       179.80,       179.95,       178.45,       178.65,-7.00
,Nifty50 Value 20,     12096.95,     12416.75,     12461.55,     12343.95,     12411.30,314.35
,Nifty Mid Liq 15,     14476.90,     15034.60,     15267.70,     14944.35,     15234.45,757.55
,Nifty Pvt Bank,     25321.15,     26369.10,     26750.30,     26273.95,     26727.80,1406.65
,NIFTY100 Qualty30,      5264.85,      5394.95,      5399.75,      5350.65,      5369.80,104.95
,Nifty GS 8 13Yr,      2941.48,      2942.03,      2970.60,      2942.03,      2966.27,24.79
,Nifty GS 10Yr,      2581.60,      2582.09,      2608.92,      2582.09,      2603.02,21.42
,Nifty GS 10Yr Cln,       865.07,       865.07,       874.07,       865.07,       872.09,7.02
,Nifty GS 4 8Yr,      3218.68,      3219.26,      3248.30,      3219.26,      3246.78,28.10
,Nifty GS 11 15Yr,      3202.74,      3203.37,      3238.69,      3203.37,      3234.43,31.69
