,13-Apr-2026
The Nifty witnessed an intraday movement of about 351.8 points.The closing index was 0.86 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 129987.55
, Traded Quantity (in Lakhs), 54076.63
, Number of Trades, 36070752
, Total Market Capitalisation (Rs. Crores), 44756017.56

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24050.60,     23589.60,     23907.40,     23555.60,     23842.65,-207.95
,NIFTY50 EQL Wgt,     31866.20,     31275.70,     31680.45,     31237.95,     31599.00,-267.20
,NIFTY100 EQL Wgt,     32808.20,     32110.20,     32635.65,     31988.95,     32553.00,-255.20
,NIFTY100 LowVol30,     19558.80,     19249.90,     19426.00,     19190.05,     19381.05,-177.75
,NIFTY Alpha 50,     49828.45,     48757.05,     49714.45,     48458.10,     49507.20,-321.25
,NIFTY MIDCAP 150,     21300.30,     20886.30,     21254.95,     20729.20,     21177.60,-122.70
,NIFTY SMLCAP 50,      8202.65,      8048.55,      8185.45,      7963.95,      8167.50,-35.15
,NIFTY SMLCAP 250,     15753.05,     15462.70,     15742.60,     15293.15,     15687.95,-65.10
,NIFTY MIDSML 400,     19246.65,     18878.95,     19214.80,     18715.70,     19146.15,-100.50
,NIFTY200 QUALTY30,     19755.00,     19437.40,     19576.95,     19371.90,     19525.40,-229.60
,Nifty FinSrv25 50,     28584.35,     27983.35,     28528.35,     27852.55,     28438.80,-145.55
,NIFTY AlphaLowVol,     25640.80,     25173.55,     25466.45,     25075.30,     25388.20,-252.60
,Nifty200Momentm30,     30515.10,     29768.35,     30126.65,     29578.25,     30007.60,-507.50
,Nifty100ESGSecLdr,      4013.50,      3935.15,      3992.55,      3926.00,      3980.70,-32.80
,NIFTY100 ESG,      4859.60,      4764.55,      4832.15,      4751.90,      4819.15,-40.45
,NIFTY M150 QLTY50,     22693.70,     22287.00,     22540.40,     22087.40,     22441.85,-251.85
,NIFTY INDIA MFG,     15205.65,     14921.55,     15092.35,     14842.95,     15042.15,-163.50
,Nifty200 Alpha 30,     24905.35,     24364.15,     24817.90,     24186.35,     24720.65,-184.70
,NiftyM150Momntm50,     60812.75,     59486.50,     60349.85,     59074.75,     60119.30,-693.45
,Nifty50 USD,      8987.10,      8987.10,      8987.10,      8536.20,      8839.20,-147.90
,Nifty IT,     31030.60,     30619.75,     30821.40,     30402.25,     30669.80,-360.80
,Nifty Next 50,     67641.25,     66038.40,     67321.80,     65625.55,     67123.30,-517.95
,Nifty Bank,     55912.75,     54646.00,     55752.65,     54356.20,     55605.05,-307.70
,NIFTY MIDCAP 100,     57843.95,     56676.40,     57743.00,     56289.50,     57513.30,-330.65
,Nifty 500,     22346.75,     21906.15,     22244.90,     21816.35,     22179.05,-167.70
,Nifty 100,     24809.80,     24314.20,     24666.55,     24259.20,     24599.65,-210.15
,Nifty Midcap 50,     16452.40,     16128.65,     16393.15,     16020.90,     16326.30,-126.10
,Nifty Realty,       759.25,       739.40,       761.75,       729.10,       757.20,-2.05
,Nifty Infra,      9116.75,      8908.75,      9076.20,      8894.95,      9044.05,-72.70
,Nifty Energy,     37174.60,     36575.55,     37337.60,     36532.40,     37195.05,20.45
,Nifty FMCG,     48194.05,     47486.25,     47785.10,     47285.35,     47570.40,-623.65
,Nifty MNC,     30481.80,     29986.00,     30196.40,     29807.95,     30028.55,-453.25
,Nifty Pharma,     22164.85,     21971.70,     22183.50,     21846.05,     22100.10,-64.75
,Nifty PSE,     10173.10,     10004.00,     10177.70,      9987.35,     10162.55,-10.55
,Nifty PSU Bank,      8778.25,      8538.90,      8730.40,      8451.50,      8713.90,-64.35
,Nifty Serv Sector,     30856.55,     30254.85,     30809.50,     30213.30,     30706.95,-149.60
,Nifty Auto,     26640.90,     26041.60,     26231.40,     25910.45,     26084.55,-556.35
,Nifty Metal,     12356.40,     12147.75,     12372.75,     12104.30,     12329.30,-27.10
,Nifty Media,      1365.20,      1344.45,      1374.70,      1327.50,      1360.40,-4.80
,NIFTY SMLCAP 100,     16840.10,     16523.60,     16805.30,     16338.90,     16762.00,-78.10
,Nifty 200,     13581.30,     13309.45,     13513.10,     13268.00,     13473.30,-108.00
,Nifty Div Opps 50,      6070.75,      5966.50,      6024.15,      5946.10,      6017.00,-53.75
,Nifty Commodities,      9754.60,      9590.35,      9746.80,      9552.80,      9728.20,-26.40
,Nifty Consumption,     11219.35,     10989.25,     11143.05,     10972.50,     11080.25,-139.10
,Nifty Fin Service,     26213.90,     25645.35,     26135.45,     25525.05,     26047.50,-166.40
,Nifty50 Div Point,         0.00,         0.00,         0.00,         0.00,         0.00,0.00
,Nifty100 Liq 15,      7170.55,      7008.90,      7106.30,      6982.10,      7083.40,-87.15
,Nifty CPSE,      7124.00,      7061.25,      7163.15,      7048.35,      7142.65,18.65
,Nifty GrowSect 15,     11068.30,     10890.65,     10955.85,     10847.70,     10881.60,-186.70
,Nifty50 PR 2x Lev,     12157.40,     11686.50,     12006.00,     11652.65,     11942.30,-215.10
,Nifty50 PR 1x Inv,       218.10,       222.35,       222.65,       219.50,       220.05,1.95
,Nifty50 TR 2x Lev,     18234.45,     17528.15,     18007.35,     17477.40,     17911.80,-322.65
,Nifty50 TR 1x Inv,       178.25,       181.75,       182.00,       179.40,       179.90,1.65
,Nifty50 Value 20,     12434.15,     12244.70,     12408.65,     12198.05,     12387.80,-46.35
,Nifty Mid Liq 15,     15446.35,     15116.20,     15413.25,     15063.55,     15358.65,-87.70
,Nifty Pvt Bank,     26779.95,     26232.60,     26785.65,     26141.05,     26702.45,-77.50
,NIFTY100 Qualty30,      5440.70,      5354.25,      5397.95,      5336.15,      5385.85,-54.85
,Nifty GS 8 13Yr,      2970.77,      2971.31,      2971.32,      2961.36,      2967.54,-3.23
,Nifty GS 10Yr,      2606.66,      2607.14,      2607.15,      2596.57,      2601.14,-5.52
,Nifty GS 10Yr Cln,       872.66,       872.66,       872.66,       869.12,       870.65,-2.01
,Nifty GS 4 8Yr,      3247.85,      3248.43,      3248.44,      3241.38,      3247.04,-0.81
,Nifty GS 11 15Yr,      3246.00,      3246.63,      3246.63,      3233.81,      3240.33,-5.67
,Nifty GS 15YrPlus,      3449.70,      3450.41,      3450.41,      3432.92,      3442.72,-6.98
,Nifty GS Compsite,      3052.74,      3053.31,      3053.32,      3042.25,      3048.43,-4.31
,NIFTY HEALTHCARE,     14194.90,     14055.80,     14216.05,     13989.40,     14154.95,-39.95
,NIFTY CONSR DURBL,     36464.15,     35533.95,     36475.60,     35478.95,     36303.85,-160.30
,NIFTY OIL AND GAS,     11193.40,     10952.85,     11051.20,     10893.55,     11035.90,-157.50
,NIFTY500 MULTICAP,     15494.25,     15192.90,     15438.75,     15106.95,     15390.60,-103.65
,NIFTY LARGEMID250,     15891.80,     15578.70,     15829.00,     15502.80,     15778.90,-112.90
,NIFTY MID SELECT,     13406.35,     13115.20,     13331.80,     13046.65,     13269.45,-136.90
,NIFTY TOTAL MKT,     12546.10,     12298.65,     12493.20,     12245.70,     12455.30,-90.80
,NIFTY MICROCAP250,     21449.20,     21023.75,     21547.05,     20808.90,     21441.55,-7.65
,NIFTY IND DIGITAL,      7844.80,      7710.60,      7781.20,      7675.20,      7752.70,-92.10
,Nifty Tata 25 Cap,     14617.15,     14321.05,     14560.10,     14299.30,     14488.45,-128.70
,Nifty MidSml Hlth,     43366.25,     42843.10,     43372.70,     42447.45,     43193.85,-172.40
