,28-Apr-2026
The Nifty witnessed an intraday movement of about 224.75 points.The closing index was 0.4 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 138087.33
, Traded Quantity (in Lakhs), 52059.82
, Number of Trades, 35565228
, Total Market Capitalisation (Rs. Crores), 46613521.05

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24092.70,     24049.90,     24181.80,     23957.05,     23995.70,-97.00
,NIFTY50 EQL Wgt,     32407.70,     32394.80,     32554.15,     32256.65,     32319.20,-88.50
,NIFTY100 EQL Wgt,     33961.55,     33940.20,     34048.15,     33801.25,     33846.20,-115.35
,NIFTY100 LowVol30,     19748.35,     19733.50,     19793.30,     19615.60,     19638.05,-110.30
,NIFTY Alpha 50,     51292.85,     51286.40,     51507.30,     51055.20,     51173.25,-119.60
,NIFTY MIDCAP 150,     22198.45,     22228.25,     22307.95,     22164.25,     22220.75,22.30
,NIFTY SMLCAP 50,      8749.05,      8782.10,      8836.00,      8770.00,      8788.50,39.45
,NIFTY SMLCAP 250,     16713.55,     16749.65,     16821.70,     16688.75,     16721.85,8.30
,NIFTY MIDSML 400,     20177.80,     20210.40,     20287.55,     20147.45,     20194.65,16.85
,NIFTY200 QUALTY30,     20134.70,     20133.70,     20231.60,     20083.05,     20115.15,-19.55
,Nifty FinSrv25 50,     28570.70,     28486.65,     28667.70,     28286.40,     28342.05,-228.65
,NIFTY AlphaLowVol,     25887.40,     25844.85,     25964.40,     25714.85,     25745.70,-141.70
,Nifty200Momentm30,     30532.30,     30506.70,     30660.65,     30348.90,     30380.10,-152.20
,Nifty100ESGSecLdr,      4034.45,      4030.65,      4044.50,      4011.25,      4017.75,-16.70
,NIFTY100 ESG,      4889.80,      4883.90,      4896.20,      4853.90,      4860.75,-29.05
,NIFTY M150 QLTY50,     23372.90,     23405.65,     23498.75,     23316.95,     23361.80,-11.10
,NIFTY INDIA MFG,     15627.30,     15630.00,     15710.35,     15581.25,     15598.20,-29.10
,Nifty200 Alpha 30,     25360.95,     25330.80,     25429.55,     25205.70,     25276.35,-84.60
,NiftyM150Momntm50,     61796.45,     61871.00,     62093.55,     61653.35,     61812.70,16.25
,Nifty50 USD,      8865.30,      8865.30,      8885.20,      8743.10,      8793.05,-72.25
,Nifty IT,     29159.15,     29098.55,     29270.05,     28891.10,     28959.90,-199.25
,Nifty Next 50,     70798.65,     70763.00,     71028.05,     70470.65,     70568.20,-230.45
,Nifty Bank,     56264.30,     55862.50,     56138.05,     55263.75,     55400.35,-863.95
,NIFTY MIDCAP 100,     60248.35,     60317.90,     60611.15,     60233.40,     60419.40,171.05
,Nifty 500,     22821.40,     22808.15,     22904.00,     22733.90,     22765.60,-55.80
,Nifty 100,     25052.25,     25013.65,     25131.15,     24922.35,     24955.00,-97.25
,Nifty Midcap 50,     16996.20,     17017.25,     17093.55,     16981.60,     17039.85,43.65
,Nifty Realty,       797.15,       799.05,       802.30,       791.75,       793.85,-3.30
,Nifty Infra,      9376.95,      9393.25,      9439.50,      9358.45,      9418.60,41.65
,Nifty Energy,     40496.70,     40594.80,     41097.95,     40570.35,     40990.70,494.00
,Nifty FMCG,     51046.50,     51047.10,     51182.30,     50817.35,     50882.75,-163.75
,Nifty MNC,     31985.50,     32057.50,     32142.35,     31863.45,     31890.85,-94.65
,Nifty Pharma,     23171.85,     23155.65,     23287.65,     23090.75,     23158.15,-13.70
,Nifty PSE,     10689.00,     10710.95,     10802.90,     10685.10,     10766.30,77.30
,Nifty PSU Bank,      8853.70,      8720.25,      8778.60,      8651.00,      8663.05,-190.65
,Nifty Serv Sector,     30642.65,     30567.65,     30698.25,     30321.50,     30398.45,-244.20
,Nifty Auto,     26053.15,     26076.45,     26219.25,     25762.05,     25790.35,-262.80
,Nifty Metal,     12980.85,     13002.70,     13164.30,     12978.55,     13046.45,65.60
