,22-Apr-2026
The Nifty witnessed an intraday movement of about 163.05 points.The closing index was 0.81 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 137113.19
, Traded Quantity (in Lakhs), 51529.13
, Number of Trades, 37122141
, Total Market Capitalisation (Rs. Crores), 46858144.44

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24576.60,     24470.85,     24515.95,     24352.90,     24378.10,-198.50
,NIFTY50 EQL Wgt,     32727.30,     32598.05,     32693.35,     32500.90,     32583.55,-143.75
,NIFTY100 EQL Wgt,     34071.30,     33988.90,     34262.40,     33931.20,     34168.85,97.55
,NIFTY100 LowVol30,     20004.40,     19908.65,     19967.15,     19813.40,     19833.55,-170.85
,NIFTY Alpha 50,     51242.20,     51242.30,     51583.65,     51152.20,     51377.50,135.30
,NIFTY MIDCAP 150,     22141.60,     22109.95,     22252.05,     22076.60,     22191.05,49.45
,NIFTY SMLCAP 50,      8585.65,      8582.85,      8705.15,      8573.35,      8691.40,105.75
,NIFTY SMLCAP 250,     16513.20,     16510.90,     16705.40,     16488.70,     16683.45,170.25
,NIFTY MIDSML 400,     20062.55,     20042.45,     20205.20,     20019.35,     20161.15,98.60
,NIFTY200 QUALTY30,     20492.35,     20389.60,     20431.70,     20295.45,     20338.30,-154.05
,Nifty FinSrv25 50,     29323.45,     29238.20,     29315.50,     29038.75,     29067.40,-256.05
,NIFTY AlphaLowVol,     26102.05,     26045.75,     26166.40,     25976.10,     26005.00,-97.05
,Nifty200Momentm30,     30995.15,     30951.90,     31079.40,     30863.75,     30926.70,-68.45
,Nifty100ESGSecLdr,      4124.95,      4105.35,      4113.85,      4091.60,      4100.35,-24.60
,NIFTY100 ESG,      5008.80,      4978.30,      4992.50,      4961.70,      4974.90,-33.90
,NIFTY M150 QLTY50,     23532.15,     23501.80,     23589.70,     23431.65,     23520.15,-12.00
,NIFTY INDIA MFG,     15583.05,     15562.15,     15652.85,     15538.30,     15611.00,27.95
,Nifty200 Alpha 30,     25475.85,     25464.60,     25647.30,     25408.05,     25548.75,72.90
,NiftyM150Momntm50,     62096.20,     62005.60,     62264.20,     61885.40,     62068.10,-28.10
,Nifty50 USD,      9108.15,      9108.15,      9110.25,      8993.85,      9004.80,-103.35
,Nifty IT,     31729.10,     31068.25,     31072.95,     30135.15,     30496.25,-1232.85
,Nifty Next 50,     70824.45,     70756.05,     71536.80,     70591.30,     71346.20,521.75
,Nifty Bank,     57371.45,     57163.35,     57438.20,     57002.15,     57124.45,-247.00
,NIFTY MIDCAP 100,     60086.70,     59989.60,     60380.75,     59885.00,     60201.60,114.90
,Nifty 500,     23042.35,     22975.85,     23054.50,     22923.55,     22991.50,-50.85
,Nifty 100,     25464.00,     25369.90,     25425.85,     25280.65,     25329.95,-134.05
,Nifty Midcap 50,     17061.25,     17020.25,     17113.45,     16989.85,     17057.20,-4.05
,Nifty Realty,       798.75,       800.00,       807.65,       797.20,       803.35,4.60
,Nifty Infra,      9352.10,      9335.15,      9386.90,      9316.95,      9360.15,8.05
,Nifty Energy,     39337.20,     39337.05,     39938.70,     39279.95,     39896.70,559.50
,Nifty FMCG,     50820.10,     50940.45,     51627.95,     50769.70,     51199.00,378.90
,Nifty MNC,     31792.35,     31834.05,     32242.05,     31800.40,     32052.45,260.10
,Nifty Pharma,     22438.45,     22398.55,     22510.10,     22314.35,     22455.45,17.00
,Nifty PSE,     10625.50,     10613.70,     10699.10,     10585.05,     10681.60,56.10
,Nifty PSU Bank,      9011.45,      8999.40,      9095.70,      8971.15,      9022.20,10.75
,Nifty Serv Sector,     31649.60,     31460.85,     31487.20,     31214.00,     31251.40,-398.20
,Nifty Auto,     26625.20,     26521.30,     26718.60,     26416.80,     26450.25,-174.95
,Nifty Metal,     12835.00,     12862.45,     12925.85,     12825.75,     12892.20,57.20
,Nifty Media,      1443.15,      1444.30,      1457.75,      1442.15,      1453.05,9.90
,NIFTY SMLCAP 100,     17641.50,     17644.05,     17862.10,     17626.75,     17840.35,198.85
,Nifty 200,     13971.20,     13925.10,     13958.75,     13885.00,     13916.75,-54.45
,Nifty Div Opps 50,      6254.55,      6220.45,      6223.50,      6191.25,      6200.65,-53.90
,Nifty Commodities,     10123.60,     10124.15,     10236.50,     10103.95,     10217.55,93.95
,Nifty Consumption,     11589.15,     11560.65,     11629.10,     11540.65,     11557.45,-31.70
,Nifty Fin Service,     26850.75,     26763.10,     26855.35,     26592.05,     26625.25,-225.50
,Nifty50 Div Point,         0.00,         0.00,         0.00,         0.00,         0.00,0.00
,Nifty100 Liq 15,      7338.85,      7323.05,      7362.05,      7286.85,      7312.10,-26.75
,Nifty CPSE,      7333.85,      7343.45,      7385.05,      7312.10,      7373.30,39.45
,Nifty GrowSect 15,     11243.25,     11164.10,     11182.30,     11075.35,     11089.75,-153.50
,Nifty50 PR 2x Lev,     12670.70,     12559.90,     12606.20,     12439.10,     12464.25,-206.45
,Nifty50 PR 1x Inv,       213.65,       214.60,       215.60,       214.20,       215.40,1.75
,Nifty50 TR 2x Lev,     19004.35,     18838.10,     18907.60,     18656.95,     18694.65,-309.70
,Nifty50 TR 1x Inv,       174.65,       175.40,       176.25,       175.10,       176.05,1.40
,Nifty50 Value 20,     12749.30,     12658.20,     12660.35,     12564.80,     12578.75,-170.55
,Nifty Mid Liq 15,     16048.75,     16004.05,     16054.75,     15951.75,     16002.85,-45.90
,Nifty Pvt Bank,     27401.05,     27255.90,     27366.65,     27137.90,     27200.55,-200.50
,NIFTY100 Qualty30,      5636.40,      5607.35,      5629.35,      5589.45,      5611.65,-24.75
,Nifty GS 8 13Yr,      2982.35,      2982.90,      2982.91,      2976.76,      2977.44,-4.91
,Nifty GS 10Yr,      2616.72,      2617.21,      2617.21,      2611.39,      2612.53,-4.19
,Nifty GS 10Yr Cln,       874.58,       874.58,       874.58,       872.63,       873.01,-1.57
,Nifty GS 4 8Yr,      3261.23,      3261.81,      3261.81,      3256.76,      3256.76,-4.47
,Nifty GS 11 15Yr,      3262.53,      3263.15,      3263.15,      3257.55,      3258.58,-3.95
,Nifty GS 15YrPlus,      3469.75,      3470.47,      3470.47,      3463.88,      3465.19,-4.56
,Nifty GS Compsite,      3066.09,      3066.67,      3066.67,      3060.72,      3061.12,-4.97
,NIFTY HEALTHCARE,     14507.05,     14473.60,     14528.00,     14424.25,     14484.90,-22.15
,NIFTY CONSR DURBL,     37942.05,     37913.95,     38365.00,     37879.25,     38050.45,108.40
,NIFTY OIL AND GAS,     11442.70,     11411.95,     11523.60,     11400.15,     11501.05,58.35
,NIFTY500 MULTICAP,     16039.95,     16004.50,     16088.20,     15984.35,     16050.05,10.10
,NIFTY LARGEMID250,     16415.80,     16373.95,     16434.55,     16345.15,     16391.70,-24.10
,NIFTY MID SELECT,     13919.45,     13873.65,     13983.65,     13852.60,     13939.80,20.35
,NIFTY TOTAL MKT,     12947.70,     12912.40,     12960.80,     12885.30,     12926.70,-21.00
,NIFTY MICROCAP250,     22619.45,     22648.00,     22935.90,     22629.25,     22911.05,291.60
,NIFTY IND DIGITAL,      8101.00,      7996.45,      7998.50,      7899.25,      7947.40,-153.60
,Nifty Tata 25 Cap,     15150.50,     15097.10,     15176.15,     15069.20,     15125.65,-24.85
,Nifty MidSml Hlth,     44368.40,     44348.75,     44697.25,     44185.00,     44588.60,220.20
,Nifty Multi Mfg,     15823.95,     15801.20,     15939.40,     15786.50,     15898.80,74.85
,Nifty Multi Infra,     14273.15,     14255.00,     14366.15,     14240.65,     14338.05,64.90
,BHARATBOND-APR30,      1575.84,      1576.16,      1576.16,      1575.92,      1575.92,0.08
,BHARATBOND-APR31,      1430.00,      1430.27,      1430.28,      1430.21,      1430.21,0.21
,BHARATBOND-APR32,      1297.90,      1298.15,      1298.15,      1298.15,      1298.15,0.25
,BHARATBOND-APR33,      1259.24,      1259.49,      1259.49,      1259.20,      1259.20,-0.04
,Nifty Ind Defence,      8826.25,      8825.10,      8960.50,      8812.35,      8945.20,118.95
,Nifty Ind Tourism,      7577.05,      7564.15,      7593.60,      7540.05,      7571.30,-5.75
,Nifty Capital Mkt,      5289.00,      5290.55,      5314.95,      5229.45,      5235.05,-53.95
,Nifty500Momentm50,     52545.15,     52462.45,     52680.25,     52333.80,     52376.35,-168.80
,NiftyMS400 MQ 100,     49515.95,     49475.00,     49658.30,     49370.75,     49521.20,5.25
,NiftySml250MQ 100,     43850.10,     43864.70,     44224.10,     43816.50,     44131.30,281.20
,Nifty Top 10 EW,      8994.00,      8944.75,      8952.00,      8859.60,      8869.75,-124.25
,Nifty AQL 30,     22329.60,     22312.10,     22410.20,     22256.95,     22319.90,-9.70
,Nifty AQLV 30,     20224.15,     20134.45,     20174.00,     20045.00,     20063.05,-161.10
,Nifty EV,      2997.65,      2991.30,      3028.80,      2986.55,      3014.45,16.80
,Nifty HighBeta 50,      4051.60,      4048.40,      4116.60,      4040.10,      4108.15,56.55
,Nifty New Consump,     11205.45,     11184.90,     11233.95,     11150.10,     11174.05,-31.40
,Nifty Corp MAATR,     37767.60,     37648.60,     37982.70,     37595.00,     37886.40,118.80
,Nifty Low Vol 50,     24615.75,     24533.90,     24600.75,     24459.70,     24508.75,-107.00
,Nifty Mobility,     21853.10,     21776.55,     21965.55,     21753.05,     21841.25,-11.85
,Nifty Qlty LV 30,     16500.90,     16445.70,     16498.75,     16393.90,     16419.95,-80.95
,Nifty Sml250 Q50,     25055.35,     25057.95,     25290.10,     24998.70,     25259.50,204.15
,Nifty Top 15 EW,     10100.00,     10054.20,     10085.85,      9982.50,      9990.40,-109.60
,Nifty100 Alpha 30,     18075.30,     18053.60,     18194.45,     18001.10,     18137.10,61.80
,Nifty100 Enh ESG,      5044.20,      5013.25,      5027.85,      4996.55,      5010.25,-33.95
,Nifty200 Value 30,     15764.75,     15749.45,     15873.20,     15705.85,     15823.90,59.15
,Nifty500 EW,     14152.20,     14140.25,     14273.75,     14126.10,     14250.65,98.45
,Nifty Multi MQ 50,     42020.50,     41954.50,     42162.85,     41852.85,     41927.30,-93.20
,Nifty500 Value 50,     16632.70,     16619.00,     16755.90,     16579.35,     16716.60,83.90
,Nifty Top 20 EW,      8955.85,      8891.80,      8911.80,      8842.75,      8850.05,-105.80
,Nifty CoreHousing,     15049.60,     15014.35,     15217.30,     15006.45,     15155.80,106.20
,Nifty FinSerExBnk,     31605.90,     31578.25,     31724.85,     31365.40,     31459.90,-146.00
,Nifty Housing,     12084.15,     12064.15,     12169.80,     12043.45,     12139.90,55.75
,Nifty IPO,      2120.95,      2122.10,      2136.60,      2120.90,      2130.65,9.70
,Nifty MS Fin Serv,     21275.25,     21251.85,     21349.25,     21189.80,     21259.05,-16.20
,Nifty MS Ind Cons,     17917.30,     17917.30,     18093.90,     17890.00,     18000.00,82.70
,Nifty MS IT Telcm,      8700.10,      8627.85,      8636.30,      8463.70,      8504.05,-196.05
,Nifty NonCyc Cons,     15099.60,     15081.25,     15215.95,     15060.20,     15160.65,61.05
,Nifty Rural,     15527.30,     15505.40,     15591.65,     15483.55,     15521.40,-5.90
,Nifty Shariah 25,      7989.85,      7909.95,      7974.90,      7891.15,      7946.20,-43.65
,Nifty Trans Logis,     24325.85,     24229.60,     24411.90,     24209.80,     24265.25,-60.60
,Nifty50 Shariah,      4472.50,      4430.95,      4437.50,      4404.60,      4424.70,-47.80
,Nifty500 LMS Eql,     17712.70,     17682.10,     17795.70,     17661.85,     17757.85,45.15
,Nifty500 Shariah,      6916.65,      6884.75,      6928.05,      6869.65,      6908.85,-7.80
,Nifty500 Qlty50,     19532.45,     19503.85,     19575.95,     19457.60,     19536.15,3.70
,Nifty500 LowVol50,     22312.65,     22248.50,     22300.30,     22162.85,     22190.60,-122.05
,Nifty500 MQVLv50,     31381.95,     31343.40,     31529.90,     31287.50,     31431.45,49.50
,Nifty500 Flexicap,      9989.60,      9900.50,      9934.30,      9861.30,      9902.20,-87.40
,Nifty TMMQ 50,     43346.40,     43259.20,     43436.85,     43152.60,     43259.05,-87.35
,Nifty FPI 150,      1557.10,      1551.40,      1555.10,      1547.35,      1550.70,-6.40
,Nifty SME Emerge,     13715.75,     13716.60,     13794.30,     13713.10,     13789.40,73.65
,Nifty Internet,      1253.50,      1247.40,      1261.70,      1246.65,      1257.75,4.25
,Nifty Chemicals,     27777.75,     27743.90,     28090.95,     27702.35,     28046.55,268.80
,Nifty Waves,      1950.75,      1949.05,      1976.00,      1946.85,      1971.20,20.45
,Nifty InfraLog,     11904.00,     11894.60,     12032.50,     11872.00,     12013.70,109.70
,Nifty500 Health,     18546.00,     18512.00,     18615.30,     18454.30,     18566.85,20.85
,Nifty RailwaysPSU,      3226.00,      3213.70,      3279.40,      3209.50,      3273.65,47.65
,NiftyConglomerate,     14718.65,     14676.25,     14728.90,     14635.40,     14670.05,-48.60
,India VIX,17.5325,17.5325,18.7300,17.2450,18.3000,0.7675

,ADVANCES,2010
,DECLINES,1431
,UNCHANGED,111

,Total securities that have hit their price bands today,198

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,HCLTECH,EQ,      1441.20,      1285.30,-10.82,4313.26
,ARE&M,EQ,       773.80,       898.70,16.14,3083.39
,GROWW,EQ,       214.01,       217.90,1.82,2663.36
,INFY,EQ,      1313.20,      1268.60,-3.40,2549.83
,ADANIPOWER,EQ,       202.98,       215.65,6.24,2484.34
,HDFCBANK,EQ,       811.75,       799.90,-1.46,1919.92
,ICICIBANK,EQ,      1388.40,      1367.60,-1.50,1865.49
,TECHM,EQ,      1500.80,      1462.60,-2.55,1695.30
,ROLEXRINGS,EQ,       161.76,       153.85,-4.89,1613.77
,SBIN,EQ,      1111.85,      1103.30,-0.77,1372.50
,TCS,EQ,      2610.50,      2538.50,-2.76,1330.89
,HINDUNILVR,EQ,      2310.70,      2368.80,2.51,1318.02
,ABB,EQ,      7255.00,      7587.00,4.58,1317.63
,RELIANCE,EQ,      1353.30,      1362.10,0.65,1295.91
,ETERNAL,EQ,       259.48,       262.99,1.35,1195.21
,TRENT,EQ,      4390.50,      4434.50,1.00,1146.05
,NETWEB,EQ,      3904.70,      4019.60,2.94,1130.21
,PERSISTENT,EQ,      5329.90,      5073.30,-4.81,1113.77
,DATAPATTNS,EQ,      3526.40,      3828.30,8.56,1102.97
,NESTLEIND,EQ,      1379.90,      1395.80,1.15,1089.24
,VEDL,EQ,       766.80,       757.00,-1.28,1086.56
,BHARTIARTL,EQ,      1855.00,      1829.00,-1.40,1044.96
,ITI,EQ,       294.19,       304.23,3.41,1018.03
,IREDA,EQ,       128.86,       140.45,8.99,1017.23
,M&M,EQ,      3247.30,      3149.70,-3.01,988.32

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TATACONSUM,EQ,      1178.60,      1142.00,3.20
,HINDUNILVR,EQ,      2368.80,      2310.70,2.51
,NTPC,EQ,       405.40,       396.20,2.32
,HINDALCO,EQ,      1039.90,      1021.65,1.79
,TMPV,EQ,       361.85,       355.90,1.67

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HCLTECH,EQ,      1285.30,      1441.20,-10.82
,INFY,EQ,      1268.60,      1313.20,-3.40
