,02-Apr-2026
The Nifty witnessed an intraday movement of about 599.75 points.The closing index was 0.15 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 117090.06
, Traded Quantity (in Lakhs), 54919.87
, Number of Trades, 37187328
, Total Market Capitalisation (Rs. Crores), 42143699.57

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     22679.40,     22383.40,     22782.30,     22182.55,     22713.10,33.70
,NIFTY50 EQL Wgt,     30005.45,     29630.80,     30068.65,     29299.65,     30005.45,0.00
,NIFTY100 EQL Wgt,     30422.35,     30029.65,     30500.85,     29575.35,     30437.75,15.40
,NIFTY100 LowVol30,     18476.85,     18247.20,     18536.55,     18084.10,     18496.15,19.30
,NIFTY Alpha 50,     45779.85,     45139.05,     45660.00,     44107.70,     45540.70,-239.15
,NIFTY MIDCAP 150,     19869.10,     19630.40,     19850.05,     19218.00,     19805.50,-63.60
,NIFTY SMLCAP 50,      7666.95,      7565.15,      7646.05,      7404.25,      7625.85,-41.10
,NIFTY SMLCAP 250,     14749.10,     14550.85,     14764.45,     14270.80,     14724.45,-24.65
,NIFTY MIDSML 400,     17975.45,     17751.00,     17969.80,     17390.85,     17927.05,-48.40
,NIFTY200 QUALTY30,     18639.25,     18465.65,     18757.80,     18284.15,     18722.35,83.10
,Nifty FinSrv25 50,     26187.50,     25781.45,     26297.75,     25519.35,     26211.50,24.00
,NIFTY AlphaLowVol,     24162.25,     23860.80,     24127.75,     23557.95,     24073.65,-88.60
,Nifty200Momentm30,     27768.75,     27360.75,     27690.00,     26869.25,     27620.65,-148.10
,Nifty100ESGSecLdr,      3765.40,      3718.00,      3784.60,      3683.40,      3773.25,7.85
,NIFTY100 ESG,      4525.25,      4469.00,      4553.85,      4421.60,      4542.60,17.35
,NIFTY M150 QLTY50,     21248.55,     20996.85,     21251.75,     20648.50,     21210.85,-37.70
,NIFTY INDIA MFG,     14255.90,     14079.10,     14213.15,     13805.00,     14182.90,-73.00
,Nifty200 Alpha 30,     22672.00,     22355.80,     22637.45,     21846.40,     22578.60,-93.40
,NiftyM150Momntm50,     55787.20,     55049.70,     55644.90,     53888.80,     55507.00,-280.20
,Nifty50 USD,      8285.20,      8285.20,      8495.10,      8203.50,      8464.65,179.45
,Nifty IT,     29669.05,     29352.45,     30558.60,     29324.35,     30441.45,772.40
,Nifty Next 50,     61912.75,     61136.40,     62100.35,     59896.10,     61957.60,44.85
,Nifty Bank,     51448.65,     50625.65,     51731.95,     49954.85,     51548.75,100.10
,NIFTY MIDCAP 100,     53819.15,     53167.25,     53804.25,     52032.85,     53677.05,-142.10
,Nifty 500,     20935.15,     20666.70,     20990.05,     20385.65,     20938.35,3.20
,Nifty 100,     23272.75,     22971.05,     23370.50,     22720.45,     23304.20,31.45
,Nifty Midcap 50,     15295.45,     15113.25,     15305.20,     14804.55,     15270.50,-24.95
,Nifty Realty,       665.00,       656.00,       675.15,       638.65,       672.10,7.10
,Nifty Infra,      8669.10,      8565.65,      8656.00,      8426.65,      8630.10,-39.00
,Nifty Energy,     35402.85,     35106.65,     35384.75,     34424.75,     35299.40,-103.45
,Nifty FMCG,     46135.95,     45882.70,     46315.25,     45334.15,     46232.15,96.20
,Nifty MNC,     28270.65,     28028.40,     28422.90,     27597.20,     28367.40,96.75
,Nifty Pharma,     22011.60,     21689.95,     21852.00,     21149.90,     21808.40,-203.20
,Nifty PSE,      9699.80,      9611.60,      9693.60,      9448.25,      9666.90,-32.90
,Nifty PSU Bank,      8164.80,      8014.90,      8178.70,      7833.45,      8134.40,-30.40
,Nifty Serv Sector,     28824.40,     28414.25,     29077.65,     28232.65,     28979.45,155.05
,Nifty Auto,     24238.85,     23929.05,     24171.20,     23560.10,     24089.65,-149.20
,Nifty Metal,     11412.05,     11307.05,     11481.25,     11052.55,     11456.60,44.55
,Nifty Media,      1308.40,      1293.80,      1311.25,      1267.40,      1303.35,-5.05
,NIFTY SMLCAP 100,     15709.80,     15475.70,     15696.05,     15183.55,     15650.50,-59.30
,Nifty 200,     12720.35,     12557.45,     12761.35,     12396.10,     12728.00,7.65
,Nifty Div Opps 50,      5747.20,      5684.10,      5782.30,      5614.00,      5768.55,21.35
