,16-Apr-2026
The Nifty witnessed an intraday movement of about 298.15 points.The closing index was 0.14 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 152709.34
, Traded Quantity (in Lakhs), 58095.58
, Number of Trades, 39432979
, Total Market Capitalisation (Rs. Crores), 45859671.95

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     24231.30,     24385.20,     24400.95,     24102.80,     24196.75,-34.55
,NIFTY50 EQL Wgt,     32205.90,     32398.10,     32412.75,     32111.15,     32250.80,44.90
,NIFTY100 EQL Wgt,     33231.15,     33451.85,     33537.35,     33212.40,     33426.00,194.85
,NIFTY100 LowVol30,     19695.35,     19798.45,     19800.85,     19583.70,     19676.75,-18.60
,NIFTY Alpha 50,     50337.40,     50769.65,     50843.20,     50109.90,     50495.90,158.50
,NIFTY MIDCAP 150,     21644.45,     21822.35,     21886.90,     21602.80,     21780.50,136.05
,NIFTY SMLCAP 50,      8361.70,      8432.80,      8458.85,      8346.80,      8414.90,53.20
,NIFTY SMLCAP 250,     16051.40,     16202.45,     16253.25,     16074.00,     16199.25,147.85
,NIFTY MIDSML 400,     19575.30,     19743.95,     19798.80,     19560.95,     19717.35,142.05
,NIFTY200 QUALTY30,     19918.50,     20036.90,     20107.50,     19889.15,     20023.90,105.40
,Nifty FinSrv25 50,     28894.00,     29075.40,     29214.05,     28781.20,     28836.00,-58.00
,NIFTY AlphaLowVol,     25745.15,     25875.30,     25884.95,     25533.40,     25646.85,-98.30
,Nifty200Momentm30,     30536.15,     30754.90,     30826.40,     30364.40,     30533.05,-3.10
,Nifty100ESGSecLdr,      4048.30,      4074.70,      4078.90,      4028.75,      4049.90,1.60
,NIFTY100 ESG,      4906.25,      4937.55,      4948.55,      4893.40,      4920.40,14.15
,NIFTY M150 QLTY50,     22960.95,     23154.05,     23223.15,     22864.90,     23032.95,72.00
,NIFTY INDIA MFG,     15347.85,     15455.45,     15493.25,     15334.40,     15438.00,90.15
,Nifty200 Alpha 30,     25134.85,     25330.30,     25400.00,     25016.50,     25202.50,67.65
,NiftyM150Momntm50,     61122.85,     61626.20,     61772.75,     60658.30,     61100.10,-22.75
,Nifty50 USD,      8991.00,      8991.00,      9244.65,      8953.70,      8995.05,4.05
,Nifty IT,     31539.75,     31833.60,     32134.25,     31600.10,     31817.50,277.75
,Nifty Next 50,     68569.35,     69070.20,     69432.45,     68716.75,     69300.60,731.25
,Nifty Bank,     56301.95,     56657.25,     56834.25,     55898.25,     56086.40,-215.55
,NIFTY MIDCAP 100,     58777.75,     59252.95,     59443.50,     58621.95,     59146.75,369.00
,Nifty 500,     22595.55,     22757.05,     22792.25,     22529.65,     22656.30,60.75
,Nifty 100,     25023.70,     25186.95,     25216.25,     24925.60,     25042.30,18.60
,Nifty Midcap 50,     16699.40,     16832.80,     16887.35,     16659.55,     16804.80,105.40
,Nifty Realty,       776.55,       784.00,       791.90,       770.95,       779.55,3.00
,Nifty Infra,      9226.15,      9297.70,      9297.70,      9169.40,      9233.60,7.45
,Nifty Energy,     37993.50,     38262.85,     38262.85,     37794.20,     38184.75,191.25
,Nifty FMCG,     48290.40,     48382.75,     48496.90,     48117.25,     48377.90,87.50
,Nifty MNC,     30568.50,     30719.30,     30824.45,     30467.85,     30688.25,119.75
,Nifty Pharma,     22435.65,     22577.55,     22593.00,     22304.35,     22465.00,29.35
,Nifty PSE,     10379.90,     10458.40,     10486.55,     10388.80,     10454.85,74.95
,Nifty PSU Bank,      8812.40,      8858.90,      8898.35,      8750.90,      8797.60,-14.80
,Nifty Serv Sector,     31184.95,     31404.85,     31472.55,     30993.30,     31092.80,-92.15
,Nifty Auto,     26483.10,     26649.00,     26729.40,     26233.30,     26382.75,-100.35
,Nifty Metal,     12548.00,     12629.70,     12816.25,     12603.30,     12740.20,192.20
,Nifty Media,      1389.65,      1402.30,      1413.50,      1380.85,      1397.90,8.25
,NIFTY SMLCAP 100,     17156.40,     17321.25,     17384.00,     17178.40,     17308.85,152.45
,Nifty 200,     13717.65,     13811.20,     13830.70,     13667.55,     13742.25,24.60
,Nifty Div Opps 50,      6126.50,      6166.45,      6180.15,      6116.15,      6143.30,16.80
,Nifty Commodities,      9909.40,      9969.65,      9999.65,      9899.25,      9970.20,60.80
,Nifty Consumption,     11269.30,     11330.00,     11343.95,     11209.20,     11282.55,13.25
,Nifty Fin Service,     26445.00,     26607.05,     26719.40,     26304.05,     26343.55,-101.45
,Nifty50 Div Point,         0.00,         0.00,         0.00,         0.00,         0.00,0.00
,Nifty100 Liq 15,      7202.80,      7248.10,      7266.95,      7182.75,      7217.60,14.80
,Nifty CPSE,      7252.65,      7297.00,      7302.40,      7219.90,      7260.25,7.60
,Nifty GrowSect 15,     11099.70,     11173.30,     11178.00,     11037.50,     11097.90,-1.80
,Nifty50 PR 2x Lev,     12328.40,     12483.40,     12498.55,     12196.35,     12291.65,-36.75
,Nifty50 PR 1x Inv,       216.50,       215.15,       217.70,       215.05,       216.85,0.35
,Nifty50 TR 2x Lev,     18490.95,     18723.40,     18746.10,     18292.90,     18435.75,-55.20
,Nifty50 TR 1x Inv,       177.00,       175.90,       177.95,       175.80,       177.30,0.30
,Nifty50 Value 20,     12559.40,     12630.75,     12661.15,     12528.50,     12567.05,7.65
,Nifty Mid Liq 15,     15728.30,     15893.50,     15951.55,     15726.55,     15850.90,122.60
,Nifty Pvt Bank,     27029.65,     27175.25,     27262.10,     26808.80,     26877.40,-152.25
,NIFTY100 Qualty30,      5480.90,      5507.10,      5523.60,      5475.80,      5511.60,30.70
,Nifty GS 8 13Yr,      2981.68,      2982.23,      2982.70,      2978.00,      2979.21,-2.47
,Nifty GS 10Yr,      2615.89,      2616.37,      2617.08,      2612.05,      2613.86,-2.03
,Nifty GS 10Yr Cln,       875.27,       875.27,       875.51,       873.82,       874.43,-0.84
,Nifty GS 4 8Yr,      3255.26,      3255.84,      3255.85,      3251.56,      3252.13,-3.13
,Nifty GS 11 15Yr,      3258.24,      3258.86,      3260.22,      3255.09,      3256.94,-1.30
,Nifty GS 15YrPlus,      3462.09,      3462.80,      3465.44,      3457.60,      3461.86,-0.23
,Nifty GS Compsite,      3063.02,      3063.59,      3063.87,      3059.07,      3060.74,-2.28
,NIFTY HEALTHCARE,     14423.65,     14513.75,     14519.20,     14350.90,     14434.95,11.30
,NIFTY CONSR DURBL,     37361.25,     37719.75,     37876.55,     37166.70,     37578.60,217.35
,NIFTY OIL AND GAS,     11274.65,     11349.75,     11349.75,     11202.30,     11254.95,-19.70
,NIFTY500 MULTICAP,     15697.70,     15818.35,     15848.50,     15667.60,     15765.20,67.50
,NIFTY LARGEMID250,     16089.05,     16207.80,     16237.00,     16042.55,     16146.05,57.00
,NIFTY MID SELECT,     13552.65,     13671.45,     13705.95,     13531.70,     13683.70,131.05
,NIFTY TOTAL MKT,     12692.35,     12784.30,     12804.05,     12657.90,     12730.90,38.55
,NIFTY MICROCAP250,     21986.50,     22198.30,     22262.25,     21965.55,     22245.05,258.55
,NIFTY IND DIGITAL,      7956.40,      8022.60,      8093.10,      7967.30,      8048.25,91.85
,Nifty Tata 25 Cap,     14810.20,     14920.65,     14949.05,     14771.65,     14901.80,91.60
,Nifty MidSml Hlth,     44000.45,     44305.30,     44327.30,     43624.85,     43924.65,-75.80
,Nifty Multi Mfg,     15590.70,     15703.85,     15725.30,     15551.85,     15670.40,79.70
,Nifty Multi Infra,     13953.80,     14069.85,     14069.85,     13892.05,     14006.55,52.75
,BHARATBOND-APR30,      1574.07,      1574.38,      1574.38,      1574.35,      1574.35,0.28
,BHARATBOND-APR31,      1428.00,      1428.27,      1428.28,      1428.27,      1428.28,0.28
,BHARATBOND-APR32,      1294.46,      1294.71,      1294.71,      1294.71,      1294.71,0.25
,BHARATBOND-APR33,      1255.18,      1255.43,      1255.43,      1255.43,      1255.43,0.25
,Nifty Ind Defence,      8546.45,      8617.90,      8708.20,      8564.65,      8686.25,139.80
,Nifty Ind Tourism,      7447.15,      7505.15,      7548.65,      7399.95,      7433.50,-13.65
,Nifty Capital Mkt,      5120.65,      5176.60,      5194.85,      5107.70,      5159.75,39.10
,Nifty500Momentm50,     51731.90,     52108.65,     52208.90,     51429.15,     51739.40,7.50
,NiftyMS400 MQ 100,     48393.55,     48838.15,     48952.60,     48238.65,     48616.15,222.60
,NiftySml250MQ 100,     42731.55,     43130.65,     43292.10,     42846.10,     43183.60,452.05
,Nifty Top 10 EW,      8898.20,      8956.40,      8969.30,      8856.30,      8892.60,-5.60
,Nifty AQL 30,     21715.75,     21804.65,     21865.25,     21604.05,     21722.85,7.10
,Nifty AQLV 30,     19820.25,     19920.15,     19930.40,     19689.45,     19788.05,-32.20
,Nifty EV,      2940.50,      2965.05,      2973.55,      2928.10,      2949.25,8.75
,Nifty HighBeta 50,      3920.75,      3960.50,      3986.20,      3931.90,      3980.10,59.35
,Nifty New Consump,     10928.95,     11019.25,     11060.50,     10883.50,     10975.10,46.15
,Nifty Corp MAATR,     37037.15,     37263.85,     37347.55,     36972.45,     37307.60,270.45
,Nifty Low Vol 50,     24187.60,     24307.25,     24327.95,     24053.40,     24158.85,-28.75
,Nifty Mobility,     21517.65,     21683.80,     21736.05,     21457.70,     21587.10,69.45
,Nifty Qlty LV 30,     16064.05,     16137.05,     16161.30,     15974.70,     16051.75,-12.30
,Nifty Sml250 Q50,     24402.45,     24628.65,     24761.15,     24421.85,     24620.80,218.35
,Nifty Top 15 EW,      9932.60,      9992.25,     10012.05,      9877.00,      9910.15,-22.45
,Nifty100 Alpha 30,     17765.00,     17875.85,     17931.80,     17755.75,     17866.00,101.00
,Nifty100 Enh ESG,      4940.90,      4972.40,      4983.30,      4927.55,      4954.90,14.00
,Nifty200 Value 30,     15463.40,     15559.00,     15610.85,     15471.55,     15529.90,66.50
,Nifty500 EW,     13777.35,     13895.35,     13941.80,     13797.25,     13901.15,123.80
,Nifty Multi MQ 50,     41105.70,     41396.30,     41536.95,     40968.60,     41245.15,139.45
,Nifty500 Value 50,     16356.65,     16461.95,     16497.25,     16351.15,     16414.85,58.20
,Nifty Top 20 EW,      8832.70,      8892.15,      8902.25,      8783.70,      8818.60,-14.10
,Nifty CoreHousing,     14591.95,     14694.20,     14746.10,     14561.65,     14694.55,102.60
,Nifty FinSerExBnk,     30999.35,     31238.20,     31445.20,     30988.25,     31167.75,168.40
,Nifty Housing,     11776.60,     11858.95,     11890.65,     11746.90,     11837.00,60.40
,Nifty IPO,      2041.75,      2077.55,      2080.90,      2048.75,      2063.10,21.35
,Nifty MS Fin Serv,     20773.20,     20961.45,     21022.15,     20769.90,     20954.20,181.00
,Nifty MS Ind Cons,     17398.20,     17521.80,     17659.30,     17333.85,     17479.10,80.90
,Nifty MS IT Telcm,      8651.75,      8729.60,      8840.50,      8688.15,      8740.15,88.40
,Nifty NonCyc Cons,     14547.05,     14624.30,     14658.65,     14502.55,     14591.20,44.15
,Nifty Rural,     15220.30,     15304.30,     15327.45,     15121.50,     15215.10,-5.20
,Nifty Shariah 25,      7799.45,      7840.65,      7851.25,      7773.65,      7812.70,13.25
,Nifty Trans Logis,     23948.40,     24132.05,     24208.55,     23871.35,     24021.00,72.60
,Nifty50 Shariah,      4380.15,      4408.20,      4414.35,      4380.20,      4402.15,22.00
,Nifty500 LMS Eql,     17311.45,     17451.15,     17490.00,     17288.80,     17406.05,94.60
,Nifty500 Shariah,      6754.05,      6802.75,      6814.10,      6746.90,      6793.40,39.35
,Nifty500 Qlty50,     18965.95,     19118.75,     19195.30,     18963.60,     19108.50,142.55
,Nifty500 LowVol50,     22029.30,     22152.25,     22177.95,     21889.35,     21993.35,-35.95
,Nifty500 MQVLv50,     30793.30,     30985.95,     31046.75,     30644.70,     30789.80,-3.50
