symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-08-19,35222,20199,57.35
ADANIPORTS,EQ,2016-08-19,3970921,1959299,49.34
BEL,EQ,2016-08-19,81408,27199,33.41
BOSCHLTD,EQ,2016-08-19,15973,7788,48.76
CUMMINSIND,EQ,2016-08-19,114081,76375,66.95
DLF,EQ,2016-08-19,5937716,993684,16.74
HINDALCO,EQ,2016-08-19,13625085,4571748,33.55
INDHOTEL,EQ,2016-08-19,2693644,832860,30.92
INDIGO,EQ,2016-08-19,307237,119537,38.91
LT,EQ,2016-08-19,928167,403138,43.43
MANAPPURAM,EQ,2016-08-19,5486276,2672962,48.72
MARUTI,EQ,2016-08-19,426426,253366,59.42
PGEL,EQ,2016-08-19,173115,30417,17.57
SBIN,EQ,2016-08-19,39822529,11933585,29.97
SBIN,N2,2016-08-19,63,63,100.00
SBIN,N5,2016-08-19,365,364,99.73
SUZLON,EQ,2016-08-19,11219997,4928953,43.93
TRENT,EQ,2016-08-19,4037,3515,87.07
