symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2016-10-26,1085,1096.55,1050,1055.5,1055,1080.6,81994,88020010.1,8183,INE117A01022
ADANIPORTS,EQ,2016-10-26,312.95,316.5,299.35,305.1,305.4,312.8,11974635,3678781218.75,111689,INE742F01042
BEL,EQ,2016-10-26,1268.25,1270,1255.15,1259.45,1259.95,1268.25,78341,99055697.15,4722,INE263A01016
BOSCHLTD,EQ,2016-10-26,22625,22654.9,22378.5,22462.15,22450,22622.55,6781,152315496.6,3167,INE323A01026
CUMMINSIND,EQ,2016-10-26,867.35,901.05,865.2,877.05,879.75,867.2,358703,315874313.45,10896,INE298A01020
DLF,EQ,2016-10-26,153.5,155.5,150.5,152.05,151.2,154.1,4650948,713460961.4,22152,INE271C01023
HINDALCO,EQ,2016-10-26,149.9,152.25,148.6,150.2,150.25,150.5,6191861,933190669.85,22731,INE038A01020
INDHOTEL,EQ,2016-10-26,125.5,126.2,115.8,119.65,118.35,125.5,880224,106934306.1,6159,INE053A01029
INDIGO,EQ,2016-10-26,925,946.9,924.55,931.6,930,925.5,255141,240018426.8,6415,INE646L01027
LT,EQ,2016-10-26,1479.7,1489,1470.55,1482.3,1480,1484.1,578413,855849802.55,27058,INE018A01030
MANAPPURAM,EQ,2016-10-26,104.3,104.9,102.25,103.6,103.75,104.55,2286711,236557625.15,13687,INE522D01027
MARUTI,EQ,2016-10-26,5796.6,5898,5785,5869.1,5870,5781.45,590811,3455240624.2,47014,INE585B01010
PGEL,EQ,2016-10-26,176.9,178,169.3,171.9,169.3,175.15,90184,15713741.25,756,INE457L01011
SBIN,EQ,2016-10-26,260.4,264.85,256.8,258.75,257,261.45,15020687,3914375366.3,94833,INE062A01020
SUZLON,EQ,2016-10-26,14.7,15.2,14.6,14.7,14.7,14.65,14176851,210273234,7192,INE040H01021
TRENT,EQ,2016-10-26,201.2,203.7,198,199.1,198.1,203.85,83892,16829890.1,2579,INE849A01020
