,09-Nov-2018
The Nifty witnessed an intraday movement of about 74.7 points.The closing index was 0.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 29572.57
, Traded Quantity (in Lakhs), 14465.49
, Number of Trades, 12578721
, Total Market Capitalisation (Rs. Crores), 14025873

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10598.40,     10614.70,     10619.55,     10544.85,     10585.20,-13.2
,NIFTY50 EQL Wgt,     11889.60,     11919.45,     11966.45,     11857.70,     11946.70,57.1
,NIFTY100 EQL Wgt,     12860.75,     12883.50,     12935.50,     12828.30,     12922.15,61.4
,NIFTY100 LowVol30,      8236.50,      8262.50,      8295.15,      8218.70,      8285.65,49.15
,NIFTY Alpha 50,     12256.70,     12291.75,     12313.30,     12214.65,     12303.80,47.1
,Nifty IT,     14674.45,     14793.75,     14796.90,     14483.35,     14553.25,-121.2
,Nifty Next 50,     27248.20,     27298.35,     27410.90,     27192.65,     27367.45,119.25
,Nifty Bank,     25737.50,     25742.55,     25822.75,     25598.75,     25771.00,33.5
,NIFTY MIDCAP 100,     17400.20,     17417.30,     17625.05,     17359.65,     17605.50,205.3
,Nifty 500,      8933.50,      8947.60,      8966.50,      8898.00,      8946.35,12.85
,Nifty 100,     10828.85,     10845.90,     10855.40,     10779.15,     10823.30,-5.55
,Nifty Midcap 50,      4773.00,      4775.75,      4838.05,      4760.80,      4830.60,57.6
,Nifty Realty,       227.00,       227.70,       228.70,       224.00,       226.05,-.95
,Nifty Infra,      3053.25,      3044.20,      3073.90,      3041.35,      3070.50,17.25
,Nifty Energy,     14169.70,     14178.05,     14226.25,     14000.65,     14074.60,-95.1
,Nifty FMCG,     28757.85,     28769.40,     28866.55,     28586.00,     28731.05,-26.8
,Nifty MNC,     13354.65,     13395.00,     13443.15,     13318.60,     13423.65,69
,Nifty Pharma,      9511.60,      9554.35,      9682.30,      9513.95,      9643.90,132.3
,Nifty PSE,      3429.25,      3447.40,      3465.40,      3439.65,      3458.60,29.35
,Nifty PSU Bank,      2946.20,      2949.80,      2973.25,      2915.80,      2928.45,-17.75
,Nifty Serv Sector,     14371.70,     14398.00,     14398.00,     14277.45,     14340.25,-31.45
,India VIX,17.8775,17.8775,18.7550,16.7550,17.7650,-0.1125
,Nifty Auto,      9219.50,      9234.20,      9345.35,      9185.65,      9277.75,58.25
,Nifty Metal,      3462.05,      3468.20,      3468.20,      3426.00,      3431.90,-30.15
,Nifty Media,      2471.45,      2466.90,      2493.40,      2450.25,      2488.50,17.05
,NIFTY SMLCAP 100,      6261.70,      6274.85,      6330.45,      6235.00,      6325.05,63.35
,Nifty 200,      5608.75,      5617.20,      5628.45,      5585.10,      5614.15,5.4
,Nifty Div Opps 50,      2556.75,      2568.25,      2568.25,      2552.70,      2560.70,3.95
,Nifty Commodities,      3479.55,      3490.10,      3492.10,      3471.00,      3482.70,3.15
,Nifty Consumption,      4700.10,      4699.50,      4750.55,      4678.65,      4730.55,30.45
,Nifty Fin Service,     10860.80,     10874.75,     10897.30,     10773.95,     10874.60,13.8
,Nifty50 Div Point,       106.94,       106.94,       106.94,       106.94,       106.94,0
,Nifty100 Liq 15,      3943.60,      3933.65,      3987.00,      3916.60,      3974.60,31
,Nifty CPSE,      2160.15,      2171.80,      2188.15,      2165.10,      2184.65,24.5
,Nifty GrowSect 15,      6301.65,      6318.00,      6374.50,      6278.95,      6343.35,41.7
,Nifty50 PR 2x Lev,      4374.70,      4386.60,      4390.50,      4329.40,      4362.20,-12.5
,Nifty50 PR 1x Inv,       421.90,       421.40,       424.15,       421.20,       422.55,.65
,Nifty50 TR 2x Lev,      5535.50,      5550.60,      5555.55,      5478.20,      5519.75,-15.75
,Nifty50 TR 1x Inv,       375.05,       374.60,       377.05,       374.45,       375.65,.6
,Nifty50 Value 20,      5136.05,      5155.10,      5155.10,      5096.95,      5114.65,-21.4
,Nifty Mid Liq 15,      3951.95,      3952.75,      4008.95,      3939.20,      4002.50,50.55
,Nifty Pvt Bank,     14554.20,     14555.30,     14648.85,     14462.35,     14622.70,68.5
,NIFTY100 Qualty30,      2506.05,      2513.60,      2524.90,      2500.55,      2520.75,14.7
,Nifty GS 8 13Yr,      1762.47,      1762.83,      1765.05,      1762.83,      1764.50,2.03
,Nifty GS 10Yr,      1643.18,      1643.51,      1647.77,      1643.51,      1646.77,3.59
,Nifty GS 10Yr Cln,       897.29,       897.29,       899.68,       897.29,       899.11,1.82
,Nifty GS 4 8Yr,      1879.36,      1879.74,      1883.75,      1879.74,      1883.03,3.67
,Nifty GS 11 15Yr,      1847.25,      1847.63,      1847.63,      1846.67,      1847.51,.26
,Nifty GS 15YrPlus,      1941.19,      1941.62,      1945.40,      1941.62,      1945.40,4.21
,Nifty GS Compsite,      1804.38,      1804.75,      1807.28,      1804.75,      1806.96,2.58

,ADVANCES,943
,DECLINES,847
,UNCHANGED,80

,Total securities that have hit their price bands today,248

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1110.70,      1093.45,-1.55,1194.49
,YESBANK,EQ,       215.95,       227.90,5.53,911.71
,AXISBANK,EQ,       606.85,       613.20,1.05,855.83
,HDFC,EQ,      1815.85,      1816.10,0.01,725.95
,MARUTI,EQ,      7127.90,      7283.50,2.18,713.48
,PCJEWELLER,EQ,        83.40,        91.80,10.07,668.55
,INFY,EQ,       675.50,       659.50,-2.37,641.17
,SBIN,EQ,       286.55,       283.25,-1.15,546.42
,ICICIBANK,EQ,       355.90,       356.85,0.27,537.8
,TCS,EQ,      1942.15,      1909.20,-1.7,493.18
,HDFCBANK,EQ,      1957.95,      1945.40,-0.64,492.29
,INFIBEAM,EQ,        49.90,        58.20,16.63,485.2
,TATAMOTORS,EQ,       194.85,       195.25,0.21,439.85
,ITC,EQ,       280.05,       277.25,-1,417.19
,SUNPHARMA,EQ,       582.30,       597.45,2.6,409.52
,HCLTECH,EQ,      1031.55,      1027.90,-0.35,378.96
,IBULHSGFIN,EQ,       831.90,       862.15,3.64,344.39
,CIPLA,EQ,       533.35,       526.95,-1.2,323.11
,INDIANB,EQ,       261.60,       229.45,-12.29,314.82
,BAJFINANCE,EQ,      2348.40,      2375.35,1.15,314.08
,TITAN,EQ,       850.15,       847.65,-0.29,301.48
,DIVISLAB,EQ,      1497.50,      1548.95,3.44,298.03
,COALINDIA,EQ,       266.95,       268.45,0.56,295.17
,INDUSINDBK,EQ,      1483.90,      1494.90,0.74,286.98
,AUROPHARMA,EQ,       794.20,       815.30,2.66,264.26

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,YESBANK,EQ,       227.90,       215.95,5.53
,HINDPETRO,EQ,       241.30,       229.60,5.1
,IBULHSGFIN,EQ,       862.15,       831.90,3.64
,ASIANPAINT,EQ,      1295.60,      1250.95,3.57
,ADANIPORTS,EQ,       337.60,       326.20,3.49

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFY,EQ,       659.50,       675.50,-2.37
,DRREDDY,EQ,      2400.00,      2452.95,-2.16
,HINDALCO,EQ,       238.80,       244.05,-2.15
,BHARTIARTL,EQ,       299.75,       306.25,-2.12
,GAIL,EQ,       367.35,       375.15,-2.08

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        42.85,                  1500946.65,35136
,21STCENMGM,EQ,        22.75,                     6254.25,278
,3IINFOTECH,EQ,         3.30,                  2947912.25,883573
,3MINDIA,EQ,     20398.65,                 17806745.85,873
,3PLAND,BE,        12.65,                    18730.00,1500
,5PAISA,EQ,       184.85,                   294699.30,1595
,63MOONS,EQ,        82.05,                 16634115.95,202026
,8KMILES,EQ,        93.10,                217291607.90,2373942
,A2ZINFRA,EQ,        13.80,                  9070104.65,675689
,AAKASH,SM,        28.00,                    56000.00,2000
,AARON,SM,        38.10,                   114300.00,3000
,AARTIDRUGS,EQ,       575.00,                 37753695.85,65265
,AARTIIND,EQ,      1386.45,                 22140155.35,15969
,AARVEEDEN,EQ,        24.40,                   316607.40,12922
,AAVAS,EQ,       668.80,                  4745809.40,7177
,ABAN,EQ,        80.85,                 41914767.85,518398
,ABBOTINDIA,EQ,      7524.10,                 39342943.85,5212
,ABFRL,EQ,       189.35,                240914784.30,1271064
,ABGSHIP,BZ,         3.20,                   277372.15,89739
,ABMINTLTD,BE,        15.70,                       15.70,1
,ABSLRIF6RG,MF,         7.84,                   156751.70,20272
,ACCELYA,EQ,       959.90,                  3284920.00,3414
,ACCORD,SM,        23.25,                    92500.00,4000
,ACCURACY,SM,        65.00,                   104000.00,1600
,ACE,EQ,       102.10,                 10519346.30,102044
,ADANIENT,EQ,       166.30,                677130587.00,4079435
,ADANIGAS,BE,        79.95,                151175106.90,1926334
,ADANIGREEN,EQ,        45.25,                 32893123.40,728245
,ADANIPOWER,EQ,        50.00,                852455372.40,16991410
,ADANITRANS,EQ,       176.30,                  8812221.90,49593
,ADFFOODS,EQ,       262.20,                 32971135.85,126323
,ADHUNIK,EQ,         2.85,                   247620.85,85518
,ADHUNIKIND,EQ,        42.30,                   611441.55,14738
,ADLABS,EQ,        14.60,                  2093489.95,147283
,ADORWELD,EQ,       361.30,                  2041205.35,5642
,ADROITINFO,EQ,        19.65,                    82904.40,4326
,ADSL,EQ,        14.70,                   326708.05,22433
,ADVANIHOTR,EQ,        57.85,                   914392.65,15905
,ADVENZYMES,EQ,       190.65,                  6248894.25,32888
,AEGISCHEM,EQ,       215.30,                  9270374.65,42613
,AGARIND,EQ,       201.25,                   458683.00,2265
,AGCNET,EQ,        64.10,                   106478.20,1658
,AGLSL,EQ,        78.00,                    63291.00,810
,AGRITECH,EQ,        53.10,                   900327.25,16993
,AGROPHOS,SM,        35.35,                  1329000.00,36000
,AHLADA,SM,       141.60,                   991300.00,7000
,AHLEAST,EQ,       245.85,                    38571.90,157
,AHLUCONT,EQ,       321.80,                   456864.00,1436
,AHLWEST,EQ,       295.05,                    54177.95,182
,AIAENG,EQ,      1752.00,                 64805992.80,36815
,AIFL,EQ,        61.65,                   301406.85,4889
