,02-Nov-2018
The Nifty witnessed an intraday movement of about 149.25 points.The closing index was 1.66 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 41785.08
, Traded Quantity (in Lakhs), 19916.8
, Number of Trades, 14838170
, Total Market Capitalisation (Rs. Crores), 13920884.13

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10380.45,     10462.30,     10606.95,     10457.70,     10553.00,172.55
,NIFTY50 EQL Wgt,     11689.85,     11800.75,     11966.90,     11799.95,     11897.05,207.2
,NIFTY100 EQL Wgt,     12649.45,     12763.25,     12938.65,     12760.20,     12851.30,201.85
,NIFTY100 LowVol30,      8117.65,      8168.40,      8265.85,      8164.20,      8216.25,98.6
,NIFTY Alpha 50,     12400.95,     12500.55,     12535.55,     12261.95,     12284.55,-116.4
,Nifty IT,     14622.00,     14639.05,     14780.10,     14356.10,     14396.70,-225.3
,Nifty Next 50,     26728.80,     26938.50,     27370.00,     26930.80,     27134.90,406.1
,Nifty Bank,     25323.65,     25545.35,     25856.25,     25499.15,     25701.65,378
,NIFTY MIDCAP 100,     17338.95,     17505.85,     17660.85,     17379.50,     17430.95,92
,Nifty 500,      8772.50,      8844.10,      8953.60,      8840.20,      8899.40,126.9
,Nifty 100,     10607.60,     10691.15,     10841.70,     10686.20,     10782.30,174.7
,Nifty Midcap 50,      4758.50,      4810.35,      4875.10,      4765.90,      4781.50,23
,Nifty Realty,       220.85,       224.95,       225.30,       220.65,       221.30,.45
,Nifty Infra,      3001.60,      3025.50,      3080.35,      3024.40,      3059.85,58.25
,Nifty Energy,     13742.40,     13901.75,     14048.25,     13870.20,     14005.30,262.9
,Nifty FMCG,     28355.10,     28489.75,     29091.05,     28489.10,     28836.80,481.7
,Nifty MNC,     13015.85,     13122.75,     13308.45,     13115.75,     13251.55,235.7
,Nifty Pharma,      9609.15,      9652.20,      9690.95,      9520.95,      9547.85,-61.3
,Nifty PSE,      3409.35,      3442.85,      3488.20,      3439.75,      3466.00,56.65
,Nifty PSU Bank,      2940.95,      2963.80,      3010.70,      2902.85,      2923.15,-17.8
,Nifty Serv Sector,     14173.15,     14271.30,     14401.00,     14241.75,     14319.80,146.65
,India VIX,19.1925,19.1925,19.1925,17.4850,18.2300,-0.9625
,Nifty Auto,      8814.20,      8907.40,      9225.35,      8904.20,      9180.20,366
,Nifty Metal,      3338.35,      3368.95,      3469.70,      3357.95,      3439.25,100.9
,Nifty Media,      2492.30,      2510.80,      2526.95,      2468.25,      2475.85,-16.45
,NIFTY SMLCAP 100,      6162.40,      6233.50,      6310.70,      6228.95,      6242.95,80.55
,Nifty 200,      5505.55,      5550.05,      5622.50,      5547.30,      5588.75,83.2
,Nifty Div Opps 50,      2525.40,      2542.70,      2570.25,      2541.75,      2553.55,28.15
,Nifty Commodities,      3381.85,      3419.75,      3490.60,      3416.50,      3469.60,87.75
,Nifty Consumption,      4587.15,      4627.15,      4721.40,      4626.45,      4695.30,108.15
,Nifty Fin Service,     10684.85,     10777.85,     10938.25,     10755.30,     10864.95,180.1
,Nifty50 Div Point,       106.12,       106.12,       106.12,       106.12,       106.12,0
,Nifty100 Liq 15,      3858.65,      3904.45,      3971.70,      3902.70,      3933.25,74.6
,Nifty CPSE,      2150.70,      2171.45,      2197.65,      2168.50,      2179.05,28.35
,Nifty GrowSect 15,      6137.10,      6178.90,      6312.90,      6177.90,      6275.65,138.55
,Nifty50 PR 2x Lev,      4202.25,      4267.80,      4384.30,      4266.55,      4341.20,138.95
,Nifty50 PR 1x Inv,       430.45,       427.10,       427.20,       421.15,       423.35,-7.1
,Nifty50 TR 2x Lev,      5316.50,      5399.40,      5546.80,      5397.80,      5492.30,175.8
,Nifty50 TR 1x Inv,       382.70,       379.75,       379.80,       374.45,       376.40,-6.3
,Nifty50 Value 20,      5051.60,      5081.20,      5123.65,      5061.75,      5077.15,25.55
,Nifty Mid Liq 15,      3961.15,      4013.30,      4050.75,      3989.65,      4002.80,41.65
,Nifty Pvt Bank,     14314.50,     14447.90,     14633.55,     14423.95,     14552.65,238.15
,NIFTY100 Qualty30,      2466.85,      2485.40,      2515.55,      2483.80,      2496.00,29.15
,Nifty GS 8 13Yr,      1755.41,      1755.77,      1762.73,      1755.77,      1762.43,7.02
,Nifty GS 10Yr,      1637.92,      1638.26,      1646.03,      1638.26,      1645.49,7.57
,Nifty GS 10Yr Cln,       895.65,       895.65,       900.00,       895.65,       899.70,4.05
,Nifty GS 4 8Yr,      1872.03,      1872.40,      1879.97,      1872.40,      1879.00,6.97
,Nifty GS 11 15Yr,      1837.65,      1838.03,      1844.28,      1836.80,      1844.18,6.53
,Nifty GS 15YrPlus,      1921.30,      1921.73,      1927.10,      1921.73,      1927.10,5.8
,Nifty GS Compsite,      1797.84,      1798.21,      1804.38,      1798.21,      1803.89,6.05

,ADVANCES,1168
,DECLINES,652
,UNCHANGED,96

,Total securities that have hit their price bands today,255

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1056.25,      1074.90,1.77,1801.06
,HDFCBANK,EQ,      1912.20,      1949.45,1.95,1453.99
,MARUTI,EQ,      6711.75,      7135.45,6.31,1286.18
,YESBANK,EQ,       204.05,       209.10,2.47,1097.23
,COALINDIA,EQ,       261.10,       261.55,0.17,997.8
,ICICIBANK,EQ,       353.70,       354.45,0.21,948.89
,INDUSINDBK,EQ,      1463.95,      1541.80,5.32,875.12
,SBIN,EQ,       285.90,       285.35,-0.19,801.22
,AXISBANK,EQ,       602.15,       610.65,1.41,764.16
,PCJEWELLER,EQ,        69.40,        88.20,27.09,720.9
,PNB,EQ,        74.30,        69.05,-7.07,669.92
,HDFC,EQ,      1762.00,      1824.40,3.54,668.79
,BAJFINANCE,EQ,      2418.10,      2383.30,-1.44,574.59
,DHFL,EQ,       231.55,       231.40,-0.06,563.42
,TATAMOTORS,EQ,       179.45,       190.30,6.05,552.48
,BPCL,EQ,       283.45,       302.35,6.67,513.46
,HINDALCO,EQ,       231.25,       240.45,3.98,463.79
,IBULHSGFIN,EQ,       850.45,       870.90,2.4,458.53
,TATASTEEL,EQ,       556.60,       574.05,3.14,458.33
,KOTAKBANK,EQ,      1109.55,      1133.20,2.13,442.79
,INFY,EQ,       666.70,       662.25,-0.67,442.76
,VEDL,EQ,       212.80,       225.90,6.16,439.87
,BANKBARODA,EQ,       107.70,       109.90,2.04,424.42
,LT,EQ,      1326.75,      1358.20,2.37,362.02
,TCS,EQ,      1935.75,      1913.45,-1.15,350.28

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BPCL,EQ,       302.35,       283.45,6.67
,MARUTI,EQ,      7135.45,      6711.75,6.31
,VEDL,EQ,       225.90,       212.80,6.16
,TATAMOTORS,EQ,       190.30,       179.45,6.05
,INDUSINDBK,EQ,      1541.80,      1463.95,5.32

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TECHM,EQ,       690.90,       720.70,-4.13
,WIPRO,EQ,       318.40,       329.65,-3.41
,DRREDDY,EQ,      2423.25,      2461.60,-1.56
,BAJFINANCE,EQ,      2383.30,      2418.10,-1.44
,CIPLA,EQ,       607.10,       615.40,-1.35

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        43.40,                  1424142.35,32856
,21STCENMGM,EQ,        23.50,                    82344.00,3504
,3IINFOTECH,EQ,         3.30,                  4721142.50,1412536
,3MINDIA,EQ,     20282.85,                 31346690.70,1558
,3PLAND,BE,        11.50,                    46000.00,4000
,5PAISA,EQ,       186.15,                  2042792.30,11016
,63MOONS,EQ,        75.75,                 17102661.60,222282
,8KMILES,EQ,        66.70,                143759795.20,2342008
,A2ZINFRA,EQ,        12.05,                  4149887.90,341433
,AARON,SM,        36.60,                   109800.00,3000
,AARTIDRUGS,EQ,       569.80,                 36948606.80,63701
,AARTIIND,EQ,      1383.05,                158868201.45,114729
,AARVEEDEN,EQ,        24.50,                   345759.15,13953
,AAVAS,EQ,       670.30,                 11283331.10,16821
,ABAN,EQ,        79.65,                 57857373.65,723841
,ABBOTINDIA,EQ,      7609.30,                 37338210.25,4862
,ABFRL,EQ,       193.15,                787213339.25,4058147
,ABGSHIP,BZ,         3.50,                    34879.20,10403
,ACCELYA,EQ,       972.45,                  8717604.85,9010
,ACCORD,SM,        23.00,                    46000.00,2000
,ACCURACY,SM,        67.35,                   107760.00,1600
,ACE,EQ,       103.35,                 29140606.60,279187
,ADANIENT,EQ,       175.60,               1207018770.25,6839045
,ADANIGREEN,EQ,        41.30,                 39846878.15,948252
,ADANIPOWER,EQ,        49.85,               3091718853.35,60809218
,ADANITRANS,EQ,       178.95,                 55085086.60,305108
,ADFFOODS,EQ,       211.15,                  7803484.15,36678
,ADHUNIK,EQ,         2.95,                   125943.75,43253
,ADHUNIKIND,EQ,        40.55,                  2479422.50,59984
,ADLABS,EQ,        14.00,                   798095.25,57088
,ADORWELD,EQ,       375.60,                 13753589.80,36081
,ADROITINFO,EQ,        19.00,                    79254.85,4131
,ADSL,EQ,        13.85,                   165710.55,12101
,ADVANIHOTR,EQ,        57.15,                  1013021.55,17540
,ADVENZYMES,EQ,       191.50,                 30819347.10,159698
,AEGISCHEM,EQ,       219.85,                 16203818.05,73162
,AGARIND,EQ,       197.45,                   400547.25,2032
,AGCNET,EQ,        61.70,                   693400.35,11162
,AGLSL,EQ,        76.00,                   115382.95,1505
,AGRITECH,EQ,        54.45,                   774242.85,14247
,AGROPHOS,SM,        34.55,                  3687300.00,102000
,AHLEAST,EQ,       240.10,                   254675.70,1049
,AHLUCONT,EQ,       311.80,                 29232289.50,94219
,AHLWEST,EQ,       285.65,                   625093.65,2157
,AIAENG,EQ,      1708.65,                382619509.05,229921
,AIFL,EQ,        75.55,                   131457.00,1740
,AIONJSW,EQ,        31.10,                  2343177.85,75782
,AIRAN,SM,        68.15,                  6295875.00,92500
,AISL,SM,        70.05,                    84060.00,1200
,AJANTPHARM,EQ,      1085.30,                483100762.45,443283
